frame_id,inference_ms,n_detections,track_ids,bboxes_xyxy,confs,footpoints,mem_total_bytes,mem_delta_bytes,mem_bytes,imgsz,model,seq
1,,8,"[1, 2, 3, 4, 5, 6, 7, 8]","[[0.28641510009765625, 346.4981384277344, 111.23572540283203, 900.4383544921875], [1283.4979248046875, 464.1064147949219, 1358.7652587890625, 658.098388671875], [257.6119384765625, 454.98248291015625, 354.6720275878906, 705.4810180664062], [1691.898193359375, 389.2057189941406, 1874.91064453125, 726.9527587890625], [116.49173736572266, 502.6282958984375, 195.60305786132812, 740.552001953125], [1884.9210205078125, 389.32781982421875, 1919.2921142578125, 581.8463745117188], [1690.60546875, 389.8699951171875, 1805.7147216796875, 723.9700927734375], [1250.223876953125, 529.1735229492188, 1311.359619140625, 659.6497192382812]]","[0.7980379462242126, 0.6801403760910034, 0.6445909738540649, 0.6397204995155334, 0.5818430781364441, 0.5350103974342346, 0.33881327509880066, 0.3196415603160858]","[[55.761070251464844, 900.4383544921875], [1321.131591796875, 658.098388671875], [306.14198303222656, 705.4810180664062], [1783.4044189453125, 726.9527587890625], [156.0473976135254, 740.552001953125], [1902.1065673828125, 581.8463745117188], [1748.1600952148438, 723.9700927734375], [1280.791748046875, 659.6497192382812]]",321691648,306450432,321691648,640,yolo26n_640_ncnn_model,MOT17-09
2,,7,"[1, 2, 3, 4, 5, 6, 8]","[[2.454241991043091, 338.836669921875, 114.86849212646484, 899.6615600585938], [1286.1259765625, 464.2087707519531, 1361.5595703125, 658.7627563476562], [260.79632568359375, 455.96112060546875, 358.32562255859375, 708.0406494140625], [1687.270263671875, 390.6097106933594, 1869.6956787109375, 727.4205322265625], [117.46471405029297, 507.7025146484375, 194.74595642089844, 740.4935302734375], [1884.0743408203125, 388.74542236328125, 1918.5428466796875, 581.6159057617188], [1252.502197265625, 534.2297973632812, 1311.68017578125, 660.5925903320312]]","[0.8121041655540466, 0.6768009662628174, 0.738766074180603, 0.7104078531265259, 0.6045113205909729, 0.5613741278648376, 0.2708357572555542]","[[58.66136705875397, 899.6615600585938], [1323.8427734375, 658.7627563476562], [309.56097412109375, 708.0406494140625], [1778.4829711914062, 727.4205322265625], [156.1053352355957, 740.4935302734375], [1901.30859375, 581.6159057617188], [1282.0911865234375, 660.5925903320312]]",321691648,306450432,321691648,640,yolo26n_640_ncnn_model,MOT17-09
3,,6,"[1, 2, 3, 4, 5, 6]","[[3.6972928047180176, 322.23822021484375, 119.76467895507812, 900.3427124023438], [1287.655517578125, 463.7601013183594, 1363.1793212890625, 658.923095703125], [263.1318054199219, 456.5068664550781, 359.9158020019531, 707.2744140625], [1685.179443359375, 387.69891357421875, 1869.7296142578125, 728.5719604492188], [115.46385955810547, 513.1690063476562, 190.763916015625, 739.6918334960938], [1883.57177734375, 387.1300964355469, 1918.0810546875, 579.7229614257812]]","[0.8123136758804321, 0.6567710638046265, 0.7226106524467468, 0.661958634853363, 0.6223188638687134, 0.5504098534584045]","[[61.73098587989807, 900.3427124023438], [1325.4174194335938, 658.923095703125], [311.5238037109375, 707.2744140625], [1777.4545288085938, 728.5719604492188], [153.11388778686523, 739.6918334960938], [1900.826416015625, 579.7229614257812]]",321691648,306450432,321691648,640,yolo26n_640_ncnn_model,MOT17-09
4,,7,"[1, 2, 3, 4, 5, 6, 8]","[[3.7254245281219482, 303.9466552734375, 123.71123504638672, 900.4979248046875], [1292.3653564453125, 462.483154296875, 1367.553466796875, 657.1091918945312], [263.6182861328125, 456.02496337890625, 360.6134338378906, 707.982421875], [1683.0699462890625, 385.6521301269531, 1869.0023193359375, 729.4656982421875], [116.32005310058594, 517.0045166015625, 190.17481994628906, 738.7659912109375], [1882.91357421875, 384.8481140136719, 1917.74267578125, 578.45458984375], [1257.8089599609375, 539.2539672851562, 1313.909912109375, 659.4384765625]]","[0.8222367167472839, 0.5552496910095215, 0.7422351241111755, 0.687251627445221, 0.5935692191123962, 0.5721123218536377, 0.2631082832813263]","[[63.71832978725433, 900.4979248046875], [1329.9594116210938, 657.1091918945312], [312.11585998535156, 707.982421875], [1776.0361328125, 729.4656982421875], [153.2474365234375, 738.7659912109375], [1900.328125, 578.45458984375], [1285.8594360351562, 659.4384765625]]",321691648,306450432,321691648,640,yolo26n_640_ncnn_model,MOT17-09
5,,6,"[1, 2, 3, 4, 5, 6]","[[6.409011363983154, 258.30499267578125, 136.75634765625, 903.3097534179688], [1293.9674072265625, 460.68243408203125, 1369.453857421875, 657.46435546875], [261.9114990234375, 454.7153625488281, 359.7705078125, 709.2891845703125], [1683.636474609375, 386.0820617675781, 1870.2943115234375, 731.8882446289062], [116.97789764404297, 514.1949462890625, 192.2652130126953, 740.1420288085938], [1882.113525390625, 383.0490417480469, 1917.5557861328125, 579.04296875]]","[0.8739622831344604, 0.48604169487953186, 0.7421081066131592, 0.8039915561676025, 0.5003215670585632, 0.6016403436660767]","[[71.58267951011658, 903.3097534179688], [1331.7106323242188, 657.46435546875], [310.84100341796875, 709.2891845703125], [1776.9653930664062, 731.8882446289062], [154.62155532836914, 740.1420288085938], [1899.8346557617188, 579.04296875]]",321691648,306450432,321691648,640,yolo26n_640_ncnn_model,MOT17-09
6,,6,"[1, 2, 3, 4, 5, 6]","[[5.712623596191406, 242.18112182617188, 140.06976318359375, 904.7083740234375], [1298.7838134765625, 458.1114501953125, 1374.8214111328125, 656.7542724609375], [263.0186767578125, 455.78369140625, 360.0184326171875, 708.2965698242188], [1683.3255615234375, 387.6673889160156, 1870.0238037109375, 734.276123046875], [115.59771728515625, 509.5428161621094, 192.85653686523438, 741.0408325195312], [1881.34375, 381.05792236328125, 1917.4278564453125, 579.365478515625]]","[0.8796638250350952, 0.5113575458526611, 0.7248336672782898, 0.8052422404289246, 0.453895628452301, 0.5621334910392761]","[[72.89119338989258, 904.7083740234375], [1336.8026123046875, 656.7542724609375], [311.5185546875, 708.2965698242188], [1776.6746826171875, 734.276123046875], [154.2271270751953, 741.0408325195312], [1899.3858032226562, 579.365478515625]]",321691648,306450432,321691648,640,yolo26n_640_ncnn_model,MOT17-09
7,,7,"[1, 2, 3, 4, 5, 6, 8]","[[7.99604606628418, 232.47386169433594, 145.33450317382812, 904.5894165039062], [1303.452880859375, 457.2901611328125, 1380.0460205078125, 657.2003173828125], [265.8334655761719, 456.0990295410156, 362.1083679199219, 707.38623046875], [1681.9134521484375, 388.413818359375, 1869.22412109375, 737.6154174804688], [115.43244934082031, 515.3681640625, 191.38314819335938, 741.788330078125], [1879.0982666015625, 379.1337585449219, 1916.1983642578125, 580.4330444335938], [1268.482421875, 539.4303588867188, 1323.2896728515625, 659.343017578125]]","[0.894077479839325, 0.6138204336166382, 0.6610456705093384, 0.8102285265922546, 0.48887115716934204, 0.6031604409217834, 0.45407360792160034]","[[76.66527462005615, 904.5894165039062], [1341.7494506835938, 657.2003173828125], [313.9709167480469, 707.38623046875], [1775.5687866210938, 737.6154174804688], [153.40779876708984, 741.788330078125], [1897.6483154296875, 580.4330444335938], [1295.8860473632812, 659.343017578125]]",321691648,306450432,321691648,640,yolo26n_640_ncnn_model,MOT17-09
8,,7,"[1, 2, 3, 4, 5, 6, 8]","[[10.451638221740723, 227.808349609375, 150.1442413330078, 904.04931640625], [1305.9866943359375, 457.03204345703125, 1383.220703125, 658.4625244140625], [272.12066650390625, 455.76043701171875, 366.3072204589844, 704.56494140625], [1681.5421142578125, 389.6915283203125, 1868.35498046875, 739.8351440429688], [116.30500030517578, 521.05517578125, 190.5144805908203, 741.5835571289062], [1878.14794921875, 378.02227783203125, 1916.1688232421875, 581.937255859375], [1271.9654541015625, 540.2420043945312, 1325.699951171875, 660.15625]]","[0.8930627703666687, 0.5616170167922974, 0.6637837290763855, 0.8080059885978699, 0.4948898255825043, 0.5837180614471436, 0.34401020407676697]","[[80.29793977737427, 904.04931640625], [1344.6036987304688, 658.4625244140625], [319.2139434814453, 704.56494140625], [1774.9485473632812, 739.8351440429688], [153.40974044799805, 741.5835571289062], [1897.1583862304688, 581.937255859375], [1298.8327026367188, 660.15625]]",321691648,306450432,321691648,640,yolo26n_640_ncnn_model,MOT17-09
9,,6,"[1, 2, 3, 4, 5, 6]","[[13.40115737915039, 223.6825714111328, 155.9255828857422, 903.2938232421875], [1307.2562255859375, 457.2675476074219, 1384.9835205078125, 659.4075317382812], [277.3559875488281, 455.6882019042969, 369.1160583496094, 702.1158447265625], [1679.6934814453125, 389.3393859863281, 1865.777587890625, 740.6344604492188], [116.43312072753906, 521.8928833007812, 189.995361328125, 739.9619750976562], [1876.8157958984375, 377.2158508300781, 1915.753173828125, 582.9755859375]]","[0.8925449848175049, 0.6079773306846619, 0.6497154831886292, 0.8012956380844116, 0.5067228674888611, 0.605113685131073]","[[84.66337013244629, 903.2938232421875], [1346.119873046875, 659.4075317382812], [323.23602294921875, 702.1158447265625], [1772.7355346679688, 740.6344604492188], [153.21424102783203, 739.9619750976562], [1896.2844848632812, 582.9755859375]]",321691648,306450432,321691648,640,yolo26n_640_ncnn_model,MOT17-09
10,,8,"[1, 2, 3, 4, 5, 6, 14, 8]","[[15.612624168395996, 222.5458221435547, 160.9473876953125, 903.2146606445312], [1310.1881103515625, 456.2515563964844, 1388.0506591796875, 658.3812866210938], [281.13885498046875, 454.2426452636719, 370.76953125, 700.3594360351562], [1675.0103759765625, 391.2544860839844, 1858.6131591796875, 741.5257568359375], [112.90089416503906, 504.5882873535156, 192.07406616210938, 740.89453125], [1874.813232421875, 376.3047180175781, 1915.7667236328125, 589.7932739257812], [1337.4105224609375, 466.0224914550781, 1384.1846923828125, 657.02587890625], [1276.99755859375, 540.6278076171875, 1329.60595703125, 660.181884765625]]","[0.8904070258140564, 0.5979022979736328, 0.6193578243255615, 0.7786910533905029, 0.3553999364376068, 0.6335793137550354, 0.3831396996974945, 0.3378056585788727]","[[88.28000593185425, 903.2146606445312], [1349.119384765625, 658.3812866210938], [325.9541931152344, 700.3594360351562], [1766.811767578125, 741.5257568359375], [152.48748016357422, 740.89453125], [1895.2899780273438, 589.7932739257812], [1360.797607421875, 657.02587890625], [1303.3017578125, 660.181884765625]]",321691648,306450432,321691648,640,yolo26n_640_ncnn_model,MOT17-09
