frame_id,inference_ms,postprocess_ms,n_detections,track_ids,bboxes_xyxy,confs,footpoints,mem_total_bytes,mem_delta_bytes,mem_bytes,imgsz,model,seq
1,,,14,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[[102.74472045898438, 547.6260986328125, 181.86398315429688, 796.4827270507812], [1357.9822998046875, 570.4342041015625, 1445.0506591796875, 797.6713256835938], [369.9874267578125, 410.67047119140625, 452.3945007324219, 648.3515625], [1735.6700439453125, 457.092041015625, 1806.2796630859375, 672.3333740234375], [1044.1885986328125, 132.91656494140625, 1109.2603759765625, 316.81109619140625], [1102.33203125, 207.55931091308594, 1159.7432861328125, 387.61279296875], [1098.3232421875, 979.0629272460938, 1170.2608642578125, 1079.2626953125], [1635.587646484375, 261.278076171875, 1697.3426513671875, 438.9996032714844], [225.91441345214844, 400.0589599609375, 294.0902099609375, 604.8193359375], [793.1439208984375, 146.40533447265625, 854.7704467773438, 318.8694152832031], [0.035655975341796875, 879.6217041015625, 41.0373649597168, 1079.103515625], [1788.2108154296875, 203.6753387451172, 1846.3927001953125, 387.45928955078125], [267.1899719238281, 364.5299072265625, 326.7631530761719, 584.8076171875], [544.4014282226562, 146.56378173828125, 601.9520874023438, 326.51483154296875]]","[0.8205010890960693, 0.8132466673851013, 0.7928752303123474, 0.7074257731437683, 0.5785831809043884, 0.5631262063980103, 0.5513743758201599, 0.4893037676811218, 0.48453575372695923, 0.4182756245136261, 0.4065813720226288, 0.3907369077205658, 0.35671180486679077, 0.3489794135093689]","[[142.30435180664062, 796.4827270507812], [1401.5164794921875, 797.6713256835938], [411.1909637451172, 648.3515625], [1770.974853515625, 672.3333740234375], [1076.7244873046875, 316.81109619140625], [1131.0376586914062, 387.61279296875], [1134.2920532226562, 1079.2626953125], [1666.4651489257812, 438.9996032714844], [260.00231170654297, 604.8193359375], [823.9571838378906, 318.8694152832031], [20.536510467529297, 1079.103515625], [1817.3017578125, 387.45928955078125], [296.9765625, 584.8076171875], [573.1767578125, 326.51483154296875]]",321515520,306507776,321515520,576,yolo26m_576_ncnn_model,MOT17-04
2,,,14,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[[102.71228790283203, 547.8875732421875, 181.6971893310547, 796.3087768554688], [1358.3026123046875, 571.0523681640625, 1445.4132080078125, 798.3318481445312], [371.0798034667969, 410.0893859863281, 453.6040954589844, 648.1697998046875], [1735.3983154296875, 456.7333679199219, 1805.9560546875, 671.6589965820312], [1044.302001953125, 133.2722625732422, 1109.33935546875, 317.20361328125], [1098.1651611328125, 207.11634826660156, 1155.40234375, 386.46630859375], [1101.0625, 978.5075073242188, 1173.48779296875, 1079.448486328125], [1634.278076171875, 261.0919189453125, 1696.60888671875, 440.4998474121094], [224.2835235595703, 400.3499755859375, 291.5269775390625, 602.4500122070312], [793.8458251953125, 146.5191192626953, 855.4599609375, 318.8217468261719], [0.5152316093444824, 878.28125, 41.81446075439453, 1079.1072998046875], [1790.2745361328125, 204.02955627441406, 1848.68603515625, 388.43072509765625], [264.887451171875, 362.453857421875, 325.06707763671875, 585.0176391601562], [544.1118774414062, 146.46217346191406, 601.658203125, 326.4412841796875]]","[0.8204829692840576, 0.8116052150726318, 0.7976379990577698, 0.7061126232147217, 0.6006994843482971, 0.5220816731452942, 0.6387489438056946, 0.4714507460594177, 0.4843890964984894, 0.41501423716545105, 0.4681231677532196, 0.37081170082092285, 0.3743981420993805, 0.3307974636554718]","[[142.20473861694336, 796.3087768554688], [1401.85791015625, 798.3318481445312], [412.3419494628906, 648.1697998046875], [1770.6771850585938, 671.6589965820312], [1076.8206787109375, 317.20361328125], [1126.7837524414062, 386.46630859375], [1137.275146484375, 1079.448486328125], [1665.4434814453125, 440.4998474121094], [257.9052505493164, 602.4500122070312], [824.6528930664062, 318.8217468261719], [21.164846181869507, 1079.1072998046875], [1819.4802856445312, 388.43072509765625], [294.9772644042969, 585.0176391601562], [572.8850402832031, 326.4412841796875]]",321515520,306507776,321515520,576,yolo26m_576_ncnn_model,MOT17-04
3,,,14,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[[102.77298736572266, 547.8966674804688, 181.74395751953125, 796.2556762695312], [1358.2744140625, 570.8772583007812, 1445.168212890625, 797.5902709960938], [372.07110595703125, 409.4096374511719, 454.8008117675781, 648.1871948242188], [1733.4637451171875, 456.6944580078125, 1803.4295654296875, 669.326171875], [1044.9727783203125, 133.57110595703125, 1107.6092529296875, 310.69110107421875], [1091.3699951171875, 207.0790557861328, 1148.6651611328125, 385.33697509765625], [1103.91650390625, 977.8071899414062, 1176.7325439453125, 1079.433349609375], [1632.326904296875, 260.297119140625, 1696.2257080078125, 444.48065185546875], [224.67759704589844, 400.09759521484375, 291.1108703613281, 599.5267333984375], [793.18896484375, 146.4894256591797, 855.0432739257812, 319.4095153808594], [0.29382064938545227, 875.9266967773438, 42.04551315307617, 1078.8975830078125], [1792.0355224609375, 204.0783233642578, 1850.4710693359375, 388.6034851074219], [263.0420837402344, 362.3158264160156, 323.00628662109375, 583.8682250976562], [544.1178588867188, 147.1529083251953, 601.4723510742188, 326.576171875]]","[0.8139365911483765, 0.8030485510826111, 0.810233473777771, 0.744464635848999, 0.5564590096473694, 0.4845414161682129, 0.5911463499069214, 0.4278830587863922, 0.5257508754730225, 0.40966346859931946, 0.5083743929862976, 0.3245130777359009, 0.35635125637054443, 0.3244669735431671]","[[142.25847244262695, 796.2556762695312], [1401.7213134765625, 797.5902709960938], [413.4359588623047, 648.1871948242188], [1768.4466552734375, 669.326171875], [1076.291015625, 310.69110107421875], [1120.017578125, 385.33697509765625], [1140.3245239257812, 1079.433349609375], [1664.2763061523438, 444.48065185546875], [257.8942337036133, 599.5267333984375], [824.1161193847656, 319.4095153808594], [21.169666901230812, 1078.8975830078125], [1821.2532958984375, 388.6034851074219], [293.02418518066406, 583.8682250976562], [572.7951049804688, 326.576171875]]",321515520,306507776,321515520,576,yolo26m_576_ncnn_model,MOT17-04
4,,,14,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[[102.75508880615234, 548.4805297851562, 181.54779052734375, 796.1892700195312], [1358.5362548828125, 571.4345703125, 1445.533203125, 798.3241577148438], [372.761474609375, 408.53509521484375, 455.5892333984375, 647.6508178710938], [1732.4515380859375, 456.78240966796875, 1802.48583984375, 668.8942260742188], [1043.66064453125, 133.5712890625, 1107.101318359375, 312.9642639160156], [1087.55029296875, 208.17391967773438, 1145.4603271484375, 386.3802185058594], [1107.311279296875, 977.284912109375, 1180.419677734375, 1079.4794921875], [1631.04443359375, 259.1636047363281, 1694.778076171875, 443.2139587402344], [224.64352416992188, 398.9696960449219, 291.1492004394531, 598.1173706054688], [792.6963500976562, 146.83103942871094, 854.5040283203125, 319.7298278808594], [0.13063286244869232, 874.2274169921875, 42.25905227661133, 1079.013427734375], [1794.89501953125, 204.46279907226562, 1853.1871337890625, 388.611328125], [260.7003173828125, 361.0610046386719, 320.82318115234375, 583.0720825195312], [543.8231811523438, 147.48556518554688, 601.025390625, 326.4110107421875]]","[0.8190435171127319, 0.8200032114982605, 0.8174088597297668, 0.7611650824546814, 0.42671024799346924, 0.5464486479759216, 0.6017062067985535, 0.4749978184700012, 0.4825865924358368, 0.3998010754585266, 0.521292507648468, 0.3778018653392792, 0.3397795557975769, 0.3328050374984741]","[[142.15143966674805, 796.1892700195312], [1402.0347290039062, 798.3241577148438], [414.17535400390625, 647.6508178710938], [1767.4686889648438, 668.8942260742188], [1075.3809814453125, 312.9642639160156], [1116.5053100585938, 386.3802185058594], [1143.865478515625, 1079.4794921875], [1662.9112548828125, 443.2139587402344], [257.8963623046875, 598.1173706054688], [823.6001892089844, 319.7298278808594], [21.19484256953001, 1079.013427734375], [1824.0410766601562, 388.611328125], [290.7617492675781, 583.0720825195312], [572.4242858886719, 326.4110107421875]]",321515520,306507776,321515520,576,yolo26m_576_ncnn_model,MOT17-04
5,,,15,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 18]","[[102.81336212158203, 548.6159057617188, 181.59939575195312, 796.2673950195312], [1358.8502197265625, 571.619384765625, 1445.7572021484375, 798.1063232421875], [374.0622253417969, 408.13897705078125, 456.6992492675781, 646.6597290039062], [1731.0992431640625, 457.10443115234375, 1801.2469482421875, 668.662841796875], [1044.567138671875, 134.09507751464844, 1105.9417724609375, 307.3377685546875], [1081.557861328125, 208.68980407714844, 1140.45947265625, 386.4543762207031], [1110.695556640625, 976.470458984375, 1184.1824951171875, 1079.4542236328125], [1629.38671875, 258.56903076171875, 1692.843994140625, 442.0562744140625], [222.89956665039062, 396.9900817871094, 289.2542724609375, 595.0740966796875], [792.2910766601562, 147.10142517089844, 854.0005493164062, 319.814453125], [0.065923310816288, 872.8772583007812, 42.473297119140625, 1079.006591796875], [1797.0181884765625, 202.859619140625, 1855.488037109375, 387.5105285644531], [257.5885314941406, 359.85394287109375, 317.4917297363281, 580.855224609375], [543.4266357421875, 148.1471710205078, 600.4241943359375, 326.5208435058594], [879.50244140625, 127.29051208496094, 933.2008056640625, 302.51947021484375]]","[0.8225207924842834, 0.8169395923614502, 0.8222485184669495, 0.7608084678649902, 0.48674824833869934, 0.6141634583473206, 0.6307032108306885, 0.4211602509021759, 0.47755613923072815, 0.39851701259613037, 0.5214027762413025, 0.35602274537086487, 0.33259686827659607, 0.32748112082481384, 0.32223227620124817]","[[142.20637893676758, 796.2673950195312], [1402.3037109375, 798.1063232421875], [415.3807373046875, 646.6597290039062], [1766.173095703125, 668.662841796875], [1075.2544555664062, 307.3377685546875], [1111.0086669921875, 386.4543762207031], [1147.4390258789062, 1079.4542236328125], [1661.1153564453125, 442.0562744140625], [256.07691955566406, 595.0740966796875], [823.1458129882812, 319.814453125], [21.269610214978456, 1079.006591796875], [1826.2531127929688, 387.5105285644531], [287.5401306152344, 580.855224609375], [571.9254150390625, 326.5208435058594], [906.3516235351562, 302.51947021484375]]",321515520,306507776,321515520,576,yolo26m_576_ncnn_model,MOT17-04
6,,,15,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 18]","[[102.81346893310547, 548.674072265625, 181.56651306152344, 796.2257690429688], [1358.308349609375, 571.5111083984375, 1445.1334228515625, 797.7450561523438], [375.0885314941406, 406.5030212402344, 457.8199157714844, 645.3181762695312], [1730.0184326171875, 457.2242736816406, 1800.3504638671875, 668.2882080078125], [1045.6038818359375, 134.28564453125, 1103.8148193359375, 297.8194580078125], [1076.34619140625, 208.07925415039062, 1137.1058349609375, 386.5932922363281], [1113.6400146484375, 975.6212768554688, 1187.51806640625, 1079.4010009765625], [1628.1922607421875, 258.5947265625, 1691.470458984375, 441.7523193359375], [221.00485229492188, 396.4586486816406, 287.3763427734375, 594.33154296875], [792.5816650390625, 147.30506896972656, 854.01611328125, 319.5148010253906], [0.08097168058156967, 871.9798583984375, 42.64152908325195, 1078.811767578125], [1798.4976806640625, 202.61949157714844, 1857.113037109375, 387.9412536621094], [256.1580505371094, 358.2252197265625, 315.6687316894531, 577.552978515625], [543.440185546875, 148.63192749023438, 600.55908203125, 327.4342346191406], [880.1931762695312, 128.30177307128906, 933.8596801757812, 303.43963623046875]]","[0.8173849582672119, 0.8248452544212341, 0.8160195350646973, 0.7660225629806519, 0.45370933413505554, 0.6589453816413879, 0.6096969246864319, 0.3596813678741455, 0.4924236238002777, 0.41971588134765625, 0.49625957012176514, 0.3773181140422821, 0.3612450659275055, 0.325937956571579, 0.25923627614974976]","[[142.18999099731445, 796.2257690429688], [1401.7208862304688, 797.7450561523438], [416.4542236328125, 645.3181762695312], [1765.1844482421875, 668.2882080078125], [1074.7093505859375, 297.8194580078125], [1106.7260131835938, 386.5932922363281], [1150.5790405273438, 1079.4010009765625], [1659.8313598632812, 441.7523193359375], [254.1905975341797, 594.33154296875], [823.2988891601562, 319.5148010253906], [21.36125038191676, 1078.811767578125], [1827.8053588867188, 387.9412536621094], [285.91339111328125, 577.552978515625], [571.9996337890625, 327.4342346191406], [907.0264282226562, 303.43963623046875]]",321515520,306507776,321515520,576,yolo26m_576_ncnn_model,MOT17-04
7,,,15,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 18]","[[102.94245910644531, 548.4962158203125, 181.71434020996094, 796.1708984375], [1358.118408203125, 571.6526489257812, 1444.771484375, 797.4362182617188], [376.12701416015625, 405.0390625, 458.7315979003906, 643.3322143554688], [1729.1463623046875, 456.3552551269531, 1799.78759765625, 667.2278442382812], [1044.73828125, 134.9142608642578, 1101.40966796875, 292.8055114746094], [1071.650146484375, 207.46864318847656, 1134.689453125, 386.1324462890625], [1116.3868408203125, 975.3094482421875, 1190.21923828125, 1079.582763671875], [1626.9124755859375, 258.53265380859375, 1690.0667724609375, 441.4394836425781], [220.7169647216797, 394.68878173828125, 286.82232666015625, 590.6688842773438], [792.6202392578125, 147.98255920410156, 853.8795166015625, 319.8354187011719], [0.34244999289512634, 870.7799682617188, 43.173583984375, 1078.6524658203125], [1799.6710205078125, 203.333251953125, 1858.200439453125, 388.44866943359375], [254.8411102294922, 356.5506896972656, 313.3666076660156, 571.3897094726562], [541.0299682617188, 147.01280212402344, 599.7235717773438, 331.15899658203125], [881.4578247070312, 128.2952117919922, 935.3718872070312, 304.1681213378906]]","[0.8279011845588684, 0.809848964214325, 0.825255811214447, 0.7533867359161377, 0.4069303274154663, 0.662910521030426, 0.6941260099411011, 0.3503827154636383, 0.5072923302650452, 0.4218164384365082, 0.49406352639198303, 0.3697122633457184, 0.37817254662513733, 0.32814908027648926, 0.2667500674724579]","[[142.32839965820312, 796.1708984375], [1401.4449462890625, 797.4362182617188], [417.42930603027344, 643.3322143554688], [1764.4669799804688, 667.2278442382812], [1073.073974609375, 292.8055114746094], [1103.1697998046875, 386.1324462890625], [1153.3030395507812, 1079.582763671875], [1658.4896240234375, 441.4394836425781], [253.76964569091797, 590.6688842773438], [823.2498779296875, 319.8354187011719], [21.758016988635063, 1078.6524658203125], [1828.9357299804688, 388.44866943359375], [284.1038589477539, 571.3897094726562], [570.3767700195312, 331.15899658203125], [908.4148559570312, 304.1681213378906]]",321515520,306507776,321515520,576,yolo26m_576_ncnn_model,MOT17-04
8,,,15,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 18]","[[103.1941909790039, 548.4533081054688, 181.95037841796875, 796.0868530273438], [1358.032470703125, 571.5736694335938, 1444.747802734375, 797.4806518554688], [376.4104919433594, 403.4645690917969, 458.9092102050781, 641.4049682617188], [1727.8466796875, 456.405029296875, 1798.5260009765625, 666.328125], [1043.9364013671875, 135.67051696777344, 1100.211181640625, 290.8257141113281], [1068.24853515625, 208.50396728515625, 1133.21484375, 385.5076904296875], [1119.4202880859375, 975.0029907226562, 1192.99609375, 1079.513916015625], [1625.376953125, 258.555419921875, 1688.1973876953125, 440.15179443359375], [219.617919921875, 393.3806457519531, 285.193359375, 586.5872192382812], [792.9694213867188, 147.6476287841797, 854.322509765625, 319.67041015625], [0.9279487133026123, 869.445068359375, 44.183616638183594, 1078.592529296875], [1800.60546875, 204.74501037597656, 1859.07421875, 389.2196960449219], [254.69049072265625, 355.4708557128906, 311.45379638671875, 562.7325439453125], [540.4664916992188, 149.20556640625, 599.4523315429688, 334.4078674316406], [887.3350830078125, 128.81861877441406, 941.367919921875, 303.02935791015625]]","[0.8338868618011475, 0.8197914958000183, 0.8185901045799255, 0.773879885673523, 0.4348500669002533, 0.6437279582023621, 0.6874266862869263, 0.28350046277046204, 0.4984665513038635, 0.40381330251693726, 0.511438250541687, 0.3712770342826843, 0.2977614104747772, 0.3278815448284149, 0.27528735995292664]","[[142.57228469848633, 796.0868530273438], [1401.39013671875, 797.4806518554688], [417.65985107421875, 641.4049682617188], [1763.1863403320312, 666.328125], [1072.0737915039062, 290.8257141113281], [1100.731689453125, 385.5076904296875], [1156.2081909179688, 1079.513916015625], [1656.7871704101562, 440.15179443359375], [252.4056396484375, 586.5872192382812], [823.6459655761719, 319.67041015625], [22.555782675743103, 1078.592529296875], [1829.83984375, 389.2196960449219], [283.0721435546875, 562.7325439453125], [569.9594116210938, 334.4078674316406], [914.3515014648438, 303.02935791015625]]",321515520,306507776,321515520,576,yolo26m_576_ncnn_model,MOT17-04
9,,,14,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 18]","[[103.04658508300781, 548.1131591796875, 181.91403198242188, 796.2267456054688], [1358.052978515625, 571.5858154296875, 1444.73095703125, 797.2777099609375], [377.1911926269531, 402.21734619140625, 459.29815673828125, 638.95458984375], [1726.635986328125, 456.10015869140625, 1797.818603515625, 666.746337890625], [1042.485107421875, 136.73709106445312, 1099.2470703125, 291.54449462890625], [1065.41943359375, 208.69784545898438, 1132.76123046875, 385.2054443359375], [1122.3721923828125, 974.655029296875, 1195.9212646484375, 1079.832275390625], [1623.798095703125, 258.33197021484375, 1686.3193359375, 439.1355895996094], [220.93292236328125, 392.6782531738281, 287.16729736328125, 585.9752197265625], [792.5899047851562, 147.93678283691406, 853.8699340820312, 319.76446533203125], [0.901091992855072, 867.2088623046875, 44.745975494384766, 1078.608154296875], [1800.826904296875, 207.07566833496094, 1859.6197509765625, 391.9977111816406], [540.1043701171875, 151.78765869140625, 599.3232421875, 337.5997314453125], [889.5460815429688, 130.07977294921875, 944.6800537109375, 305.49700927734375]]","[0.8347201943397522, 0.828029990196228, 0.8278201818466187, 0.7673015594482422, 0.4175683856010437, 0.5862869620323181, 0.7040681838989258, 0.3201526999473572, 0.5575470924377441, 0.42258480191230774, 0.5181745886802673, 0.39292100071907043, 0.3430260419845581, 0.3295183777809143]","[[142.48030853271484, 796.2267456054688], [1401.3919677734375, 797.2777099609375], [418.2446746826172, 638.95458984375], [1762.227294921875, 666.746337890625], [1070.8660888671875, 291.54449462890625], [1099.09033203125, 385.2054443359375], [1159.146728515625, 1079.832275390625], [1655.0587158203125, 439.1355895996094], [254.05010986328125, 585.9752197265625], [823.2299194335938, 319.76446533203125], [22.82353374361992, 1078.608154296875], [1830.2233276367188, 391.9977111816406], [569.7138061523438, 337.5997314453125], [917.1130676269531, 305.49700927734375]]",321515520,306507776,321515520,576,yolo26m_576_ncnn_model,MOT17-04
10,,,15,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 18, 13]","[[103.14897918701172, 547.5574340820312, 182.1782989501953, 796.3635864257812], [1357.9716796875, 571.1823120117188, 1444.836181640625, 797.2261352539062], [377.2806396484375, 400.8678894042969, 459.3240051269531, 637.1484985351562], [1726.11279296875, 455.82794189453125, 1797.5025634765625, 666.5971069335938], [1041.767333984375, 137.40670776367188, 1099.1810302734375, 292.3709716796875], [1061.7183837890625, 208.23146057128906, 1131.9976806640625, 385.1461486816406], [1125.8525390625, 974.40478515625, 1198.880126953125, 1079.6173095703125], [1622.019287109375, 257.4758605957031, 1684.7738037109375, 438.8260498046875], [220.44317626953125, 392.02166748046875, 287.08740234375, 584.2059326171875], [792.4009399414062, 147.8230743408203, 853.4462890625, 319.3901672363281], [0.5497651696205139, 864.1427612304688, 45.05190658569336, 1078.4617919921875], [1800.964599609375, 209.70877075195312, 1860.504150390625, 395.8913269042969], [540.1599731445312, 152.9051055908203, 599.5917358398438, 338.9945373535156], [890.3696899414062, 129.55349731445312, 947.1194458007812, 307.52093505859375], [251.64910888671875, 353.8443603515625, 308.32232666015625, 558.3485107421875]]","[0.8294559121131897, 0.824908971786499, 0.8132784962654114, 0.7727342247962952, 0.3508957624435425, 0.5726756453514099, 0.7117090225219727, 0.3206040859222412, 0.5397774577140808, 0.4032178819179535, 0.5369412899017334, 0.36804503202438354, 0.3448107838630676, 0.29018667340278625, 0.2669393718242645]","[[142.66363906860352, 796.3635864257812], [1401.4039306640625, 797.2261352539062], [418.3023223876953, 637.1484985351562], [1761.8076782226562, 666.5971069335938], [1070.4741821289062, 292.3709716796875], [1096.8580322265625, 385.1461486816406], [1162.3663330078125, 1079.6173095703125], [1653.3965454101562, 438.8260498046875], [253.76528930664062, 584.2059326171875], [822.9236145019531, 319.3901672363281], [22.800835877656937, 1078.4617919921875], [1830.734375, 395.8913269042969], [569.8758544921875, 338.9945373535156], [918.7445678710938, 307.52093505859375], [279.9857177734375, 558.3485107421875]]",321515520,306507776,321515520,576,yolo26m_576_ncnn_model,MOT17-04
