frame_id,inference_ms,n_detections,track_ids,bboxes_xyxy,confs,footpoints,mem_total_bytes,mem_delta_bytes,mem_bytes,imgsz,model,seq
1,,8,"[1, 2, 3, 4, 5, 6, 7, 8]","[[1338.4755859375, 418.07318115234375, 1501.8587646484375, 777.0646362304688], [584.1734619140625, 443.334228515625, 675.8822021484375, 708.0908203125], [440.5650634765625, 445.5699462890625, 552.159912109375, 719.3580322265625], [1453.17041015625, 432.6546630859375, 1597.0609130859375, 765.3763427734375], [730.901611328125, 456.65625, 766.8651733398438, 568.150634765625], [916.7359008789062, 431.50091552734375, 976.4432983398438, 586.2930908203125], [475.8903503417969, 449.41900634765625, 552.849365234375, 716.9859008789062], [1256.416259765625, 437.075439453125, 1293.830078125, 543.9315185546875]]","[0.8094928860664368, 0.7629827260971069, 0.6729530692100525, 0.6589697003364563, 0.5720400214195251, 0.40336671471595764, 0.2804640531539917, 0.2531329095363617]","[[1420.1671752929688, 777.0646362304688], [630.02783203125, 708.0908203125], [496.36248779296875, 719.3580322265625], [1525.1156616210938, 765.3763427734375], [748.8833923339844, 568.150634765625], [946.589599609375, 586.2930908203125], [514.3698577880859, 716.9859008789062], [1275.1231689453125, 543.9315185546875]]",323153920,308178944,323153920,640,yolo26n_640_ncnn_model,MOT17-02
2,,6,"[1, 2, 3, 4, 5, 6]","[[1341.3394775390625, 417.8928527832031, 1504.9542236328125, 777.5289306640625], [584.8523559570312, 442.9146728515625, 676.3966064453125, 707.1500244140625], [441.40301513671875, 445.5129089355469, 552.810791015625, 718.6119995117188], [1453.9678955078125, 438.5648193359375, 1596.615234375, 768.168212890625], [731.7921752929688, 457.2128601074219, 767.4104614257812, 567.5880126953125], [916.5520629882812, 432.15533447265625, 976.2081909179688, 586.7777099609375]]","[0.8325728178024292, 0.7645421028137207, 0.6867039799690247, 0.692642092704773, 0.5445583462715149, 0.4153006374835968]","[[1423.1468505859375, 777.5289306640625], [630.6244812011719, 707.1500244140625], [497.1069030761719, 718.6119995117188], [1525.2915649414062, 768.168212890625], [749.601318359375, 567.5880126953125], [946.380126953125, 586.7777099609375]]",323153920,308178944,323153920,640,yolo26n_640_ncnn_model,MOT17-02
3,,6,"[1, 2, 3, 4, 5, 6]","[[1347.978759765625, 423.3150939941406, 1515.0753173828125, 789.784912109375], [585.5020141601562, 443.029052734375, 676.9368896484375, 706.7415161132812], [440.2241516113281, 443.7442321777344, 552.9580688476562, 719.7865600585938], [1465.0943603515625, 441.68463134765625, 1606.3963623046875, 768.5326538085938], [732.3832397460938, 460.1463317871094, 766.9435424804688, 566.9949951171875], [916.59423828125, 432.6315612792969, 976.0288696289062, 586.541259765625]]","[0.8387407064437866, 0.7549091577529907, 0.6940844655036926, 0.7446292042732239, 0.5431182980537415, 0.4178245961666107]","[[1431.5270385742188, 789.784912109375], [631.2194519042969, 706.7415161132812], [496.5911102294922, 719.7865600585938], [1535.745361328125, 768.5326538085938], [749.6633911132812, 566.9949951171875], [946.3115539550781, 586.541259765625]]",323153920,308178944,323153920,640,yolo26n_640_ncnn_model,MOT17-02
4,,6,"[1, 2, 3, 4, 5, 6]","[[1352.4422607421875, 421.75, 1524.1627197265625, 797.8656616210938], [585.1680297851562, 443.79241943359375, 676.835693359375, 708.0615234375], [441.6314697265625, 442.96624755859375, 554.739501953125, 719.3870239257812], [1470.2529296875, 434.67340087890625, 1613.5059814453125, 767.8639526367188], [732.7442626953125, 459.0777282714844, 768.1502075195312, 568.4261474609375], [916.999267578125, 431.99359130859375, 976.581298828125, 586.1602783203125]]","[0.8246421217918396, 0.7665442824363708, 0.7416303753852844, 0.7419298887252808, 0.5311421155929565, 0.43396779894828796]","[[1438.302490234375, 797.8656616210938], [631.0018615722656, 708.0615234375], [498.18548583984375, 719.3870239257812], [1541.8794555664062, 767.8639526367188], [750.4472351074219, 568.4261474609375], [946.790283203125, 586.1602783203125]]",323153920,308178944,323153920,640,yolo26n_640_ncnn_model,MOT17-02
5,,6,"[1, 2, 3, 4, 5, 6]","[[1352.9952392578125, 419.3714599609375, 1528.95751953125, 804.8184204101562], [585.4534301757812, 444.04229736328125, 677.0946655273438, 708.055419921875], [446.072998046875, 443.63861083984375, 558.56689453125, 717.91259765625], [1472.348876953125, 429.448974609375, 1616.5322265625, 768.1051025390625], [732.8621826171875, 457.52435302734375, 768.4441528320312, 567.564697265625], [916.7649536132812, 431.2117614746094, 976.5630493164062, 585.7407836914062]]","[0.8497961163520813, 0.7652704119682312, 0.6814685463905334, 0.7442487478256226, 0.5330820679664612, 0.4253072738647461]","[[1440.9763793945312, 804.8184204101562], [631.2740478515625, 708.055419921875], [502.3199462890625, 717.91259765625], [1544.4405517578125, 768.1051025390625], [750.6531677246094, 567.564697265625], [946.6640014648438, 585.7407836914062]]",323153920,308178944,323153920,640,yolo26n_640_ncnn_model,MOT17-02
6,,6,"[1, 2, 3, 4, 5, 6]","[[1356.7266845703125, 418.6027526855469, 1533.8544921875, 807.2587890625], [584.1106567382812, 443.477294921875, 676.7394409179688, 710.4658203125], [451.67633056640625, 443.8341369628906, 564.349365234375, 718.2452392578125], [1477.411865234375, 426.4598693847656, 1621.0975341796875, 768.6016235351562], [732.8594360351562, 456.9327697753906, 768.51806640625, 567.4940795898438], [916.5338134765625, 430.4720764160156, 976.9757080078125, 586.440673828125]]","[0.8463766574859619, 0.7628088593482971, 0.6913936734199524, 0.7248305678367615, 0.5521249175071716, 0.43619632720947266]","[[1445.2905883789062, 807.2587890625], [630.425048828125, 710.4658203125], [508.0128479003906, 718.2452392578125], [1549.2546997070312, 768.6016235351562], [750.6887512207031, 567.4940795898438], [946.7547607421875, 586.440673828125]]",323153920,308178944,323153920,640,yolo26n_640_ncnn_model,MOT17-02
7,,6,"[1, 2, 3, 4, 5, 6]","[[1361.0772705078125, 419.1368713378906, 1535.5013427734375, 804.4826049804688], [583.9521484375, 442.9703063964844, 676.8924560546875, 711.1486206054688], [451.2073669433594, 444.570556640625, 564.3247680664062, 718.9939575195312], [1482.0738525390625, 430.3807067871094, 1622.3079833984375, 769.6846923828125], [732.8522338867188, 457.50042724609375, 768.2657470703125, 567.5985107421875], [915.6940307617188, 430.4998474121094, 976.20556640625, 586.44970703125]]","[0.855464518070221, 0.7686734199523926, 0.7282419204711914, 0.7717071175575256, 0.5645180940628052, 0.3925531506538391]","[[1448.289306640625, 804.4826049804688], [630.4223022460938, 711.1486206054688], [507.7660675048828, 718.9939575195312], [1552.19091796875, 769.6846923828125], [750.5589904785156, 567.5985107421875], [945.9497985839844, 586.44970703125]]",323153920,308178944,323153920,640,yolo26n_640_ncnn_model,MOT17-02
8,,8,"[1, 2, 3, 4, 5, 6, 12, 8]","[[1370.3165283203125, 415.5202941894531, 1542.8299560546875, 802.2637939453125], [584.4210205078125, 442.9356994628906, 677.0452880859375, 710.3057250976562], [452.1487121582031, 444.1519470214844, 565.6483764648438, 718.7479248046875], [1484.9635009765625, 422.7145080566406, 1625.9036865234375, 770.61474609375], [733.111083984375, 456.9944152832031, 768.3788452148438, 566.7706909179688], [914.8397827148438, 428.27880859375, 976.1605834960938, 586.415283203125], [1828.607666015625, 471.60723876953125, 1889.0302734375, 649.4819946289062], [1256.4345703125, 439.5972595214844, 1293.5777587890625, 545.59130859375]]","[0.8030208349227905, 0.7829107046127319, 0.744676947593689, 0.7672467231750488, 0.5563844442367554, 0.40088605880737305, 0.31921422481536865, 0.31618544459342957]","[[1456.5732421875, 802.2637939453125], [630.733154296875, 710.3057250976562], [508.89854431152344, 718.7479248046875], [1555.43359375, 770.61474609375], [750.7449645996094, 566.7706909179688], [945.5001831054688, 586.415283203125], [1858.8189697265625, 649.4819946289062], [1275.0061645507812, 545.59130859375]]",323153920,308178944,323153920,640,yolo26n_640_ncnn_model,MOT17-02
9,,7,"[1, 2, 3, 4, 5, 13, 8]","[[1379.7413330078125, 409.6812744140625, 1551.424560546875, 802.0927734375], [584.331298828125, 442.6271667480469, 677.0444946289062, 710.7545776367188], [456.17987060546875, 444.0630798339844, 569.4107055664062, 718.5128173828125], [1491.2506103515625, 422.182373046875, 1628.9130859375, 769.8833618164062], [732.9226684570312, 456.837646484375, 768.6052856445312, 567.97412109375], [698.8015747070312, 451.2044982910156, 735.5452270507812, 586.6199340820312], [1255.4151611328125, 437.7106628417969, 1292.992431640625, 545.400146484375]]","[0.7451411485671997, 0.7797414064407349, 0.7442461252212524, 0.7426464557647705, 0.5446585416793823, 0.3486317992210388, 0.2510569989681244]","[[1465.5829467773438, 802.0927734375], [630.6878967285156, 710.7545776367188], [512.7952880859375, 718.5128173828125], [1560.0818481445312, 769.8833618164062], [750.7639770507812, 567.97412109375], [717.1734008789062, 586.6199340820312], [1274.2037963867188, 545.400146484375]]",323153920,308178944,323153920,640,yolo26n_640_ncnn_model,MOT17-02
10,,7,"[1, 2, 3, 4, 5, 13, 8]","[[1393.7906494140625, 413.5710144042969, 1557.98193359375, 796.6803588867188], [584.73828125, 442.79046630859375, 677.3994140625, 710.962158203125], [458.30279541015625, 443.855224609375, 571.4635620117188, 718.2940063476562], [1494.12744140625, 418.4744567871094, 1632.67333984375, 773.0384521484375], [733.053955078125, 457.3179626464844, 768.4413452148438, 567.236083984375], [698.7191162109375, 452.1941833496094, 736.2412109375, 590.604736328125], [1257.3985595703125, 440.6454162597656, 1294.6915283203125, 546.9922485351562]]","[0.7940561771392822, 0.7828789949417114, 0.7194751501083374, 0.6862861514091492, 0.530400276184082, 0.32203802466392517, 0.25063762068748474]","[[1475.8862915039062, 796.6803588867188], [631.06884765625, 710.962158203125], [514.8831787109375, 718.2940063476562], [1563.400390625, 773.0384521484375], [750.7476501464844, 567.236083984375], [717.4801635742188, 590.604736328125], [1276.0450439453125, 546.9922485351562]]",323153920,308178944,323153920,640,yolo26n_640_ncnn_model,MOT17-02
