frame_id,inference_ms,postprocess_ms,n_detections,track_ids,bboxes_xyxy,confs,footpoints,mem_total_bytes,mem_delta_bytes,mem_bytes,imgsz,model,seq
1,,,9,"[1, 2, 3, 4, 5, 6, 7, 8, 9]","[[1357.5316162109375, 571.5570068359375, 1447.28369140625, 795.0006713867188], [102.80308532714844, 549.5225830078125, 180.85763549804688, 794.4351196289062], [1733.275634765625, 459.67431640625, 1805.52978515625, 669.3057250976562], [367.97698974609375, 410.3136291503906, 453.939453125, 649.9405517578125], [62.12450408935547, 1062.01123046875, 103.04464721679688, 1080.0], [1095.343505859375, 979.3240966796875, 1172.624755859375, 1080.0], [252.37152099609375, 366.9812316894531, 325.9210510253906, 585.2589111328125], [1104.4114990234375, 205.0806884765625, 1162.918701171875, 386.5002136230469], [0.37288856506347656, 881.7446899414062, 45.906314849853516, 1078.9559326171875]]","[0.5883088707923889, 0.5440332889556885, 0.5402626395225525, 0.5204010009765625, 0.4380846917629242, 0.424625962972641, 0.36703401803970337, 0.3608802556991577, 0.35956743359565735]","[[1402.4076538085938, 795.0006713867188], [141.83036041259766, 794.4351196289062], [1769.4027099609375, 669.3057250976562], [410.9582214355469, 649.9405517578125], [82.58457565307617, 1080.0], [1133.984130859375, 1080.0], [289.1462860107422, 585.2589111328125], [1133.6651000976562, 386.5002136230469], [23.139601707458496, 1078.9559326171875]]",238272512,223739904,238272512,640,yolo26m_hq.hef,MOT17-04
2,,,8,"[2, 1, 3, 6, 4, 7, 8, 9]","[[103.61515045166016, 549.5443115234375, 180.85763549804688, 794.4569091796875], [1356.874267578125, 571.7527465820312, 1446.0462646484375, 795.7075805664062], [1732.502197265625, 458.95654296875, 1807.521240234375, 669.7298583984375], [1101.6080322265625, 979.672119140625, 1174.8095703125, 1080.0], [371.63128662109375, 409.70458984375, 454.50018310546875, 650.3973388671875], [249.6453094482422, 367.2966613769531, 327.1971435546875, 586.16162109375], [1095.150146484375, 205.5374755859375, 1158.7423095703125, 386.065185546875], [0.7015800476074219, 878.0903930664062, 43.72148132324219, 1078.553466796875]]","[0.623208224773407, 0.6015779972076416, 0.536487340927124, 0.48813456296920776, 0.46540185809135437, 0.3889044225215912, 0.38710084557533264, 0.2755785286426544]","[[142.23639297485352, 794.4569091796875], [1401.4602661132812, 795.7075805664062], [1770.01171875, 669.7298583984375], [1138.2088012695312, 1080.0], [413.06573486328125, 650.3973388671875], [288.42122650146484, 586.16162109375], [1126.9462280273438, 386.065185546875], [22.211530685424805, 1078.553466796875]]",238272512,223739904,238272512,640,yolo26m_hq.hef,MOT17-04
3,,,8,"[2, 3, 1, 4, 6, 8, 7, 9]","[[102.91909790039062, 549.3050537109375, 178.75015258789062, 793.9892578125], [1731.38916015625, 459.19580078125, 1803.005126953125, 669.6646118164062], [1358.86572265625, 571.4482421875, 1447.457763671875, 796.09912109375], [369.581787109375, 409.5740966796875, 454.05548095703125, 650.6148071289062], [1100.873291015625, 978.5519409179688, 1178.4251708984375, 1079.3055419921875], [1079.7596435546875, 206.4184112548828, 1157.3115234375, 386.3914489746094], [242.93614196777344, 365.3607482910156, 324.1229248046875, 581.6589965820312], [0.1408710479736328, 876.002197265625, 44.726890563964844, 1078.2271728515625]]","[0.7074337005615234, 0.5716584920883179, 0.5599971413612366, 0.5014241337776184, 0.4720216393470764, 0.34827926754951477, 0.31218793988227844, 0.28245389461517334]","[[140.83462524414062, 793.9892578125], [1767.1971435546875, 669.6646118164062], [1403.1617431640625, 796.09912109375], [411.8186340332031, 650.6148071289062], [1139.6492309570312, 1079.3055419921875], [1118.5355834960938, 386.3914489746094], [283.52953338623047, 581.6589965820312], [22.43388080596924, 1078.2271728515625]]",238272512,223739904,238272512,640,yolo26m_hq.hef,MOT17-04
4,,,7,"[2, 1, 8, 3, 4, 6, 9]","[[103.15111541748047, 549.1962890625, 178.2474365234375, 793.9022216796875], [1358.5177001953125, 571.4482421875, 1447.2064208984375, 795.5118408203125], [1072.277099609375, 207.22323608398438, 1152.7099609375, 386.80474853515625], [1728.93359375, 459.1304931640625, 1802.9278564453125, 667.076171875], [372.5013122558594, 409.87860107421875, 454.01678466796875, 650.1362915039062], [1103.560791015625, 976.953125, 1180.7259521484375, 1079.218505859375], [0.17954063415527344, 875.2300415039062, 46.02232360839844, 1077.194091796875]]","[0.6521516442298889, 0.5416771769523621, 0.5194531083106995, 0.490507036447525, 0.4795989692211151, 0.4414069354534149, 0.35130226612091064]","[[140.69927597045898, 793.9022216796875], [1402.862060546875, 795.5118408203125], [1112.4935302734375, 386.80474853515625], [1765.9307250976562, 667.076171875], [413.25904846191406, 650.1362915039062], [1142.1433715820312, 1079.218505859375], [23.100932121276855, 1077.194091796875]]",238272512,223739904,238272512,640,yolo26m_hq.hef,MOT17-04
5,,,7,"[2, 8, 1, 6, 3, 4, 9]","[[103.42179870605469, 549.7835693359375, 179.1368408203125, 794.3916625976562], [1066.53466796875, 207.951904296875, 1153.3671875, 386.52197265625], [1356.874267578125, 570.9262084960938, 1447.496337890625, 797.0018310546875], [1111.2366943359375, 975.5501708984375, 1184.399658203125, 1080.0], [1727.05810546875, 456.4333190917969, 1802.0771484375, 666.4562377929688], [372.849365234375, 408.9976806640625, 457.1877136230469, 648.1895141601562], [0.5855712890625, 873.1092529296875, 48.55518341064453, 1077.25927734375]]","[0.6894406676292419, 0.6088368892669678, 0.5823174715042114, 0.5132886171340942, 0.5118654370307922, 0.45738014578819275, 0.2859302759170532]","[[141.2793197631836, 794.3916625976562], [1109.950927734375, 386.52197265625], [1402.185302734375, 797.0018310546875], [1147.8181762695312, 1080.0], [1764.567626953125, 666.4562377929688], [415.01853942871094, 648.1895141601562], [24.570377349853516, 1077.25927734375]]",238272512,223739904,238272512,640,yolo26m_hq.hef,MOT17-04
6,,,6,"[6, 8, 2, 1, 3, 4]","[[1112.6785888671875, 974.33203125, 1186.0927734375, 1078.6529541015625], [1062.1070556640625, 206.6576690673828, 1152.825927734375, 386.4349670410156], [103.4604721069336, 549.1962890625, 180.43226623535156, 794.8919067382812], [1356.874267578125, 571.0784912109375, 1446.2396240234375, 797.5021362304688], [1725.066650390625, 458.55413818359375, 1801.4197998046875, 667.5547485351562], [371.24456787109375, 407.7469177246094, 456.9943542480469, 643.85009765625]]","[0.6325247287750244, 0.612899124622345, 0.5837022662162781, 0.5660701990127563, 0.5284515619277954, 0.5161343812942505]","[[1149.3856811523438, 1078.6529541015625], [1107.4664916992188, 386.4349670410156], [141.94636917114258, 794.8919067382812], [1401.5569458007812, 797.5021362304688], [1763.2432250976562, 667.5547485351562], [414.1194610595703, 643.85009765625]]",238272512,223739904,238272512,640,yolo26m_hq.hef,MOT17-04
7,,,6,"[2, 8, 6, 1, 4, 3]","[[102.72575378417969, 548.141357421875, 180.31625366210938, 793.9892578125], [1055.513916015625, 208.2999267578125, 1153.251220703125, 387.6421813964844], [1116.990234375, 974.76708984375, 1187.8135986328125, 1078.6529541015625], [1357.589599609375, 571.7962646484375, 1447.0130615234375, 796.4036254882812], [374.16412353515625, 406.724609375, 457.76776123046875, 643.512939453125], [1725.221435546875, 458.79339599609375, 1800.240234375, 666.1517333984375]]","[0.6338477730751038, 0.6047595143318176, 0.6024879217147827, 0.58000648021698, 0.5303438305854797, 0.4862370491027832]","[[141.52100372314453, 793.9892578125], [1104.382568359375, 387.6421813964844], [1152.4019165039062, 1078.6529541015625], [1402.3013305664062, 796.4036254882812], [415.9659423828125, 643.512939453125], [1762.7308349609375, 666.1517333984375]]",238272512,223739904,238272512,640,yolo26m_hq.hef,MOT17-04
8,,,7,"[2, 1, 6, 8, 4, 3, 9]","[[104.42721557617188, 549.3050537109375, 178.6728057861328, 793.0321655273438], [1356.83544921875, 572.3400268554688, 1447.457763671875, 796.9039306640625], [1120.8184814453125, 976.605224609375, 1188.8189697265625, 1079.131591796875], [1052.3236083984375, 207.88665771484375, 1153.5218505859375, 386.2609558105469], [374.95684814453125, 404.72344970703125, 458.7344970703125, 641.5226440429688], [1724.331787109375, 457.945068359375, 1799.81494140625, 666.1517333984375], [0.7402496337890625, 868.487060546875, 45.75163650512695, 1078.8580322265625]]","[0.6038513779640198, 0.5988441705703735, 0.5208749175071716, 0.5009493827819824, 0.48766013979911804, 0.4489107131958008, 0.2996901571750641]","[[141.55001068115234, 793.0321655273438], [1402.1466064453125, 796.9039306640625], [1154.8187255859375, 1079.131591796875], [1102.9227294921875, 386.2609558105469], [416.8456726074219, 641.5226440429688], [1762.0733642578125, 666.1517333984375], [23.245943069458008, 1078.8580322265625]]",238272512,223739904,238272512,640,yolo26m_hq.hef,MOT17-04
9,,,6,"[2, 1, 6, 8, 4, 3]","[[103.57647705078125, 550.3165283203125, 180.9736328125, 794.5438842773438], [1355.134033203125, 573.0252075195312, 1447.09033203125, 796.3818969726562], [1122.926025390625, 975.00634765625, 1193.72998046875, 1078.08740234375], [1050.68017578125, 209.00685119628906, 1153.3671875, 387.02227783203125], [373.7387390136719, 402.2593078613281, 458.96649169921875, 639.6892700195312], [1723.519775390625, 457.9233093261719, 1796.779296875, 666.6629028320312]]","[0.6812514662742615, 0.5860074758529663, 0.5786181688308716, 0.5496796369552612, 0.49477842450141907, 0.44750186800956726]","[[142.27505493164062, 794.5438842773438], [1401.1121826171875, 796.3818969726562], [1158.3280029296875, 1078.08740234375], [1102.023681640625, 387.02227783203125], [416.3526153564453, 639.6892700195312], [1760.1495361328125, 666.6629028320312]]",238272512,223739904,238272512,640,yolo26m_hq.hef,MOT17-04
10,,,7,"[1, 2, 6, 4, 3, 8, 9]","[[1355.3660888671875, 572.144287109375, 1447.2449951171875, 794.4133911132812], [104.31120300292969, 548.6090087890625, 180.9736328125, 792.9016723632812], [1126.07763671875, 975.1151123046875, 1194.11669921875, 1079.022705078125], [376.0395812988281, 399.6273498535156, 460.3779602050781, 637.1226196289062], [1724.834716796875, 458.5106201171875, 1796.2379150390625, 666.5758666992188], [1045.2664794921875, 207.11447143554688, 1150.370361328125, 387.0005187988281], [0.8175888061523438, 862.2987060546875, 45.63562774658203, 1078.6187744140625]]","[0.6169458031654358, 0.6088368892669678, 0.5515590310096741, 0.5303438305854797, 0.5123398303985596, 0.43206509947776794, 0.2977013885974884]","[[1401.3055419921875, 794.4133911132812], [142.64241790771484, 792.9016723632812], [1160.09716796875, 1079.022705078125], [418.2087707519531, 637.1226196289062], [1760.5363159179688, 666.5758666992188], [1097.8184204101562, 387.0005187988281], [23.226608276367188, 1078.6187744140625]]",238272512,223739904,238272512,640,yolo26m_hq.hef,MOT17-04
