frame_id,inference_ms,postprocess_ms,n_detections,track_ids,bboxes_xyxy,confs,footpoints,mem_total_bytes,mem_delta_bytes,mem_bytes,imgsz,model,seq
1,,,5,"[1, 2, 3, 4, 5]","[[0.23965835571289062, 340.3426208496094, 128.19869995117188, 905.76416015625], [1693.7335205078125, 386.65118408203125, 1869.297607421875, 730.15234375], [1288.2833251953125, 463.7947692871094, 1364.768798828125, 661.007568359375], [1883.649658203125, 389.0177917480469, 1920.0, 576.0781860351562], [113.0746078491211, 525.4522705078125, 213.17869567871094, 743.0361938476562]]","[0.8622730374336243, 0.7884687185287476, 0.6593301892280579, 0.38129332661628723, 0.36734139919281006]","[[64.21917915344238, 905.76416015625], [1781.5155639648438, 730.15234375], [1326.5260620117188, 661.007568359375], [1901.8248291015625, 576.0781860351562], [163.12665176391602, 743.0361938476562]]",219201536,204652544,219201536,576,yolo26s_576_hq.hef,MOT17-09
2,,,4,"[2, 1, 4, 3]","[[1688.6839599609375, 387.5156555175781, 1864.540771484375, 730.214111328125], [3.1303532123565674, 335.7733154296875, 132.00418090820312, 907.2667236328125], [1882.704833984375, 387.4456481933594, 1920.0, 577.1964111328125], [1287.771728515625, 461.81298828125, 1367.012451171875, 662.1035766601562]]","[0.8974239230155945, 0.8873352408409119, 0.5080670118331909, 0.45728349685668945]","[[1776.6123657226562, 730.214111328125], [67.56726706027985, 907.2667236328125], [1901.3524169921875, 577.1964111328125], [1327.39208984375, 662.1035766601562]]",219201536,204652544,219201536,576,yolo26s_576_hq.hef,MOT17-09
3,,,4,"[1, 2, 4, 3]","[[0.09329477697610855, 319.2661437988281, 138.62716674804688, 910.0864868164062], [1692.4527587890625, 387.5567932128906, 1862.3087158203125, 730.1934814453125], [1882.1143798828125, 383.2385559082031, 1920.0, 573.2550659179688], [1281.45361328125, 462.09765625, 1356.65966796875, 660.849365234375]]","[0.8943188786506653, 0.8799520134925842, 0.4413154125213623, 0.37254878878593445]","[[69.36023076251149, 910.0864868164062], [1777.3807373046875, 730.1934814453125], [1901.0571899414062, 573.2550659179688], [1319.056640625, 660.849365234375]]",219201536,204652544,219201536,576,yolo26s_576_hq.hef,MOT17-09
4,,,4,"[2, 1, 4, 3]","[[1684.1832275390625, 387.5156555175781, 1863.00390625, 730.214111328125], [0.0, 273.90234375, 134.23623657226562, 909.5101928710938], [1878.86669921875, 381.2346496582031, 1920.0, 578.0156860351562], [1289.4193115234375, 458.3919677734375, 1379.446044921875, 657.3872680664062]]","[0.8974239230155945, 0.8793956637382507, 0.490692138671875, 0.32035115361213684]","[[1773.5935668945312, 730.214111328125], [67.11811828613281, 909.5101928710938], [1899.433349609375, 578.0156860351562], [1334.4326782226562, 657.3872680664062]]",219201536,204652544,219201536,576,yolo26s_576_hq.hef,MOT17-09
5,,,5,"[2, 3, 4, 1, 5]","[[1689.70849609375, 386.507080078125, 1852.68505859375, 733.177978515625], [1288.828857421875, 459.32196044921875, 1382.0047607421875, 657.1658325195312], [1880.913818359375, 383.4378356933594, 1920.0, 576.1224975585938], [0.3860219120979309, 251.91819763183594, 147.1528778076172, 909.3641357421875], [112.28731536865234, 521.9537353515625, 206.3489532470703, 744.2762451171875]]","[0.8528602719306946, 0.6582141518592834, 0.4721023440361023, 0.39766258001327515, 0.35645031929016113]","[[1771.19677734375, 733.177978515625], [1335.4168090820312, 657.1658325195312], [1900.4569091796875, 576.1224975585938], [73.76944985985756, 909.3641357421875], [159.31813430786133, 744.2762451171875]]",219201536,204652544,219201536,576,yolo26s_576_hq.hef,MOT17-09
6,,,4,"[1, 4, 3, 5]","[[0.0, 241.48492431640625, 156.33724975585938, 908.378173828125], [1881.602783203125, 380.85821533203125, 1920.0, 583.0420532226562], [1292.391357421875, 457.1408996582031, 1384.5831298828125, 658.2839965820312], [113.94062805175781, 535.1396484375, 206.90003967285156, 744.7190551757812]]","[0.8394103646278381, 0.5068261027336121, 0.40557584166526794, 0.27723968029022217]","[[78.16862487792969, 908.378173828125], [1900.8013916015625, 583.0420532226562], [1338.4872436523438, 658.2839965820312], [160.4203338623047, 744.7190551757812]]",219201536,204652544,219201536,576,yolo26s_576_hq.hef,MOT17-09
7,,,5,"[1, 2, 4, 3, 5]","[[3.8987667560577393, 233.22930908203125, 157.03248596191406, 912.2250366210938], [1691.3184814453125, 388.2772216796875, 1846.3916015625, 738.5088500976562], [1878.9454345703125, 379.3525390625, 1920.0, 586.7730102539062], [1299.654052734375, 455.9009094238281, 1385.6854248046875, 657.8079223632812], [111.02764892578125, 522.3855590820312, 205.75848388671875, 743.7005004882812]]","[0.9259666800498962, 0.8021543622016907, 0.5414841175079346, 0.4013936221599579, 0.30121394991874695]","[[80.4656263589859, 912.2250366210938], [1768.8550415039062, 738.5088500976562], [1899.4727172851562, 586.7730102539062], [1342.6697387695312, 657.8079223632812], [158.39306640625, 743.7005004882812]]",219201536,204652544,219201536,576,yolo26s_576_hq.hef,MOT17-09
8,,,3,"[1, 3, 4]","[[3.5328545570373535, 233.94967651367188, 167.31459045410156, 911.1341552734375], [1298.630615234375, 456.2109375, 1386.4332275390625, 659.3689575195312], [1878.237060546875, 380.0389404296875, 1920.0, 589.8176879882812]]","[0.9259666800498962, 0.6175347566604614, 0.5439484119415283]","[[85.42372250556946, 911.1341552734375], [1342.5319213867188, 659.3689575195312], [1899.1185302734375, 589.8176879882812]]",219201536,204652544,219201536,576,yolo26s_576_hq.hef,MOT17-09
9,,,4,"[1, 3, 4, 2]","[[3.3499016761779785, 230.67706298828125, 172.9862060546875, 913.8922119140625], [1302.3505859375, 455.05950927734375, 1389.4052734375, 659.2804565429688], [1877.2135009765625, 380.57037353515625, 1920.0, 590.8694458007812], [1687.29638671875, 385.04150390625, 1832.76806640625, 744.74755859375]]","[0.9259666800498962, 0.6509175896644592, 0.5908283591270447, 0.45235931873321533]","[[88.16805386543274, 913.8922119140625], [1345.8779296875, 659.2804565429688], [1898.6067504882812, 590.8694458007812], [1760.0322265625, 744.74755859375]]",219201536,204652544,219201536,576,yolo26s_576_hq.hef,MOT17-09
10,,,4,"[1, 2, 3, 4]","[[3.3499016761779785, 232.65301513671875, 176.38917541503906, 912.6572875976562], [1688.208251953125, 388.1537170410156, 1844.891357421875, 744.8688354492188], [1311.6995849609375, 453.985595703125, 1390.7830810546875, 657.763671875], [1872.86376953125, 379.9725036621094, 1920.0, 592.9508666992188]]","[0.9144049286842346, 0.8729339241981506, 0.7182614207267761, 0.636113166809082]","[[89.86953854560852, 912.6572875976562], [1766.5498046875, 744.8688354492188], [1351.2413330078125, 657.763671875], [1896.431884765625, 592.9508666992188]]",219201536,204652544,219201536,576,yolo26s_576_hq.hef,MOT17-09
11,,,4,"[1, 2, 4, 3]","[[0.23965835571289062, 235.431640625, 177.96258544921875, 913.7069702148438], [1686.7445068359375, 387.28924560546875, 1844.891357421875, 743.5103759765625], [1868.710693359375, 380.592529296875, 1920.0, 595.796142578125], [1314.1993408203125, 454.77166748046875, 1390.7830810546875, 659.4796752929688]]","[0.9259666800498962, 0.8763909339904785, 0.6839570999145508, 0.6175347566604614]","[[89.10112190246582, 913.7069702148438], [1765.8179321289062, 743.5103759765625], [1894.3553466796875, 595.796142578125], [1352.4912109375, 659.4796752929688]]",219201536,204652544,219201536,576,yolo26s_576_hq.hef,MOT17-09
12,,,4,"[1, 2, 3, 4]","[[3.3499016761779785, 228.72174072265625, 183.89035034179688, 914.8184204101562], [1676.9747314453125, 386.4247741699219, 1843.39111328125, 743.2839965820312], [1312.6640625, 458.5248107910156, 1394.148681640625, 658.1732788085938], [1867.923583984375, 384.7553405761719, 1920.0, 600.53466796875]]","[0.9259666800498962, 0.8799520134925842, 0.6871678233146667, 0.5986064076423645]","[[93.62012600898743, 914.8184204101562], [1760.1829223632812, 743.2839965820312], [1353.4063720703125, 658.1732788085938], [1893.9617919921875, 600.53466796875]]",219201536,204652544,219201536,576,yolo26s_576_hq.hef,MOT17-09
