frame_id,inference_ms,n_detections,track_ids,bboxes_xyxy,confs,footpoints,mem_total_bytes,mem_delta_bytes,mem_bytes,imgsz,model,seq
1,,13,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[[1337.640625, 417.69451904296875, 1508.1121826171875, 786.9684448242188], [1445.416748046875, 431.889404296875, 1600.490234375, 768.2376708984375], [438.13543701171875, 446.6457214355469, 557.5493774414062, 722.621337890625], [582.0846557617188, 443.93023681640625, 672.4812622070312, 709.8187866210938], [1254.7584228515625, 443.32891845703125, 1291.7677001953125, 547.1555786132812], [731.30419921875, 466.2816162109375, 764.1370849609375, 567.940673828125], [1081.7271728515625, 445.85028076171875, 1136.8367919921875, 591.5974731445312], [935.7991333007812, 432.99188232421875, 972.0020141601562, 516.4118041992188], [683.6065673828125, 473.92730712890625, 730.4674682617188, 604.4002075195312], [660.909912109375, 458.818359375, 727.0382080078125, 638.9849853515625], [1019.0902709960938, 434.935546875, 1057.73583984375, 529.846435546875], [1307.0283203125, 432.043212890625, 1345.277587890625, 546.506103515625], [1834.8607177734375, 388.56298828125, 1919.3690185546875, 658.0689697265625]]","[0.8731156587600708, 0.8418353796005249, 0.8384386897087097, 0.8348448872566223, 0.5353381037712097, 0.5306053757667542, 0.4835040271282196, 0.449995756149292, 0.3952406942844391, 0.3323019742965698, 0.3275716006755829, 0.2720463275909424, 0.25784462690353394]","[[1422.8764038085938, 786.9684448242188], [1522.9534912109375, 768.2376708984375], [497.8424072265625, 722.621337890625], [627.282958984375, 709.8187866210938], [1273.2630615234375, 547.1555786132812], [747.7206420898438, 567.940673828125], [1109.281982421875, 591.5974731445312], [953.9005737304688, 516.4118041992188], [707.0370178222656, 604.4002075195312], [693.9740600585938, 638.9849853515625], [1038.4130554199219, 529.846435546875], [1326.1529541015625, 546.506103515625], [1877.1148681640625, 658.0689697265625]]",302817280,288034816,302817280,640,yolo26s_640_ncnn_model,MOT17-02
2,,11,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13]","[[1343.816162109375, 418.8350524902344, 1515.3681640625, 790.4002075195312], [1449.5145263671875, 431.8876953125, 1605.084716796875, 769.7316284179688], [440.385009765625, 444.69195556640625, 560.8206787109375, 722.934814453125], [583.0628662109375, 443.93133544921875, 673.1900024414062, 708.9365844726562], [1254.8238525390625, 443.472412109375, 1291.8406982421875, 547.3912353515625], [731.8532104492188, 466.725341796875, 764.4989624023438, 567.7256469726562], [1081.5308837890625, 451.906494140625, 1134.2276611328125, 591.05419921875], [935.7691650390625, 433.14886474609375, 971.3732299804688, 515.118408203125], [655.5164184570312, 456.0664367675781, 722.8572998046875, 639.8235473632812], [1018.4929809570312, 436.6257629394531, 1056.3739013671875, 529.7557373046875], [1842.8551025390625, 390.09295654296875, 1920.0, 658.2451782226562]]","[0.8881512880325317, 0.8253495097160339, 0.8554474115371704, 0.8264864683151245, 0.5185481309890747, 0.5131899118423462, 0.5104053020477295, 0.4830647110939026, 0.29345691204071045, 0.33664950728416443, 0.3004317879676819]","[[1429.5921630859375, 790.4002075195312], [1527.2996215820312, 769.7316284179688], [500.60284423828125, 722.934814453125], [628.1264343261719, 708.9365844726562], [1273.332275390625, 547.3912353515625], [748.1760864257812, 567.7256469726562], [1107.8792724609375, 591.05419921875], [953.5711975097656, 515.118408203125], [689.1868591308594, 639.8235473632812], [1037.4334411621094, 529.7557373046875], [1881.4275512695312, 658.2451782226562]]",302817280,288034816,302817280,640,yolo26s_640_ncnn_model,MOT17-02
3,,10,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11]","[[1346.0982666015625, 418.8813781738281, 1521.176025390625, 798.0547485351562], [1456.341064453125, 433.7067565917969, 1611.3428955078125, 770.9224243164062], [440.4426574707031, 445.7981872558594, 560.2933349609375, 722.4218139648438], [583.263671875, 443.87921142578125, 673.50634765625, 708.9486694335938], [1255.06884765625, 443.6463623046875, 1291.9847412109375, 547.380615234375], [732.1582641601562, 468.4028015136719, 764.3583374023438, 567.6659545898438], [1081.1199951171875, 451.9117431640625, 1134.67333984375, 593.116943359375], [935.4928588867188, 432.8594665527344, 971.1031494140625, 514.807373046875], [653.5263671875, 454.647705078125, 721.8582763671875, 641.2764282226562], [1017.949462890625, 433.16998291015625, 1056.3741455078125, 527.7445678710938]]","[0.8691107034683228, 0.8117882609367371, 0.8577503561973572, 0.8331144452095032, 0.5213438272476196, 0.5514504909515381, 0.5382465124130249, 0.5197935700416565, 0.3224979341030121, 0.35679328441619873]","[[1433.6371459960938, 798.0547485351562], [1533.8419799804688, 770.9224243164062], [500.3679962158203, 722.4218139648438], [628.385009765625, 708.9486694335938], [1273.5267944335938, 547.380615234375], [748.25830078125, 567.6659545898438], [1107.8966674804688, 593.116943359375], [953.2980041503906, 514.807373046875], [687.6923217773438, 641.2764282226562], [1037.1618041992188, 527.7445678710938]]",302817280,288034816,302817280,640,yolo26s_640_ncnn_model,MOT17-02
4,,11,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12]","[[1349.541748046875, 418.84381103515625, 1525.757080078125, 800.5305786132812], [1467.813720703125, 429.593017578125, 1622.5557861328125, 768.4811401367188], [440.4579772949219, 445.3011779785156, 560.8291015625, 722.8544311523438], [583.1373901367188, 443.5560302734375, 673.5809936523438, 708.95263671875], [1255.26220703125, 444.005126953125, 1291.9947509765625, 547.3517456054688], [733.1858520507812, 466.3741455078125, 765.9221801757812, 567.0450439453125], [1078.9105224609375, 449.9174499511719, 1134.02001953125, 594.6436157226562], [935.2603759765625, 432.6789855957031, 971.083251953125, 515.079345703125], [652.206298828125, 452.8330993652344, 721.3983764648438, 641.9403686523438], [1016.353271484375, 431.5667419433594, 1055.9732666015625, 528.9489135742188], [1306.5240478515625, 432.02398681640625, 1344.287353515625, 545.2703857421875]]","[0.8734263777732849, 0.804598331451416, 0.8632194399833679, 0.8309047818183899, 0.5296187400817871, 0.5217922329902649, 0.5204552412033081, 0.5221013426780701, 0.3636815845966339, 0.40373557806015015, 0.25042280554771423]","[[1437.6494140625, 800.5305786132812], [1545.1847534179688, 768.4811401367188], [500.64353942871094, 722.8544311523438], [628.3591918945312, 708.95263671875], [1273.6284790039062, 547.3517456054688], [749.5540161132812, 567.0450439453125], [1106.4652709960938, 594.6436157226562], [953.1718139648438, 515.079345703125], [686.8023376464844, 641.9403686523438], [1036.1632690429688, 528.9489135742188], [1325.4057006835938, 545.2703857421875]]",302817280,288034816,302817280,640,yolo26s_640_ncnn_model,MOT17-02
5,,11,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12]","[[1352.1407470703125, 417.796875, 1529.42578125, 802.0288696289062], [1474.170166015625, 427.62725830078125, 1629.1666259765625, 769.32177734375], [440.7083740234375, 446.09710693359375, 561.1763305664062, 723.2286987304688], [583.284423828125, 443.615966796875, 673.9496459960938, 709.2890014648438], [1256.06494140625, 445.76678466796875, 1291.92041015625, 546.4959716796875], [733.679931640625, 467.8469543457031, 766.1134033203125, 567.1868286132812], [1078.36962890625, 449.3154296875, 1134.0302734375, 594.9014892578125], [935.4562377929688, 432.54052734375, 971.354248046875, 514.9678344726562], [650.843505859375, 454.0770263671875, 719.26904296875, 641.499755859375], [1014.1571655273438, 431.8805236816406, 1054.0264892578125, 529.6763916015625], [1306.300048828125, 431.8727722167969, 1344.114501953125, 545.4091186523438]]","[0.860609769821167, 0.7988995313644409, 0.8733974695205688, 0.8304330110549927, 0.5395824313163757, 0.5189560055732727, 0.5014411211013794, 0.47388577461242676, 0.48182356357574463, 0.33334875106811523, 0.26647400856018066]","[[1440.7832641601562, 802.0288696289062], [1551.6683959960938, 769.32177734375], [500.9423522949219, 723.2286987304688], [628.6170349121094, 709.2890014648438], [1273.99267578125, 546.4959716796875], [749.8966674804688, 567.1868286132812], [1106.199951171875, 594.9014892578125], [953.4052429199219, 514.9678344726562], [685.0562744140625, 641.499755859375], [1034.0918273925781, 529.6763916015625], [1325.207275390625, 545.4091186523438]]",302817280,288034816,302817280,640,yolo26s_640_ncnn_model,MOT17-02
6,,11,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12]","[[1356.4425048828125, 417.3498229980469, 1534.160888671875, 803.4788208007812], [1481.471435546875, 425.5966491699219, 1635.8648681640625, 768.2521362304688], [441.9948425292969, 448.07305908203125, 562.1908569335938, 723.343505859375], [583.1217651367188, 443.2632751464844, 674.117919921875, 709.556640625], [1255.7608642578125, 446.3500061035156, 1291.3134765625, 546.2564697265625], [733.569580078125, 467.9121398925781, 766.3451538085938, 567.961181640625], [1078.182373046875, 448.52447509765625, 1134.328125, 594.8543090820312], [934.9348754882812, 432.5820007324219, 971.3606567382812, 516.3054809570312], [649.2630615234375, 452.3945617675781, 718.26025390625, 641.8203735351562], [1013.6983642578125, 432.2615661621094, 1053.666015625, 530.2069702148438], [1306.3720703125, 431.7906494140625, 1344.4293212890625, 546.279541015625]]","[0.8294101357460022, 0.797622799873352, 0.8800525665283203, 0.8357647657394409, 0.5044713616371155, 0.530399739742279, 0.428998202085495, 0.4542831480503082, 0.5907114744186401, 0.3051193654537201, 0.2727636396884918]","[[1445.3016967773438, 803.4788208007812], [1558.6681518554688, 768.2521362304688], [502.0928497314453, 723.343505859375], [628.6198425292969, 709.556640625], [1273.5371704101562, 546.2564697265625], [749.9573669433594, 567.961181640625], [1106.2552490234375, 594.8543090820312], [953.1477661132812, 516.3054809570312], [683.7616577148438, 641.8203735351562], [1033.6821899414062, 530.2069702148438], [1325.4006958007812, 546.279541015625]]",302817280,288034816,302817280,640,yolo26s_640_ncnn_model,MOT17-02
7,,10,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11]","[[1360.2060546875, 414.79156494140625, 1537.629150390625, 802.416748046875], [1484.319580078125, 423.0940246582031, 1639.44140625, 770.0567016601562], [441.9309387207031, 449.5107116699219, 562.3981323242188, 724.032958984375], [583.4295654296875, 442.71075439453125, 674.8746948242188, 709.79248046875], [1255.60791015625, 444.23297119140625, 1292.1083984375, 546.9152221679688], [733.8168334960938, 470.47320556640625, 766.12158203125, 568.73095703125], [1078.67333984375, 450.8195495605469, 1134.7176513671875, 596.1311645507812], [934.3947143554688, 432.53021240234375, 971.2212524414062, 517.32373046875], [648.0689086914062, 452.2712097167969, 717.9589233398438, 644.9622802734375], [1015.9630737304688, 433.0312194824219, 1055.190185546875, 529.4323120117188]]","[0.838566243648529, 0.6554964780807495, 0.8807414770126343, 0.8346098065376282, 0.5411182641983032, 0.5472355484962463, 0.5661087036132812, 0.3866714835166931, 0.5585902333259583, 0.29868048429489136]","[[1448.9176025390625, 802.416748046875], [1561.8804931640625, 770.0567016601562], [502.16453552246094, 724.032958984375], [629.1521301269531, 709.79248046875], [1273.858154296875, 546.9152221679688], [749.9692077636719, 568.73095703125], [1106.6954956054688, 596.1311645507812], [952.8079833984375, 517.32373046875], [683.013916015625, 644.9622802734375], [1035.5766296386719, 529.4323120117188]]",302817280,288034816,302817280,640,yolo26s_640_ncnn_model,MOT17-02
8,,11,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12]","[[1370.4488525390625, 414.80145263671875, 1546.4637451171875, 803.8977661132812], [1480.2506103515625, 423.862060546875, 1633.1314697265625, 771.3927612304688], [441.88592529296875, 449.92242431640625, 563.0684204101562, 724.4278564453125], [583.7183227539062, 442.8170471191406, 675.19140625, 708.8966674804688], [1255.5660400390625, 443.82208251953125, 1292.022705078125, 546.2574462890625], [733.9171142578125, 471.2574462890625, 766.4183349609375, 569.7887573242188], [1077.248046875, 448.0696716308594, 1134.2567138671875, 595.1497192382812], [934.1821899414062, 432.360595703125, 970.9691772460938, 517.4346923828125], [649.3695678710938, 452.2219543457031, 718.7288208007812, 643.5355224609375], [1016.5486450195312, 436.4928894042969, 1054.1103515625, 528.8841552734375], [1305.5628662109375, 431.7722473144531, 1343.54345703125, 546.13134765625]]","[0.8503091335296631, 0.710763692855835, 0.8880556225776672, 0.8371353149414062, 0.5590963959693909, 0.5654141306877136, 0.4476717412471771, 0.44553786516189575, 0.484341561794281, 0.2682705521583557, 0.2820092737674713]","[[1458.456298828125, 803.8977661132812], [1556.6910400390625, 771.3927612304688], [502.4771728515625, 724.4278564453125], [629.4548645019531, 708.8966674804688], [1273.7943725585938, 546.2574462890625], [750.167724609375, 569.7887573242188], [1105.7523803710938, 595.1497192382812], [952.57568359375, 517.4346923828125], [684.0491943359375, 643.5355224609375], [1035.3294982910156, 528.8841552734375], [1324.5531616210938, 546.13134765625]]",302817280,288034816,302817280,640,yolo26s_640_ncnn_model,MOT17-02
9,,11,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12]","[[1380.41650390625, 411.4261169433594, 1555.2005615234375, 804.4639892578125], [1479.184814453125, 421.7432556152344, 1630.180908203125, 771.1744384765625], [441.66363525390625, 449.7967834472656, 563.6911010742188, 724.3408203125], [583.626708984375, 442.77490234375, 675.0899658203125, 708.3324584960938], [1254.75439453125, 443.0352478027344, 1291.439453125, 545.9019775390625], [733.2234497070312, 471.7051696777344, 765.9286499023438, 570.4675903320312], [1076.9635009765625, 446.5168151855469, 1134.4195556640625, 594.82275390625], [933.7630004882812, 432.458740234375, 970.3369750976562, 517.4923706054688], [651.2059326171875, 451.8594665527344, 720.3800048828125, 642.8854370117188], [1017.4461669921875, 441.1725769042969, 1053.6734619140625, 529.7517700195312], [1305.44677734375, 431.5892639160156, 1343.432373046875, 546.2217407226562]]","[0.8547062277793884, 0.6849015355110168, 0.8887321949005127, 0.8439606428146362, 0.5919315814971924, 0.5402711033821106, 0.4543837904930115, 0.40589213371276855, 0.48055413365364075, 0.32540401816368103, 0.3388948440551758]","[[1467.8085327148438, 804.4639892578125], [1554.682861328125, 771.1744384765625], [502.6773681640625, 724.3408203125], [629.3583374023438, 708.3324584960938], [1273.096923828125, 545.9019775390625], [749.5760498046875, 570.4675903320312], [1105.6915283203125, 594.82275390625], [952.0499877929688, 517.4923706054688], [685.79296875, 642.8854370117188], [1035.559814453125, 529.7517700195312], [1324.4395751953125, 546.2217407226562]]",302817280,288034816,302817280,640,yolo26s_640_ncnn_model,MOT17-02
10,,11,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12]","[[1392.652099609375, 412.724609375, 1562.8602294921875, 803.8076171875], [1497.2015380859375, 420.3048095703125, 1646.1783447265625, 770.7548828125], [442.1105041503906, 447.54022216796875, 565.984375, 724.5001220703125], [583.6498413085938, 443.270751953125, 675.1986083984375, 708.638916015625], [1254.84375, 442.96917724609375, 1291.60205078125, 545.7288208007812], [733.16845703125, 473.31378173828125, 765.5419311523438, 570.5676879882812], [1078.302978515625, 448.8787536621094, 1134.9774169921875, 595.150146484375], [933.4541625976562, 432.49371337890625, 970.2886352539062, 518.532958984375], [651.2593383789062, 451.7053527832031, 720.8662719726562, 644.522216796875], [1019.0266723632812, 446.5739440917969, 1053.1134033203125, 528.8615112304688], [1305.3980712890625, 431.6820983886719, 1343.359375, 546.3602294921875]]","[0.8085816502571106, 0.7302671074867249, 0.8878288865089417, 0.8443892002105713, 0.5940117239952087, 0.5214294791221619, 0.49242129921913147, 0.47052353620529175, 0.5221138000488281, 0.2720121145248413, 0.301504909992218]","[[1477.7561645507812, 803.8076171875], [1571.68994140625, 770.7548828125], [504.0474395751953, 724.5001220703125], [629.4242248535156, 708.638916015625], [1273.222900390625, 545.7288208007812], [749.3551940917969, 570.5676879882812], [1106.6401977539062, 595.150146484375], [951.8713989257812, 518.532958984375], [686.0628051757812, 644.522216796875], [1036.0700378417969, 528.8615112304688], [1324.3787231445312, 546.3602294921875]]",302817280,288034816,302817280,640,yolo26s_640_ncnn_model,MOT17-02
