frame_id,inference_ms,postprocess_ms,n_detections,track_ids,bboxes_xyxy,confs,footpoints,mem_total_bytes,mem_delta_bytes,mem_bytes,imgsz,model,seq
1,,,4,"[1, 2, 3, 4]","[[427.1845397949219, 446.0015563964844, 555.7901611328125, 722.0404663085938], [577.8665161132812, 445.6645812988281, 675.8869018554688, 709.8386840820312], [1335.984619140625, 421.9900817871094, 1503.9776611328125, 779.459716796875], [1677.937255859375, 430.98974609375, 1787.8358154296875, 588.5912475585938]]","[0.8270456790924072, 0.7902467250823975, 0.7709137797355652, 0.4845094084739685]","[[491.4873504638672, 722.0404663085938], [626.876708984375, 709.8386840820312], [1419.9811401367188, 779.459716796875], [1732.8865356445312, 588.5912475585938]]",1160830976,1148862464,1160830976,576,yolo26n_576_hq.engine,MOT17-02
2,,,4,"[1, 2, 3, 4]","[[428.7170715332031, 446.4998474121094, 558.0794067382812, 721.18505859375], [578.6810913085938, 444.9731140136719, 676.0004272460938, 709.5794677734375], [1342.5263671875, 443.2357177734375, 1514.6168212890625, 791.0216674804688], [1677.7454833984375, 433.2347412109375, 1786.98681640625, 588.5551147460938]]","[0.840414822101593, 0.8208132386207581, 0.7096518874168396, 0.37449732422828674]","[[493.3982391357422, 721.18505859375], [627.3407592773438, 709.5794677734375], [1428.5715942382812, 791.0216674804688], [1732.3661499023438, 588.5551147460938]]",1160830976,1148862464,1160830976,576,yolo26n_576_hq.engine,MOT17-02
3,,,4,"[1, 2, 3, 4]","[[427.89215087890625, 447.50469970703125, 560.2705688476562, 721.2186279296875], [578.3175659179688, 445.7203674316406, 679.2669677734375, 710.0831298828125], [1345.8155517578125, 443.8447265625, 1527.058837890625, 800.1243286132812], [1677.0819091796875, 431.6695861816406, 1787.1683349609375, 587.7540283203125]]","[0.8413971066474915, 0.796857476234436, 0.7474057078361511, 0.34269365668296814]","[[494.08135986328125, 721.2186279296875], [628.7922668457031, 710.0831298828125], [1436.4371948242188, 800.1243286132812], [1732.1251220703125, 587.7540283203125]]",1160830976,1148862464,1160830976,576,yolo26n_576_hq.engine,MOT17-02
4,,,4,"[1, 2, 3, 4]","[[429.0299377441406, 447.4856262207031, 562.4856567382812, 721.6253051757812], [579.131103515625, 444.7684020996094, 678.0374755859375, 710.4894409179688], [1351.2451171875, 423.3291320800781, 1533.98876953125, 797.4823608398438], [1674.954345703125, 430.43798828125, 1788.2974853515625, 588.870849609375]]","[0.8411170244216919, 0.8179032802581787, 0.5662686824798584, 0.3160668611526489]","[[495.75779724121094, 721.6253051757812], [628.5842895507812, 710.4894409179688], [1442.616943359375, 797.4823608398438], [1731.6259155273438, 588.870849609375]]",1160830976,1148862464,1160830976,576,yolo26n_576_hq.engine,MOT17-02
5,,,5,"[1, 2, 5, 3, 4]","[[430.448486328125, 449.3555908203125, 565.4862060546875, 722.0484008789062], [579.0238647460938, 445.1790771484375, 676.7293701171875, 710.3712158203125], [1492.419189453125, 422.9390563964844, 1612.9759521484375, 769.6790161132812], [1353.3380126953125, 419.216064453125, 1543.1136474609375, 799.3707275390625], [1675.989990234375, 431.0556945800781, 1788.3538818359375, 588.840087890625]]","[0.8535944223403931, 0.8252958059310913, 0.670189380645752, 0.5468268990516663, 0.3071064054965973]","[[497.96734619140625, 722.0484008789062], [627.8766174316406, 710.3712158203125], [1552.6975708007812, 769.6790161132812], [1448.225830078125, 799.3707275390625], [1732.1719360351562, 588.840087890625]]",1160830976,1148862464,1160830976,576,yolo26n_576_hq.engine,MOT17-02
6,,,6,"[2, 1, 3, 5, 6, 4]","[[578.9590454101562, 445.8915710449219, 676.8612060546875, 711.5673828125], [429.7272033691406, 447.5332336425781, 568.8145751953125, 723.3753051757812], [1361.608642578125, 418.0299072265625, 1558.2293701171875, 799.5403442382812], [1498.208251953125, 423.810302734375, 1613.998046875, 769.8978881835938], [732.6785278320312, 480.02447509765625, 770.5036010742188, 567.6068115234375], [1675.2760009765625, 430.2884521484375, 1787.60595703125, 589.1226806640625]]","[0.8323207497596741, 0.831479012966156, 0.7169226408004761, 0.7093247771263123, 0.41589224338531494, 0.4134969115257263]","[[627.9101257324219, 711.5673828125], [499.27088928222656, 723.3753051757812], [1459.9190063476562, 799.5403442382812], [1556.1031494140625, 769.8978881835938], [751.591064453125, 567.6068115234375], [1731.4409790039062, 589.1226806640625]]",1160830976,1148862464,1160830976,576,yolo26n_576_hq.engine,MOT17-02
7,,,6,"[1, 2, 5, 3, 4, 6]","[[426.70281982421875, 447.94976806640625, 569.7427368164062, 724.3267822265625], [579.9759521484375, 445.16339111328125, 676.4622802734375, 711.0947265625], [1503.397705078125, 424.1541442871094, 1622.066162109375, 769.2870483398438], [1374.3238525390625, 417.0496520996094, 1556.133544921875, 799.852783203125], [1677.24951171875, 432.5684814453125, 1786.7706298828125, 588.5432739257812], [731.7988891601562, 474.1696472167969, 771.0535278320312, 566.7276611328125]]","[0.8420864343643188, 0.8184154629707336, 0.6906996369361877, 0.5044151544570923, 0.46296775341033936, 0.39782974123954773]","[[498.2227783203125, 724.3267822265625], [628.2191162109375, 711.0947265625], [1562.73193359375, 769.2870483398438], [1465.2286987304688, 799.852783203125], [1732.0100708007812, 588.5432739257812], [751.4262084960938, 566.7276611328125]]",1160830976,1148862464,1160830976,576,yolo26n_576_hq.engine,MOT17-02
8,,,5,"[1, 2, 5, 4, 6]","[[425.2630920410156, 446.54290771484375, 574.2492065429688, 724.87109375], [579.0057373046875, 445.35321044921875, 676.2601318359375, 711.8964233398438], [1508.806396484375, 421.94573974609375, 1620.0587158203125, 769.8541870117188], [1678.2904052734375, 434.1080017089844, 1787.083740234375, 588.1297607421875], [732.4849853515625, 475.20843505859375, 770.5614624023438, 568.1474609375]]","[0.8422715067863464, 0.8262454271316528, 0.6208292841911316, 0.5259886980056763, 0.45948171615600586]","[[499.7561492919922, 724.87109375], [627.6329345703125, 711.8964233398438], [1564.4325561523438, 769.8541870117188], [1732.6870727539062, 588.1297607421875], [751.5232238769531, 568.1474609375]]",1160830976,1148862464,1160830976,576,yolo26n_576_hq.engine,MOT17-02
9,,,6,"[1, 2, 3, 5, 6, 4]","[[422.9929504394531, 445.3013916015625, 574.2609252929688, 724.9874267578125], [579.576416015625, 444.5794677734375, 673.775146484375, 711.6856689453125], [1399.80859375, 417.43841552734375, 1538.6343994140625, 796.2308349609375], [1508.0982666015625, 423.7588195800781, 1633.36376953125, 768.1398315429688], [731.6251831054688, 474.07421875, 770.1221923828125, 568.2068481445312], [1676.9993896484375, 432.5749206542969, 1786.2188720703125, 639.6761474609375]]","[0.8301109075546265, 0.8166447281837463, 0.541397750377655, 0.5404101610183716, 0.42260587215423584, 0.3291049599647522]","[[498.62693786621094, 724.9874267578125], [626.67578125, 711.6856689453125], [1469.2214965820312, 796.2308349609375], [1570.7310180664062, 768.1398315429688], [750.8736877441406, 568.2068481445312], [1731.609130859375, 639.6761474609375]]",1160830976,1148862464,1160830976,576,yolo26n_576_hq.engine,MOT17-02
10,,,4,"[2, 1, 3, 6]","[[578.9013671875, 444.2822570800781, 675.6329345703125, 711.2653198242188], [423.03997802734375, 445.5516662597656, 575.4667358398438, 725.0805053710938], [1411.4771728515625, 429.146484375, 1546.04345703125, 787.9359741210938], [731.403076171875, 474.7192077636719, 770.0521850585938, 569.4332275390625]]","[0.8441334962844849, 0.8346267342567444, 0.4447590708732605, 0.4367750883102417]","[[627.2671508789062, 711.2653198242188], [499.25335693359375, 725.0805053710938], [1478.7603149414062, 787.9359741210938], [750.7276306152344, 569.4332275390625]]",1160830976,1148862464,1160830976,576,yolo26n_576_hq.engine,MOT17-02
