frame_id,inference_ms,postprocess_ms,n_detections,track_ids,bboxes_xyxy,confs,footpoints,mem_total_bytes,mem_delta_bytes,mem_bytes,imgsz,model,seq
1,,,6,"[1, 2, 3, 4, 5, 6]","[[1697.6435546875, 388.1330871582031, 1864.161865234375, 729.3475341796875], [0.0, 340.6673889160156, 115.96331787109375, 904.1101684570312], [1883.429931640625, 394.3858642578125, 1919.18798828125, 578.1326904296875], [1287.576904296875, 460.9459228515625, 1361.24658203125, 658.5728149414062], [254.11752319335938, 456.9101867675781, 356.7055969238281, 704.966796875], [110.39810943603516, 500.0139465332031, 210.67465209960938, 744.9248046875]]","[0.9036657214164734, 0.7905137538909912, 0.6928991675376892, 0.6847640872001648, 0.5538008213043213, 0.4799211919307709]","[[1780.9027099609375, 729.3475341796875], [57.981658935546875, 904.1101684570312], [1901.3089599609375, 578.1326904296875], [1324.4117431640625, 658.5728149414062], [305.41156005859375, 704.966796875], [160.53638076782227, 744.9248046875]]",1163595776,1151610880,1163595776,640,yolo26s_hq.engine,MOT17-09
2,,,6,"[1, 2, 4, 3, 5, 6]","[[1687.791259765625, 387.7012023925781, 1856.0390625, 729.7799682617188], [0.0, 334.05206298828125, 119.41912078857422, 903.2174682617188], [1288.49609375, 459.58380126953125, 1357.230224609375, 659.1346435546875], [1880.58251953125, 393.40264892578125, 1919.1844482421875, 582.2290649414062], [260.05157470703125, 458.0160217285156, 358.62823486328125, 704.5996704101562], [114.48934936523438, 501.77117919921875, 207.88864135742188, 744.8203735351562]]","[0.9136044383049011, 0.8887395262718201, 0.6961284279823303, 0.6550389528274536, 0.5546078085899353, 0.42484650015830994]","[[1771.9151611328125, 729.7799682617188], [59.70956039428711, 903.2174682617188], [1322.8631591796875, 659.1346435546875], [1899.8834838867188, 582.2290649414062], [309.33990478515625, 704.5996704101562], [161.18899536132812, 744.8203735351562]]",1163595776,1151610880,1163595776,640,yolo26s_hq.engine,MOT17-09
3,,,6,"[1, 2, 4, 3, 5, 6]","[[1684.060791015625, 386.884033203125, 1852.1171875, 729.6705322265625], [0.095855712890625, 319.77490234375, 123.02185821533203, 903.1348876953125], [1287.7264404296875, 459.82537841796875, 1359.1622314453125, 659.4586181640625], [1878.105224609375, 386.67144775390625, 1919.1661376953125, 582.298583984375], [262.281494140625, 459.0042724609375, 360.10809326171875, 704.8271484375], [115.2176513671875, 513.1738891601562, 201.64146423339844, 744.6664428710938]]","[0.9193353652954102, 0.9108296632766724, 0.6742212176322937, 0.6709496974945068, 0.5464625358581543, 0.288738876581192]","[[1768.0889892578125, 729.6705322265625], [61.55885696411133, 903.1348876953125], [1323.4443359375, 659.4586181640625], [1898.6356811523438, 582.298583984375], [311.1947937011719, 704.8271484375], [158.42955780029297, 744.6664428710938]]",1163595776,1151610880,1163595776,640,yolo26s_hq.engine,MOT17-09
4,,,6,"[1, 2, 3, 4, 5, 6]","[[1685.104736328125, 386.8375244140625, 1849.56689453125, 730.481689453125], [0.07930755615234375, 263.908935546875, 133.38888549804688, 902.6488647460938], [1877.489501953125, 380.3338623046875, 1919.16259765625, 583.4918212890625], [1287.837158203125, 458.8037414550781, 1360.119384765625, 659.6429443359375], [262.58026123046875, 458.3007507324219, 359.849365234375, 705.2965087890625], [115.81828308105469, 512.55517578125, 205.69760131835938, 744.494873046875]]","[0.9156963229179382, 0.8874848484992981, 0.6079303026199341, 0.5871638059616089, 0.5082037448883057, 0.27518829703330994]","[[1767.3358154296875, 730.481689453125], [66.73409652709961, 902.6488647460938], [1898.3260498046875, 583.4918212890625], [1323.978271484375, 659.6429443359375], [311.2148132324219, 705.2965087890625], [160.75794219970703, 744.494873046875]]",1163595776,1151610880,1163595776,640,yolo26s_hq.engine,MOT17-09
5,,,5,"[1, 2, 3, 4, 5]","[[1686.3056640625, 386.8563537597656, 1847.4521484375, 734.1427001953125], [0.05343818664550781, 250.1501922607422, 139.35504150390625, 902.3399658203125], [1878.509765625, 381.8460693359375, 1919.172607421875, 581.7772827148438], [1296.7027587890625, 460.8968811035156, 1360.882080078125, 660.6661376953125], [262.6036682128906, 459.0212707519531, 360.060546875, 706.0725708007812]]","[0.911973237991333, 0.901214063167572, 0.6944388747215271, 0.6114705801010132, 0.5417192578315735]","[[1766.87890625, 734.1427001953125], [69.70423984527588, 902.3399658203125], [1898.8411865234375, 581.7772827148438], [1328.7924194335938, 660.6661376953125], [311.3321075439453, 706.0725708007812]]",1163595776,1151610880,1163595776,640,yolo26s_hq.engine,MOT17-09
6,,,5,"[2, 1, 4, 5, 3]","[[0.27836036682128906, 239.43502807617188, 146.6118621826172, 900.4985961914062], [1687.6072998046875, 387.1994934082031, 1846.91015625, 736.5438842773438], [1300.0557861328125, 460.6012878417969, 1375.1326904296875, 659.3729248046875], [264.382568359375, 458.28289794921875, 358.9432678222656, 705.28271484375], [1876.8486328125, 379.89111328125, 1919.146728515625, 584.1546630859375]]","[0.9300935864448547, 0.9140248894691467, 0.6648821234703064, 0.6247320771217346, 0.6073580384254456]","[[73.44511127471924, 900.4985961914062], [1767.2587280273438, 736.5438842773438], [1337.59423828125, 659.3729248046875], [311.6629180908203, 705.28271484375], [1897.9976806640625, 584.1546630859375]]",1163595776,1151610880,1163595776,640,yolo26s_hq.engine,MOT17-09
7,,,5,"[2, 1, 3, 5, 4]","[[0.3305854797363281, 234.08743286132812, 151.66412353515625, 900.0397338867188], [1688.364013671875, 387.7286376953125, 1844.677490234375, 739.0877075195312], [1874.341064453125, 381.6038818359375, 1919.183837890625, 586.1177368164062], [268.5343322753906, 457.04364013671875, 360.00799560546875, 703.81005859375], [1279.8319091796875, 460.02862548828125, 1364.2662353515625, 659.89599609375]]","[0.9349832534790039, 0.914615273475647, 0.7135520577430725, 0.5687589645385742, 0.47503259778022766]","[[75.99735450744629, 900.0397338867188], [1766.520751953125, 739.0877075195312], [1896.762451171875, 586.1177368164062], [314.2711639404297, 703.81005859375], [1322.049072265625, 659.89599609375]]",1163595776,1151610880,1163595776,640,yolo26s_hq.engine,MOT17-09
8,,,4,"[2, 1, 3, 5]","[[0.2754650115966797, 229.52484130859375, 170.50852966308594, 902.141357421875], [1690.055419921875, 388.7122802734375, 1843.5107421875, 739.1703491210938], [1873.31103515625, 381.98382568359375, 1919.20458984375, 589.7987670898438], [268.2393798828125, 458.64117431640625, 360.9908447265625, 704.524658203125]]","[0.9300134778022766, 0.9150742292404175, 0.7365754842758179, 0.48365890979766846]","[[85.39199733734131, 902.141357421875], [1766.7830810546875, 739.1703491210938], [1896.2578125, 589.7987670898438], [314.6151123046875, 704.524658203125]]",1163595776,1151610880,1163595776,640,yolo26s_hq.engine,MOT17-09
9,,,5,"[2, 1, 4, 3, 5]","[[0.3610267639160156, 227.9806365966797, 173.762451171875, 902.8250732421875], [1687.9713134765625, 389.6428527832031, 1841.842529296875, 740.2072143554688], [1301.7362060546875, 459.63470458984375, 1382.0050048828125, 660.6309814453125], [1872.406982421875, 380.4592590332031, 1919.181640625, 592.7462768554688], [282.0735168457031, 457.2801513671875, 361.19671630859375, 703.7698364257812]]","[0.9275676012039185, 0.9172956347465515, 0.7660248875617981, 0.7331737875938416, 0.3273364305496216]","[[87.06173896789551, 902.8250732421875], [1764.9069213867188, 740.2072143554688], [1341.87060546875, 660.6309814453125], [1895.7943115234375, 592.7462768554688], [321.63511657714844, 703.7698364257812]]",1163595776,1151610880,1163595776,640,yolo26s_hq.engine,MOT17-09
10,,,5,"[2, 1, 4, 3, 5]","[[0.36481475830078125, 229.11326599121094, 175.9540557861328, 904.0222778320312], [1686.68115234375, 389.52252197265625, 1845.82568359375, 743.68701171875], [1299.8175048828125, 458.1020812988281, 1388.050048828125, 659.5357666015625], [1869.5400390625, 379.6177062988281, 1919.1939697265625, 595.2127075195312], [272.55499267578125, 457.2173767089844, 361.1146240234375, 702.9552612304688]]","[0.9389938116073608, 0.9124257564544678, 0.8085184097290039, 0.7317734956741333, 0.36767616868019104]","[[88.1594352722168, 904.0222778320312], [1766.25341796875, 743.68701171875], [1343.9337768554688, 659.5357666015625], [1894.3670043945312, 595.2127075195312], [316.8348083496094, 702.9552612304688]]",1163595776,1151610880,1163595776,640,yolo26s_hq.engine,MOT17-09
