frame_id,inference_ms,postprocess_ms,n_detections,track_ids,bboxes_xyxy,confs,footpoints,mem_total_bytes,mem_delta_bytes,mem_bytes,imgsz,model,seq
1,,,7,"[1, 2, 3, 4, 5, 6, 7]","[[1339.889892578125, 420.06317138671875, 1508.958251953125, 789.849609375], [581.7767333984375, 447.3114013671875, 674.3795166015625, 707.56396484375], [1448.26220703125, 433.8490905761719, 1597.1993408203125, 762.9805297851562], [438.099853515625, 446.7236022949219, 552.872314453125, 722.5174560546875], [937.3855590820312, 434.73193359375, 974.2527465820312, 514.64208984375], [1012.420166015625, 432.444580078125, 1058.97021484375, 527.8786010742188], [1256.3929443359375, 447.15814208984375, 1294.7752685546875, 546.1076049804688]]","[0.9342683553695679, 0.8613981008529663, 0.7930417656898499, 0.7745603322982788, 0.7008012533187866, 0.6295702457427979, 0.6265774965286255]","[[1424.424072265625, 789.849609375], [628.078125, 707.56396484375], [1522.7307739257812, 762.9805297851562], [495.486083984375, 722.5174560546875], [955.8191528320312, 514.64208984375], [1035.6951904296875, 527.8786010742188], [1275.5841064453125, 546.1076049804688]]",1154338816,1142288384,1154338816,640,yolo26m_hq.engine,MOT17-02
2,,,7,"[1, 2, 3, 4, 6, 5, 7]","[[1343.0684814453125, 445.40045166015625, 1516.520263671875, 791.8173828125], [581.7382202148438, 447.9159851074219, 675.1267700195312, 707.2037353515625], [1453.4283447265625, 432.3188781738281, 1598.787109375, 768.7261962890625], [438.1651611328125, 447.4543762207031, 556.48828125, 722.4076538085938], [1011.5714111328125, 433.0425720214844, 1059.642578125, 527.7762451171875], [936.40234375, 434.88031005859375, 974.91748046875, 514.6373291015625], [1257.2796630859375, 447.343994140625, 1295.6009521484375, 546.1318359375]]","[0.907988429069519, 0.8666220903396606, 0.76091468334198, 0.7061680555343628, 0.6971303224563599, 0.6810945272445679, 0.6312054395675659]","[[1429.7943725585938, 791.8173828125], [628.4324951171875, 707.2037353515625], [1526.1077270507812, 768.7261962890625], [497.32672119140625, 722.4076538085938], [1035.6069946289062, 527.7762451171875], [955.659912109375, 514.6373291015625], [1276.4403076171875, 546.1318359375]]",1154338816,1142288384,1154338816,640,yolo26m_hq.engine,MOT17-02
3,,,8,"[1, 2, 3, 6, 7, 9, 5, 8]","[[1344.0384521484375, 442.7809753417969, 1524.243896484375, 797.3165283203125], [581.7646484375, 447.88330078125, 677.0546264648438, 707.1990966796875], [1468.4632568359375, 430.7813415527344, 1607.364501953125, 769.289306640625], [1009.547607421875, 433.4071350097656, 1060.15625, 527.6024780273438], [1257.28515625, 447.4015808105469, 1295.97412109375, 545.8203125], [730.7899169921875, 488.4006042480469, 767.245849609375, 567.901611328125], [936.7201538085938, 434.6119384765625, 972.8746948242188, 514.9033813476562], [975.527587890625, 445.5719299316406, 1008.2385864257812, 511.8638916015625]]","[0.9173291325569153, 0.8558392524719238, 0.8145371079444885, 0.7330840229988098, 0.6887184977531433, 0.6871615052223206, 0.6648451089859009, 0.49936291575431824]","[[1434.1411743164062, 797.3165283203125], [629.4096374511719, 707.1990966796875], [1537.9138793945312, 769.289306640625], [1034.8519287109375, 527.6024780273438], [1276.629638671875, 545.8203125], [749.0178833007812, 567.901611328125], [954.7974243164062, 514.9033813476562], [991.8830871582031, 511.8638916015625]]",1154338816,1142288384,1154338816,640,yolo26m_hq.engine,MOT17-02
4,,,9,"[2, 3, 6, 7, 9, 5, 1, 8, 4]","[[581.0625, 447.71551513671875, 676.9466552734375, 707.3331909179688], [1475.2421875, 427.4887390136719, 1610.725830078125, 771.4310913085938], [1007.5914306640625, 431.89385986328125, 1060.384033203125, 527.7710571289062], [1257.045166015625, 447.6587219238281, 1296.092529296875, 545.6552734375], [731.2183837890625, 486.90960693359375, 767.2867431640625, 567.6964111328125], [936.5462036132812, 435.2473449707031, 972.73046875, 514.9181518554688], [1348.219970703125, 419.34661865234375, 1524.90576171875, 800.3297119140625], [975.86083984375, 445.9817810058594, 1009.2562255859375, 513.0975341796875], [439.41473388671875, 446.5355224609375, 561.4461669921875, 723.0337524414062]]","[0.859969973564148, 0.8171111941337585, 0.7702216506004333, 0.7097874283790588, 0.6814968585968018, 0.6688238382339478, 0.5924789309501648, 0.46825915575027466, 0.36236876249313354]","[[629.0045776367188, 707.3331909179688], [1542.9840087890625, 771.4310913085938], [1033.9877319335938, 527.7710571289062], [1276.56884765625, 545.6552734375], [749.2525634765625, 567.6964111328125], [954.6383361816406, 514.9181518554688], [1436.5628662109375, 800.3297119140625], [992.5585327148438, 513.0975341796875], [500.4304504394531, 723.0337524414062]]",1154338816,1142288384,1154338816,640,yolo26m_hq.engine,MOT17-02
5,,,9,"[1, 4, 2, 3, 6, 5, 9, 7, 8]","[[1352.9921875, 419.77490234375, 1530.541015625, 799.4554443359375], [438.8162841796875, 447.63995361328125, 562.3702392578125, 723.1746215820312], [581.0238037109375, 447.7945556640625, 677.369873046875, 707.1411743164062], [1483.63525390625, 432.0467224121094, 1620.85009765625, 770.2063598632812], [1007.5779418945312, 431.73443603515625, 1060.257080078125, 527.5643920898438], [936.1220703125, 435.2938232421875, 972.382568359375, 514.9161376953125], [731.5380859375, 486.629150390625, 767.0902099609375, 566.4906005859375], [1256.941650390625, 447.8624267578125, 1296.33935546875, 545.8135375976562], [977.0549926757812, 456.9144287109375, 1009.5488891601562, 512.0685424804688]]","[0.907970130443573, 0.8986927270889282, 0.8540552854537964, 0.8507465720176697, 0.7484318017959595, 0.69332355260849, 0.6770339608192444, 0.6648922562599182, 0.42972567677497864]","[[1441.7666015625, 799.4554443359375], [500.59326171875, 723.1746215820312], [629.1968383789062, 707.1411743164062], [1552.24267578125, 770.2063598632812], [1033.9175109863281, 527.5643920898438], [954.2523193359375, 514.9161376953125], [749.3141479492188, 566.4906005859375], [1276.6405029296875, 545.8135375976562], [993.3019409179688, 512.0685424804688]]",1154338816,1142288384,1154338816,640,yolo26m_hq.engine,MOT17-02
6,,,9,"[1, 4, 2, 3, 6, 5, 9, 7, 8]","[[1361.3365478515625, 417.7176513671875, 1534.938720703125, 798.662353515625], [438.7900390625, 447.9453430175781, 566.22412109375, 723.6058349609375], [581.4530639648438, 447.9357604980469, 677.1210327148438, 706.853515625], [1492.0655517578125, 427.26715087890625, 1626.113525390625, 771.184326171875], [1008.7894287109375, 432.0453186035156, 1060.55859375, 527.718994140625], [936.30419921875, 434.54931640625, 972.375732421875, 514.2130126953125], [731.46728515625, 486.4592590332031, 767.1905517578125, 565.504150390625], [1257.4405517578125, 447.8521423339844, 1296.204833984375, 545.90673828125], [978.2764892578125, 444.1304931640625, 1010.2288818359375, 511.8611755371094]]","[0.929230809211731, 0.8949443697929382, 0.8674319386482239, 0.8558700084686279, 0.7402611374855042, 0.6908479928970337, 0.6658096313476562, 0.6409516930580139, 0.5287352204322815]","[[1448.1376342773438, 798.662353515625], [502.507080078125, 723.6058349609375], [629.2870483398438, 706.853515625], [1559.0895385742188, 771.184326171875], [1034.6740112304688, 527.718994140625], [954.3399658203125, 514.2130126953125], [749.3289184570312, 565.504150390625], [1276.8226928710938, 545.90673828125], [994.252685546875, 511.8611755371094]]",1154338816,1142288384,1154338816,640,yolo26m_hq.engine,MOT17-02
7,,,10,"[1, 2, 3, 4, 5, 6, 9, 7, 8, 10]","[[1375.3153076171875, 416.2010192871094, 1533.717041015625, 799.220947265625], [580.9627685546875, 445.961669921875, 678.26171875, 707.0277099609375], [1494.178955078125, 429.88214111328125, 1626.2589111328125, 772.9161376953125], [439.0484619140625, 446.0793151855469, 567.5425415039062, 724.0446166992188], [936.2927856445312, 435.06427001953125, 971.426025390625, 514.1195068359375], [1010.2835083007812, 433.04931640625, 1060.07861328125, 527.4430541992188], [731.9981079101562, 481.7569885253906, 767.181396484375, 568.0199584960938], [1257.31103515625, 447.6374816894531, 1295.87744140625, 545.6281127929688], [978.4490966796875, 443.218994140625, 1011.1375122070312, 512.5653686523438], [654.2396240234375, 453.9507751464844, 714.1017456054688, 645.166015625]]","[0.8980138897895813, 0.8665657043457031, 0.8536224961280823, 0.7498077750205994, 0.6965630054473877, 0.6615204811096191, 0.6222724318504333, 0.6112088561058044, 0.4513782262802124, 0.39472079277038574]","[[1454.5161743164062, 799.220947265625], [629.6122436523438, 707.0277099609375], [1560.2189331054688, 772.9161376953125], [503.2955017089844, 724.0446166992188], [953.8594055175781, 514.1195068359375], [1035.1810607910156, 527.4430541992188], [749.5897521972656, 568.0199584960938], [1276.59423828125, 545.6281127929688], [994.7933044433594, 512.5653686523438], [684.1706848144531, 645.166015625]]",1154338816,1142288384,1154338816,640,yolo26m_hq.engine,MOT17-02
8,,,9,"[1, 4, 2, 3, 5, 7, 9, 6, 10]","[[1387.5185546875, 415.20550537109375, 1534.85791015625, 799.1570434570312], [438.70452880859375, 447.91595458984375, 569.1812744140625, 723.8113403320312], [581.4430541992188, 445.7232971191406, 679.9967041015625, 707.125244140625], [1495.5794677734375, 428.8735656738281, 1634.76513671875, 770.6597290039062], [936.166748046875, 435.76629638671875, 972.0264892578125, 515.4078369140625], [1256.25390625, 447.9208984375, 1295.2431640625, 545.53857421875], [731.3240966796875, 480.5419921875, 767.5174560546875, 568.5064086914062], [1011.0492553710938, 433.69940185546875, 1058.6441650390625, 527.305908203125], [657.9007568359375, 455.2515869140625, 713.8463134765625, 640.2147827148438]]","[0.9139266014099121, 0.9028233885765076, 0.8534809350967407, 0.8162006139755249, 0.6935633420944214, 0.6677219867706299, 0.6536629796028137, 0.5364675521850586, 0.43920865654945374]","[[1461.188232421875, 799.1570434570312], [503.9429016113281, 723.8113403320312], [630.7198791503906, 707.125244140625], [1565.1723022460938, 770.6597290039062], [954.0966186523438, 515.4078369140625], [1275.74853515625, 545.53857421875], [749.4207763671875, 568.5064086914062], [1034.8467102050781, 527.305908203125], [685.87353515625, 640.2147827148438]]",1154338816,1142288384,1154338816,640,yolo26m_hq.engine,MOT17-02
9,,,8,"[4, 2, 3, 7, 9, 5, 6, 10]","[[436.6919860839844, 445.1463623046875, 569.107421875, 724.3521728515625], [581.885498046875, 445.2496643066406, 679.2427978515625, 707.2697143554688], [1496.50537109375, 426.0146179199219, 1653.5665283203125, 768.97265625], [1254.6090087890625, 447.3347473144531, 1295.6171875, 545.4221801757812], [730.9830932617188, 481.1240234375, 767.026611328125, 569.2859497070312], [934.801513671875, 435.1306457519531, 970.0010986328125, 513.5570068359375], [1013.5938720703125, 435.47314453125, 1058.124267578125, 527.5275268554688], [658.037841796875, 456.1254577636719, 719.7515869140625, 642.968017578125]]","[0.8985334634780884, 0.8445717096328735, 0.7879689335823059, 0.7169058322906494, 0.6546791195869446, 0.569831371307373, 0.5075594186782837, 0.4050478935241699]","[[502.8997039794922, 724.3521728515625], [630.5641479492188, 707.2697143554688], [1575.0359497070312, 768.97265625], [1275.1130981445312, 545.4221801757812], [749.0048522949219, 569.2859497070312], [952.4013061523438, 513.5570068359375], [1035.8590698242188, 527.5275268554688], [688.8947143554688, 642.968017578125]]",1154338816,1142288384,1154338816,640,yolo26m_hq.engine,MOT17-02
10,,,9,"[4, 2, 3, 7, 5, 9, 6, 10, 8]","[[437.4140625, 448.135498046875, 570.242919921875, 724.5556640625], [581.3809204101562, 444.8822326660156, 678.8414306640625, 707.2047119140625], [1518.693359375, 423.8519592285156, 1648.587890625, 771.830078125], [1254.960205078125, 447.4552917480469, 1295.080810546875, 545.8155517578125], [934.6915283203125, 434.8612976074219, 970.0313720703125, 513.7819213867188], [730.3988647460938, 472.9337158203125, 767.3158569335938, 571.103515625], [1013.9989013671875, 436.2308654785156, 1059.5810546875, 528.0370483398438], [660.2191162109375, 456.429931640625, 721.5757446289062, 644.2345581054688], [982.9276123046875, 455.1040954589844, 1012.40087890625, 512.8838500976562]]","[0.8991082310676575, 0.8567849397659302, 0.6981154084205627, 0.6865354776382446, 0.6645169258117676, 0.6282450556755066, 0.4944128692150116, 0.4922766089439392, 0.3937605917453766]","[[503.8284912109375, 724.5556640625], [630.1111755371094, 707.2047119140625], [1583.640625, 771.830078125], [1275.0205078125, 545.8155517578125], [952.3614501953125, 513.7819213867188], [748.8573608398438, 571.103515625], [1036.7899780273438, 528.0370483398438], [690.8974304199219, 644.2345581054688], [997.6642456054688, 512.8838500976562]]",1154338816,1142288384,1154338816,640,yolo26m_hq.engine,MOT17-02
