frame_id,inference_ms,postprocess_ms,n_detections,track_ids,bboxes_xyxy,confs,footpoints,mem_total_bytes,mem_delta_bytes,mem_bytes,imgsz,model,seq
1,,,12,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]","[[101.39893341064453, 547.8215942382812, 179.80950927734375, 797.127197265625], [369.9840087890625, 412.2303161621094, 454.7143859863281, 649.9524536132812], [1356.404296875, 572.6181030273438, 1439.837646484375, 797.4489135742188], [1095.66845703125, 979.6715698242188, 1170.2498779296875, 1079.458740234375], [1734.07421875, 457.7604675292969, 1808.447998046875, 671.727294921875], [0.2963320314884186, 881.7400512695312, 43.38717269897461, 1079.88134765625], [1042.361572265625, 133.69412231445312, 1110.1163330078125, 315.14208984375], [1100.950927734375, 209.47398376464844, 1161.1304931640625, 388.0130615234375], [226.32870483398438, 401.31634521484375, 298.34033203125, 601.037841796875], [1634.6346435546875, 263.760498046875, 1708.9041748046875, 440.22564697265625], [61.89767837524414, 1061.5101318359375, 103.83817291259766, 1079.4886474609375], [544.8043823242188, 147.97860717773438, 604.665771484375, 328.39642333984375]]","[0.8194364905357361, 0.8068372011184692, 0.7446478009223938, 0.7416144609451294, 0.7103487849235535, 0.6598867177963257, 0.5760082006454468, 0.5245516300201416, 0.48704105615615845, 0.3782045245170593, 0.3697592318058014, 0.3618272840976715]","[[140.60422134399414, 797.127197265625], [412.3491973876953, 649.9524536132812], [1398.1209716796875, 797.4489135742188], [1132.9591674804688, 1079.458740234375], [1771.2611083984375, 671.727294921875], [21.841752365231514, 1079.88134765625], [1076.2389526367188, 315.14208984375], [1131.0407104492188, 388.0130615234375], [262.3345184326172, 601.037841796875], [1671.7694091796875, 440.22564697265625], [82.8679256439209, 1079.4886474609375], [574.7350769042969, 328.39642333984375]]",1158725632,1146712064,1158725632,576,yolo26s_576_hq.engine,MOT17-04
2,,,12,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 11]","[[101.42286682128906, 548.0350952148438, 179.5882568359375, 796.8281860351562], [372.2786560058594, 411.68731689453125, 454.97943115234375, 649.485595703125], [1356.305419921875, 572.6288452148438, 1440.88330078125, 798.3089599609375], [1100.1578369140625, 979.330078125, 1173.8526611328125, 1079.48828125], [1733.570556640625, 457.70751953125, 1808.0740966796875, 670.1851196289062], [0.31391143798828125, 879.5339965820312, 44.49171447753906, 1079.8267822265625], [1043.54833984375, 133.73837280273438, 1109.375, 314.9486083984375], [1092.3267822265625, 208.86802673339844, 1157.561767578125, 388.2168273925781], [225.62469482421875, 400.7143249511719, 300.4906005859375, 592.384521484375], [1633.0657958984375, 262.5323791503906, 1704.3800048828125, 441.2711181640625], [545.2382202148438, 148.2449951171875, 604.1486206054688, 327.4104919433594], [63.391136169433594, 1065.2193603515625, 100.54539489746094, 1079.53173828125]]","[0.831358015537262, 0.8081032037734985, 0.7513247132301331, 0.7390953898429871, 0.7106608748435974, 0.694145917892456, 0.5662708282470703, 0.5147081017494202, 0.4201260507106781, 0.3826186954975128, 0.312600702047348, 0.29655516147613525]","[[140.50556182861328, 796.8281860351562], [413.62904357910156, 649.485595703125], [1398.5943603515625, 798.3089599609375], [1137.0052490234375, 1079.48828125], [1770.8223266601562, 670.1851196289062], [22.402812957763672, 1079.8267822265625], [1076.461669921875, 314.9486083984375], [1124.9442749023438, 388.2168273925781], [263.0576477050781, 592.384521484375], [1668.722900390625, 441.2711181640625], [574.6934204101562, 327.4104919433594], [81.96826553344727, 1079.53173828125]]",1158725632,1146712064,1158725632,576,yolo26s_576_hq.engine,MOT17-04
3,,,11,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12]","[[101.95386505126953, 547.583740234375, 179.39492797851562, 796.7776489257812], [373.4237060546875, 411.223388671875, 455.30511474609375, 649.3579711914062], [1356.03955078125, 573.009765625, 1441.2677001953125, 798.6092529296875], [1105.364013671875, 978.7013549804688, 1177.7174072265625, 1079.5006103515625], [1731.476806640625, 457.8388671875, 1806.0025634765625, 669.334228515625], [0.3060626983642578, 877.538330078125, 43.65283203125, 1079.8367919921875], [1043.5511474609375, 134.01332092285156, 1108.5394287109375, 309.5433349609375], [1075.87939453125, 209.2441864013672, 1153.908203125, 387.87908935546875], [223.3815460205078, 399.2362976074219, 298.12579345703125, 599.5430297851562], [1631.9853515625, 262.1177062988281, 1707.12890625, 443.65728759765625], [545.222900390625, 149.0216064453125, 603.7706909179688, 327.5494689941406]]","[0.8284727334976196, 0.8175746202468872, 0.7267428040504456, 0.7115411162376404, 0.6912708878517151, 0.6595640778541565, 0.5266178846359253, 0.49213093519210815, 0.4018184542655945, 0.3541620969772339, 0.2795804440975189]","[[140.67439651489258, 796.7776489257812], [414.3644104003906, 649.3579711914062], [1398.6536254882812, 798.6092529296875], [1141.5407104492188, 1079.5006103515625], [1768.7396850585938, 669.334228515625], [21.97944736480713, 1079.8367919921875], [1076.0452880859375, 309.5433349609375], [1114.893798828125, 387.87908935546875], [260.75366973876953, 599.5430297851562], [1669.55712890625, 443.65728759765625], [574.4967956542969, 327.5494689941406]]",1158725632,1146712064,1158725632,576,yolo26s_576_hq.engine,MOT17-04
4,,,12,"[2, 1, 3, 4, 5, 6, 9, 8, 7, 10, 13, 12]","[[373.25762939453125, 410.9586486816406, 455.9912109375, 649.10107421875], [101.74049377441406, 547.5878295898438, 179.37554931640625, 796.6991577148438], [1355.877197265625, 572.9755859375, 1441.1361083984375, 798.5682373046875], [1107.7760009765625, 978.1543579101562, 1179.944580078125, 1079.5172119140625], [1730.580810546875, 457.9834899902344, 1804.260986328125, 668.6394653320312], [0.3175926208496094, 876.033935546875, 44.22706985473633, 1079.810546875], [221.8945770263672, 397.03302001953125, 309.6437683105469, 596.2346801757812], [1075.7423095703125, 208.54983520507812, 1151.0469970703125, 386.3902893066406], [1042.0511474609375, 134.35089111328125, 1108.6373291015625, 313.2792663574219], [1630.9783935546875, 261.2022399902344, 1704.392578125, 441.29425048828125], [787.8272094726562, 147.2436065673828, 854.3866577148438, 319.40814208984375], [543.7360229492188, 148.26119995117188, 602.962646484375, 328.1629943847656]]","[0.8298448920249939, 0.8246113657951355, 0.7649757862091064, 0.7538370490074158, 0.6696140170097351, 0.6671807169914246, 0.4844382405281067, 0.48018208146095276, 0.45779189467430115, 0.3951113820075989, 0.31925007700920105, 0.2835920453071594]","[[414.6244201660156, 649.10107421875], [140.55802154541016, 796.6991577148438], [1398.5066528320312, 798.5682373046875], [1143.8602905273438, 1079.5172119140625], [1767.4208984375, 668.6394653320312], [22.27233123779297, 1079.810546875], [265.76917266845703, 596.2346801757812], [1113.3946533203125, 386.3902893066406], [1075.34423828125, 313.2792663574219], [1667.6854858398438, 441.29425048828125], [821.10693359375, 319.40814208984375], [573.3493347167969, 328.1629943847656]]",1158725632,1146712064,1158725632,576,yolo26s_576_hq.engine,MOT17-04
5,,,12,"[2, 1, 3, 4, 5, 6, 9, 8, 7, 10, 13, 12]","[[374.8194274902344, 410.4048156738281, 457.3825988769531, 647.7202758789062], [101.7877426147461, 547.5230102539062, 179.2774200439453, 796.6304321289062], [1356.1170654296875, 573.0072631835938, 1440.2042236328125, 798.8150024414062], [1111.8402099609375, 977.537841796875, 1182.3125, 1079.533203125], [1726.938232421875, 457.9533996582031, 1803.6236572265625, 669.9927368164062], [0.2865568697452545, 874.6408081054688, 45.68378829956055, 1079.873779296875], [219.42559814453125, 397.16778564453125, 310.9614562988281, 597.266357421875], [1070.528564453125, 209.32009887695312, 1150.269287109375, 386.9355773925781], [1041.2689208984375, 135.12673950195312, 1108.5418701171875, 314.04119873046875], [1630.197509765625, 261.2555847167969, 1704.9251708984375, 441.00640869140625], [787.4600219726562, 147.60580444335938, 854.7920532226562, 320.1328430175781], [542.4449462890625, 149.6223907470703, 601.4791259765625, 329.06793212890625]]","[0.8228573799133301, 0.8209022283554077, 0.783987820148468, 0.7661821246147156, 0.7112701535224915, 0.6855809688568115, 0.5845787525177002, 0.5409385561943054, 0.44034984707832336, 0.39068469405174255, 0.36041757464408875, 0.35372331738471985]","[[416.10101318359375, 647.7202758789062], [140.5325813293457, 796.6304321289062], [1398.16064453125, 798.8150024414062], [1147.0763549804688, 1079.533203125], [1765.2809448242188, 669.9927368164062], [22.9851725846529, 1079.873779296875], [265.1935272216797, 597.266357421875], [1110.39892578125, 386.9355773925781], [1074.9053955078125, 314.04119873046875], [1667.5613403320312, 441.00640869140625], [821.1260375976562, 320.1328430175781], [571.9620361328125, 329.06793212890625]]",1158725632,1146712064,1158725632,576,yolo26s_576_hq.engine,MOT17-04
6,,,12,"[1, 2, 3, 4, 5, 6, 8, 9, 7, 12, 13, 10]","[[102.16896057128906, 546.9947509765625, 179.35580444335938, 796.7255249023438], [374.4703063964844, 409.107421875, 458.2193908691406, 645.8369750976562], [1355.4818115234375, 572.8690185546875, 1441.011474609375, 798.8182983398438], [1114.1583251953125, 977.0921020507812, 1185.54150390625, 1079.5391845703125], [1726.150634765625, 458.1083984375, 1802.5394287109375, 670.5731201171875], [0.2835337221622467, 873.3155517578125, 46.04473876953125, 1079.8800048828125], [1064.180908203125, 210.2584991455078, 1150.05908203125, 387.29254150390625], [217.54330444335938, 396.6909484863281, 305.7080993652344, 595.9256591796875], [1041.1658935546875, 135.46405029296875, 1106.9273681640625, 304.04693603515625], [541.4692993164062, 148.580810546875, 600.0594482421875, 330.1775207519531], [786.4618530273438, 147.76019287109375, 854.6776123046875, 319.5759582519531], [1628.226806640625, 260.5285949707031, 1700.6319580078125, 441.0786437988281]]","[0.8182509541511536, 0.7995908856391907, 0.7667220830917358, 0.74449622631073, 0.7202351093292236, 0.6899412870407104, 0.6004423499107361, 0.5055747032165527, 0.3989448547363281, 0.387149840593338, 0.3555237948894501, 0.2869645357131958]","[[140.76238250732422, 796.7255249023438], [416.3448486328125, 645.8369750976562], [1398.2466430664062, 798.8182983398438], [1149.8499145507812, 1079.5391845703125], [1764.3450317382812, 670.5731201171875], [23.16413624584675, 1079.8800048828125], [1107.1199951171875, 387.29254150390625], [261.6257019042969, 595.9256591796875], [1074.046630859375, 304.04693603515625], [570.7643737792969, 330.1775207519531], [820.5697326660156, 319.5759582519531], [1664.4293823242188, 441.0786437988281]]",1158725632,1146712064,1158725632,576,yolo26s_576_hq.engine,MOT17-04
7,,,12,"[1, 2, 3, 5, 4, 6, 8, 7, 9, 12, 13, 10]","[[102.5553970336914, 547.44140625, 179.4259490966797, 796.7835693359375], [375.40057373046875, 407.6134948730469, 458.87786865234375, 644.6097412109375], [1355.7271728515625, 572.9564819335938, 1441.7315673828125, 796.5504150390625], [1724.9757080078125, 457.60906982421875, 1801.149658203125, 670.19677734375], [1117.070068359375, 976.638916015625, 1188.07275390625, 1079.51025390625], [0.2852090001106262, 871.557861328125, 47.43909454345703, 1079.846435546875], [1054.92333984375, 211.37928771972656, 1151.7481689453125, 386.96466064453125], [1038.850830078125, 136.27394104003906, 1107.517822265625, 293.7471923828125], [216.07594299316406, 395.4585266113281, 298.5299072265625, 589.342529296875], [540.8253784179688, 148.93173217773438, 598.085693359375, 333.7315979003906], [787.971435546875, 147.7705535888672, 854.16748046875, 320.02459716796875], [1627.0604248046875, 260.135986328125, 1696.5595703125, 441.5133056640625]]","[0.8351766467094421, 0.8225839138031006, 0.7877426147460938, 0.7328705191612244, 0.730721652507782, 0.5767573714256287, 0.5757207870483398, 0.4409676194190979, 0.4183339476585388, 0.38654136657714844, 0.38441193103790283, 0.31207674741744995]","[[140.99067306518555, 796.7835693359375], [417.13922119140625, 644.6097412109375], [1398.7293701171875, 796.5504150390625], [1763.0626831054688, 670.19677734375], [1152.5714111328125, 1079.51025390625], [23.86215177178383, 1079.846435546875], [1103.3357543945312, 386.96466064453125], [1073.184326171875, 293.7471923828125], [257.3029251098633, 589.342529296875], [569.4555358886719, 333.7315979003906], [821.0694580078125, 320.02459716796875], [1661.8099975585938, 441.5133056640625]]",1158725632,1146712064,1158725632,576,yolo26s_576_hq.engine,MOT17-04
8,,,13,"[2, 1, 3, 4, 5, 6, 8, 9, 7, 14, 12, 13, 10]","[[376.121826171875, 404.9539794921875, 458.5819396972656, 642.1685180664062], [102.61058807373047, 547.6709594726562, 179.62913513183594, 796.647216796875], [1355.968994140625, 572.9346923828125, 1439.8721923828125, 797.1949462890625], [1119.9625244140625, 976.0771484375, 1190.9033203125, 1079.5126953125], [1723.629150390625, 457.52789306640625, 1800.3785400390625, 667.7820434570312], [0.2871926426887512, 870.1016235351562, 47.43156814575195, 1079.8607177734375], [1051.663330078125, 211.7581787109375, 1151.2421875, 387.3072509765625], [214.81919860839844, 394.7008361816406, 296.255126953125, 587.2371826171875], [1037.139404296875, 137.3124237060547, 1107.334716796875, 293.3088684082031], [881.505126953125, 128.8628692626953, 963.9749755859375, 305.6470947265625], [540.7904663085938, 150.8660888671875, 597.4020385742188, 336.5860595703125], [786.9154663085938, 147.9156494140625, 854.3637084960938, 319.9825744628906], [1626.2100830078125, 259.21124267578125, 1697.726318359375, 440.56463623046875]]","[0.8468304872512817, 0.8376977443695068, 0.7961225509643555, 0.7581087946891785, 0.7550358176231384, 0.6771553158760071, 0.5675768852233887, 0.45999324321746826, 0.4121624827384949, 0.41052985191345215, 0.3818127512931824, 0.37670865654945374, 0.35612863302230835]","[[417.3518829345703, 642.1685180664062], [141.1198616027832, 796.647216796875], [1397.9205932617188, 797.1949462890625], [1155.4329223632812, 1079.5126953125], [1762.0038452148438, 667.7820434570312], [23.859380394220352, 1079.8607177734375], [1101.4527587890625, 387.3072509765625], [255.53716278076172, 587.2371826171875], [1072.237060546875, 293.3088684082031], [922.7400512695312, 305.6470947265625], [569.0962524414062, 336.5860595703125], [820.6395874023438, 319.9825744628906], [1661.9682006835938, 440.56463623046875]]",1158725632,1146712064,1158725632,576,yolo26s_576_hq.engine,MOT17-04
9,,,13,"[2, 1, 3, 4, 5, 6, 8, 9, 14, 7, 13, 12, 10]","[[376.4707946777344, 403.3804626464844, 459.3193359375, 639.7805786132812], [102.44741821289062, 547.313720703125, 179.76632690429688, 796.7699584960938], [1356.1265869140625, 573.3302001953125, 1440.6580810546875, 796.7694702148438], [1124.0389404296875, 975.9482421875, 1193.997314453125, 1079.556640625], [1724.151123046875, 457.9205017089844, 1800.1334228515625, 668.4569091796875], [0.2668571472167969, 867.951904296875, 48.14726257324219, 1080.0], [1048.5986328125, 214.9254608154297, 1151.06689453125, 386.1015930175781], [214.25567626953125, 393.16290283203125, 293.3429260253906, 587.6355590820312], [881.9867553710938, 128.89352416992188, 966.1096801757812, 306.10589599609375], [1034.352294921875, 138.0027313232422, 1110.0826416015625, 294.08758544921875], [786.5816040039062, 147.75747680664062, 853.8032836914062, 318.94256591796875], [539.9979248046875, 152.83795166015625, 596.9557495117188, 337.974365234375], [1624.9991455078125, 258.49273681640625, 1693.552001953125, 438.7879333496094]]","[0.8627848625183105, 0.8431886434555054, 0.7874193787574768, 0.7809973955154419, 0.7631791234016418, 0.6714383959770203, 0.5791365504264832, 0.5152750015258789, 0.48019731044769287, 0.4172714650630951, 0.3777029514312744, 0.36835843324661255, 0.3195083737373352]","[[417.8950653076172, 639.7805786132812], [141.10687255859375, 796.7699584960938], [1398.392333984375, 796.7694702148438], [1159.0181274414062, 1079.556640625], [1762.1422729492188, 668.4569091796875], [24.207059860229492, 1080.0], [1099.832763671875, 386.1015930175781], [253.79930114746094, 587.6355590820312], [924.0482177734375, 306.10589599609375], [1072.2174682617188, 294.08758544921875], [820.1924438476562, 318.94256591796875], [568.4768371582031, 337.974365234375], [1659.2755737304688, 438.7879333496094]]",1158725632,1146712064,1158725632,576,yolo26s_576_hq.engine,MOT17-04
10,,,13,"[2, 1, 4, 3, 5, 6, 8, 9, 14, 7, 13, 12, 10]","[[377.0462341308594, 401.7375183105469, 459.43115234375, 636.3331298828125], [102.69401550292969, 547.9334106445312, 179.8442840576172, 796.5491943359375], [1127.6007080078125, 975.833251953125, 1196.9996337890625, 1079.5604248046875], [1356.04931640625, 573.0111694335938, 1439.9207763671875, 797.820068359375], [1724.146484375, 457.9516906738281, 1798.975830078125, 667.54638671875], [0.2796681523323059, 865.4537963867188, 47.840484619140625, 1080.0], [1045.8092041015625, 212.3671417236328, 1150.440673828125, 387.0577392578125], [212.416015625, 392.5736389160156, 292.8705749511719, 585.5460815429688], [883.0595703125, 129.193603515625, 967.2743530273438, 306.0693664550781], [1034.565673828125, 138.8653564453125, 1104.513916015625, 297.940185546875], [785.9039306640625, 147.4532012939453, 853.3560180664062, 321.6689453125], [539.4307250976562, 154.08920288085938, 597.4694213867188, 339.3070068359375], [1623.9788818359375, 257.5638732910156, 1694.8746337890625, 440.1126708984375]]","[0.8519741892814636, 0.8346128463745117, 0.7905468940734863, 0.7708230018615723, 0.7482119798660278, 0.7066783308982849, 0.6022430062294006, 0.4963606297969818, 0.4576486349105835, 0.40158262848854065, 0.390069842338562, 0.37462446093559265, 0.3047373294830322]","[[418.2386932373047, 636.3331298828125], [141.26914978027344, 796.5491943359375], [1162.3001708984375, 1079.5604248046875], [1397.9850463867188, 797.820068359375], [1761.5611572265625, 667.54638671875], [24.060076385736465, 1080.0], [1098.1249389648438, 387.0577392578125], [252.64329528808594, 585.5460815429688], [925.1669616699219, 306.0693664550781], [1069.539794921875, 297.940185546875], [819.6299743652344, 321.6689453125], [568.4500732421875, 339.3070068359375], [1659.4267578125, 440.1126708984375]]",1158725632,1146712064,1158725632,576,yolo26s_576_hq.engine,MOT17-04
