frame_id,inference_ms,n_detections,track_ids,bboxes_xyxy,confs,footpoints,mem_total_bytes,mem_delta_bytes,mem_bytes,imgsz,model,seq
1,,8,"[1, 2, 3, 4, 5, 6, 7, 8]","[[0.09375, 346.875, 111.5625, 901.125], [1283.25, 464.25, 1358.25, 657.75], [257.53125, 454.875, 354.46875, 706.125], [1692.0, 388.875, 1875.0, 727.125], [116.8125, 502.5, 195.75, 741.0], [1884.75, 389.625, 1919.25, 582.375], [1690.5, 388.875, 1804.5, 724.125], [1250.625, 528.375, 1311.375, 659.625]]","[0.79736328125, 0.67919921875, 0.646484375, 0.6337890625, 0.58251953125, 0.541015625, 0.34130859375, 0.308349609375]","[[55.828125, 901.125], [1320.75, 657.75], [306.0, 706.125], [1783.5, 727.125], [156.28125, 741.0], [1902.0, 582.375], [1747.5, 724.125], [1281.0, 659.625]]",420511744,406011904,420511744,640,yolo26n_640_ncnn_model,MOT17-09
2,,7,"[1, 2, 3, 4, 5, 6, 8]","[[2.278351306915283, 339.227783203125, 115.0726318359375, 899.66064453125], [1286.2796630859375, 463.59918212890625, 1361.7286376953125, 658.4008178710938], [261.2997131347656, 457.15289306640625, 357.859375, 707.7520751953125], [1688.6553955078125, 391.15289306640625, 1870.53466796875, 727.450439453125], [117.68017578125, 507.3811950683594, 194.55691528320312, 740.0237426757812], [1884.45947265625, 389.2995910644531, 1918.8897705078125, 581.3987426757812], [1253.1485595703125, 534.8832397460938, 1311.4547119140625, 660.9266357421875]]","[0.8125, 0.67626953125, 0.74072265625, 0.7119140625, 0.60888671875, 0.56396484375, 0.271728515625]","[[58.67549157142639, 899.66064453125], [1324.004150390625, 658.4008178710938], [309.5795440673828, 707.7520751953125], [1779.5950317382812, 727.450439453125], [156.11854553222656, 740.0237426757812], [1901.6746215820312, 581.3987426757812], [1282.3016357421875, 660.9266357421875]]",420511744,406011904,420511744,640,yolo26n_640_ncnn_model,MOT17-09
3,,6,"[1, 2, 3, 4, 5, 6]","[[3.980926275253296, 322.4944763183594, 120.38472747802734, 899.7003173828125], [1288.0218505859375, 463.4875793457031, 1363.4344482421875, 658.5123901367188], [263.7272644042969, 457.5428771972656, 359.5840148925781, 706.8599853515625], [1685.512939453125, 387.73309326171875, 1869.9964599609375, 728.9713134765625], [115.92178344726562, 513.2352905273438, 190.7952423095703, 739.5618286132812], [1884.380126953125, 387.4873962402344, 1918.857666015625, 579.4751586914062]]","[0.8154296875, 0.6533203125, 0.72412109375, 0.6728515625, 0.6298828125, 0.546875]","[[62.18282687664032, 899.7003173828125], [1325.7281494140625, 658.5123901367188], [311.6556396484375, 706.8599853515625], [1777.7546997070312, 728.9713134765625], [153.35851287841797, 739.5618286132812], [1901.618896484375, 579.4751586914062]]",420511744,406011904,420511744,640,yolo26n_640_ncnn_model,MOT17-09
4,,7,"[1, 2, 3, 4, 5, 6, 8]","[[3.8825793266296387, 304.76129150390625, 124.10551452636719, 899.8778076171875], [1292.0037841796875, 462.3215026855469, 1367.2791748046875, 657.3927001953125], [263.8010559082031, 456.18682861328125, 360.38739013671875, 707.986572265625], [1683.1007080078125, 385.7737731933594, 1869.1156005859375, 730.2938232421875], [116.43872833251953, 516.37255859375, 189.92459106445312, 737.9830322265625], [1883.2315673828125, 384.6354064941406, 1918.264404296875, 578.8919067382812], [1259.1212158203125, 540.42626953125, 1314.09912109375, 659.5287475585938]]","[0.82177734375, 0.55517578125, 0.73876953125, 0.69873046875, 0.5947265625, 0.57666015625, 0.26220703125]","[[63.99404692649841, 899.8778076171875], [1329.6414794921875, 657.3927001953125], [312.09422302246094, 707.986572265625], [1776.108154296875, 730.2938232421875], [153.18165969848633, 737.9830322265625], [1900.7479858398438, 578.8919067382812], [1286.6101684570312, 659.5287475585938]]",420511744,406011904,420511744,640,yolo26n_640_ncnn_model,MOT17-09
5,,6,"[1, 2, 3, 4, 5, 6]","[[5.956355094909668, 258.1817321777344, 136.82469177246094, 903.1912231445312], [1294.2237548828125, 461.1258544921875, 1369.6490478515625, 657.8538818359375], [261.9324035644531, 454.9041748046875, 359.3609313964844, 709.1786499023438], [1683.3411865234375, 386.297607421875, 1870.151123046875, 732.8827514648438], [117.08985137939453, 513.4857788085938, 192.2598114013672, 740.058349609375], [1881.62353515625, 383.4909362792969, 1917.122314453125, 579.0302124023438]]","[0.873046875, 0.487548828125, 0.73876953125, 0.802734375, 0.517578125, 0.6064453125]","[[71.3905234336853, 903.1912231445312], [1331.9364013671875, 657.8538818359375], [310.64666748046875, 709.1786499023438], [1776.7461547851562, 732.8827514648438], [154.67483139038086, 740.058349609375], [1899.3729248046875, 579.0302124023438]]",420511744,406011904,420511744,640,yolo26n_640_ncnn_model,MOT17-09
6,,6,"[1, 2, 3, 4, 5, 6]","[[5.542227745056152, 242.15443420410156, 140.37405395507812, 904.473876953125], [1298.9276123046875, 458.077880859375, 1374.830322265625, 656.4189453125], [263.04522705078125, 455.28045654296875, 360.107177734375, 708.7650756835938], [1683.9156494140625, 388.14617919921875, 1870.1531982421875, 734.2489624023438], [115.53235626220703, 508.7007751464844, 192.81564331054688, 741.2843017578125], [1880.7857666015625, 381.3108215332031, 1917.064697265625, 579.9190063476562]]","[0.88037109375, 0.50537109375, 0.724609375, 0.80517578125, 0.453125, 0.5595703125]","[[72.95814085006714, 904.473876953125], [1336.8789672851562, 656.4189453125], [311.5762023925781, 708.7650756835938], [1777.034423828125, 734.2489624023438], [154.17399978637695, 741.2843017578125], [1898.9252319335938, 579.9190063476562]]",420511744,406011904,420511744,640,yolo26n_640_ncnn_model,MOT17-09
7,,7,"[1, 2, 3, 4, 5, 6, 8]","[[7.929804801940918, 233.28021240234375, 145.6959991455078, 904.7916870117188], [1303.46044921875, 457.30389404296875, 1379.8214111328125, 656.703857421875], [265.89691162109375, 456.48590087890625, 361.8077697753906, 707.5426635742188], [1682.3515625, 388.3147277832031, 1869.9102783203125, 738.3262329101562], [115.7149887084961, 515.0390625, 191.5157012939453, 741.9691162109375], [1879.141357421875, 379.309326171875, 1916.3707275390625, 580.5131225585938], [1268.51025390625, 539.6506958007812, 1322.7125244140625, 659.436279296875]]","[0.89453125, 0.615234375, 0.66162109375, 0.80908203125, 0.49609375, 0.60107421875, 0.447265625]","[[76.81290197372437, 904.7916870117188], [1341.6409301757812, 656.703857421875], [313.8523406982422, 707.5426635742188], [1776.1309204101562, 738.3262329101562], [153.6153450012207, 741.9691162109375], [1897.7560424804688, 580.5131225585938], [1295.6113891601562, 659.436279296875]]",420511744,406011904,420511744,640,yolo26n_640_ncnn_model,MOT17-09
8,,7,"[1, 2, 3, 4, 5, 6, 8]","[[10.287819862365723, 228.85140991210938, 150.2416534423828, 903.8649291992188], [1306.2049560546875, 456.8237609863281, 1383.3353271484375, 658.109375], [272.37420654296875, 456.15185546875, 366.244140625, 704.7565307617188], [1682.198974609375, 389.4113464355469, 1869.4671630859375, 740.7509155273438], [116.42887878417969, 520.7577514648438, 190.55078125, 741.9387817382812], [1878.287841796875, 378.3982238769531, 1916.428955078125, 582.0164184570312], [1272.0350341796875, 539.9286499023438, 1325.3687744140625, 660.005126953125]]","[0.892578125, 0.560546875, 0.66259765625, 0.814453125, 0.49609375, 0.5849609375, 0.341796875]","[[80.26473665237427, 903.8649291992188], [1344.7701416015625, 658.109375], [319.3091735839844, 704.7565307617188], [1775.8330688476562, 740.7509155273438], [153.48983001708984, 741.9387817382812], [1897.3583984375, 582.0164184570312], [1298.701904296875, 660.005126953125]]",420511744,406011904,420511744,640,yolo26n_640_ncnn_model,MOT17-09
9,,6,"[1, 2, 3, 4, 5, 6]","[[13.371489524841309, 224.2323455810547, 156.11264038085938, 902.2281494140625], [1307.3829345703125, 456.9494323730469, 1385.1927490234375, 659.3944702148438], [277.30535888671875, 456.2882995605469, 368.76519775390625, 702.4671630859375], [1679.625244140625, 389.3139343261719, 1865.7823486328125, 741.0484619140625], [116.4693832397461, 521.443115234375, 189.93011474609375, 740.0925903320312], [1876.669921875, 376.86968994140625, 1915.7918701171875, 582.8262939453125]]","[0.892578125, 0.6015625, 0.65087890625, 0.80517578125, 0.51416015625, 0.60595703125]","[[84.74206495285034, 902.2281494140625], [1346.287841796875, 659.3944702148438], [323.0352783203125, 702.4671630859375], [1772.7037963867188, 741.0484619140625], [153.19974899291992, 740.0925903320312], [1896.2308959960938, 582.8262939453125]]",420511744,406011904,420511744,640,yolo26n_640_ncnn_model,MOT17-09
10,,8,"[1, 2, 3, 4, 5, 6, 13, 8]","[[15.540735244750977, 223.642822265625, 161.17465209960938, 903.07568359375], [1310.2806396484375, 455.78033447265625, 1388.18896484375, 658.1071166992188], [281.0907287597656, 453.7867736816406, 370.6071472167969, 700.1237182617188], [1674.530029296875, 391.0438232421875, 1858.513916015625, 742.3355102539062], [113.23401641845703, 504.9205322265625, 191.953369140625, 740.7056274414062], [1875.093505859375, 377.3652648925781, 1916.0797119140625, 590.136474609375], [1336.9888916015625, 466.2749938964844, 1383.4111328125, 656.9249877929688], [1276.865966796875, 539.4791259765625, 1330.2005615234375, 660.787353515625]]","[0.89208984375, 0.59375, 0.6181640625, 0.7744140625, 0.372314453125, 0.63720703125, 0.39013671875, 0.3349609375]","[[88.35769367218018, 903.07568359375], [1349.2348022460938, 658.1071166992188], [325.84893798828125, 700.1237182617188], [1766.52197265625, 742.3355102539062], [152.59369277954102, 740.7056274414062], [1895.5866088867188, 590.136474609375], [1360.2000122070312, 656.9249877929688], [1303.5332641601562, 660.787353515625]]",420511744,406011904,420511744,640,yolo26n_640_ncnn_model,MOT17-09
