frame_id,inference_ms,n_detections,track_ids,bboxes_xyxy,confs,footpoints,mem_total_bytes,mem_delta_bytes,mem_bytes,imgsz,model,seq
1,,16,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]","[[101.45832061767578, 547.0833129882812, 181.875, 796.2499389648438], [369.6875, 412.0833435058594, 452.8124694824219, 647.9166259765625], [1096.66650390625, 979.583251953125, 1169.9998779296875, 1080.0], [1734.999755859375, 456.24993896484375, 1808.3331298828125, 677.083251953125], [1359.1666259765625, 571.25, 1434.1666259765625, 795.4166259765625], [1101.66650390625, 207.91665649414062, 1159.9998779296875, 386.2499694824219], [1045.4166259765625, 131.25, 1107.9166259765625, 318.75], [227.81246948242188, 401.0416259765625, 296.3541259765625, 600.625], [0.13020706176757812, 879.583251953125, 41.38020706176758, 1080.0], [263.02081298828125, 367.9166259765625, 327.8125, 588.75], [791.0416259765625, 145.41665649414062, 855.6249389648438, 325.4166564941406], [546.25, 148.125, 603.75, 326.875], [1635.833251953125, 261.66668701171875, 1700.833251953125, 440.8333435058594], [498.33331298828125, 132.5, 555.8333129882812, 303.33331298828125], [277.08331298828125, 380.625, 325.4166564941406, 587.7083129882812], [877.9166259765625, 124.16665649414062, 935.4166259765625, 299.1666564941406]]","[0.8291015625, 0.82666015625, 0.75537109375, 0.72021484375, 0.6611328125, 0.6572265625, 0.63525390625, 0.60693359375, 0.60107421875, 0.5341796875, 0.43017578125, 0.404541015625, 0.39697265625, 0.347900390625, 0.34033203125, 0.25830078125]","[[141.6666603088379, 796.2499389648438], [411.24998474121094, 647.9166259765625], [1133.3331909179688, 1080.0], [1771.6664428710938, 677.083251953125], [1396.6666259765625, 795.4166259765625], [1130.8331909179688, 386.2499694824219], [1076.6666259765625, 318.75], [262.0832977294922, 600.625], [20.755207061767578, 1080.0], [295.4166564941406, 588.75], [823.3332824707031, 325.4166564941406], [575.0, 326.875], [1668.333251953125, 440.8333435058594], [527.0833129882812, 303.33331298828125], [301.24998474121094, 587.7083129882812], [906.6666259765625, 299.1666564941406]]",420806656,406323200,420806656,576,yolo26s_576_ncnn_model,MOT17-04
2,,14,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[[101.57237243652344, 547.4448852539062, 181.7609405517578, 795.8883666992188], [370.4852294921875, 411.7217712402344, 453.8226013183594, 648.2782592773438], [1099.18017578125, 978.4985961914062, 1173.271484375, 1080.0], [1734.1239013671875, 458.7809753417969, 1806.3165283203125, 675.9985961914062], [1358.9219970703125, 570.5267944335938, 1434.4112548828125, 796.1397094726562], [1096.7120361328125, 207.55506896972656, 1154.83056640625, 385.1652526855469], [1045.483642578125, 130.7076416015625, 1107.849609375, 317.8460693359375], [225.7323455810547, 401.945556640625, 294.095458984375, 601.1673583984375], [0.46677467226982117, 878.1370239257812, 41.81197738647461, 1078.915283203125], [261.54986572265625, 365.0240783691406, 327.114013671875, 588.75], [791.0253295898438, 146.13980102539062, 855.6412963867188, 326.1398010253906], [545.2061767578125, 146.317138671875, 603.3474731445312, 327.236572265625], [1634.2750244140625, 260.9435119628906, 1699.498779296875, 440.83331298828125], [498.2813720703125, 134.48863220214844, 555.162109375, 303.51409912109375]]","[0.83056640625, 0.81640625, 0.76171875, 0.72412109375, 0.6376953125, 0.60791015625, 0.623046875, 0.63134765625, 0.69482421875, 0.5703125, 0.40966796875, 0.423828125, 0.424072265625, 0.29345703125]","[[141.66665649414062, 795.8883666992188], [412.15391540527344, 648.2782592773438], [1136.225830078125, 1080.0], [1770.22021484375, 675.9985961914062], [1396.6666259765625, 796.1397094726562], [1125.7713012695312, 385.1652526855469], [1076.6666259765625, 317.8460693359375], [259.91390228271484, 601.1673583984375], [21.139376029372215, 1078.915283203125], [294.3319396972656, 588.75], [823.3333129882812, 326.1398010253906], [574.2768249511719, 327.236572265625], [1666.8869018554688, 440.83331298828125], [526.7217407226562, 303.51409912109375]]",420806656,406323200,420806656,576,yolo26s_576_ncnn_model,MOT17-04
3,,14,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15]","[[102.24273681640625, 547.5067749023438, 182.3914337158203, 795.8264770507812], [371.2678527832031, 410.6866149902344, 455.2961120605469, 649.3133544921875], [1102.8785400390625, 978.3124389648438, 1177.0325927734375, 1080.0], [1734.2266845703125, 456.923828125, 1805.719970703125, 671.5614624023438], [1358.98095703125, 570.7267456054688, 1434.352294921875, 795.9398193359375], [1090.5006103515625, 207.49317932128906, 1148.8973388671875, 384.9795837402344], [1045.4554443359375, 131.2649383544922, 1106.577392578125, 314.4405212402344], [225.0989227294922, 401.4502258300781, 293.0107727050781, 599.3098754882812], [0.6340193748474121, 876.91552734375, 42.16179275512695, 1078.40478515625], [258.63433837890625, 363.5585021972656, 324.1656799316406, 587.1348266601562], [791.9180297851562, 146.58847045898438, 855.3982543945312, 323.34033203125], [544.7578125, 146.0068817138672, 602.9013671875, 327.2986145019531], [1631.9635009765625, 260.0089416503906, 1698.720703125, 444.23809814453125], [275.5125732421875, 393.5310974121094, 320.4380187988281, 585.58935546875]]","[0.8310546875, 0.83251953125, 0.75146484375, 0.701171875, 0.65478515625, 0.5009765625, 0.64306640625, 0.61083984375, 0.72265625, 0.53173828125, 0.437255859375, 0.411865234375, 0.35595703125, 0.274169921875]","[[142.31708526611328, 795.8264770507812], [413.281982421875, 649.3133544921875], [1139.95556640625, 1080.0], [1769.9733276367188, 671.5614624023438], [1396.6666259765625, 795.9398193359375], [1119.698974609375, 384.9795837402344], [1076.0164184570312, 314.4405212402344], [259.05484771728516, 599.3098754882812], [21.397906064987183, 1078.40478515625], [291.40000915527344, 587.1348266601562], [823.6581420898438, 323.34033203125], [573.82958984375, 327.2986145019531], [1665.3421020507812, 444.23809814453125], [297.9752960205078, 585.58935546875]]",420806656,406323200,420806656,576,yolo26s_576_ncnn_model,MOT17-04
4,,15,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16]","[[102.03900146484375, 547.2012939453125, 182.36529541015625, 796.1319580078125], [371.60321044921875, 409.89202880859375, 455.6400146484375, 648.84228515625], [1106.3587646484375, 977.322265625, 1180.888671875, 1079.6827392578125], [1734.43310546875, 455.66571044921875, 1805.414794921875, 668.2943115234375], [1358.547607421875, 571.4395141601562, 1433.5137939453125, 795.22705078125], [1086.6678466796875, 205.57029724121094, 1146.575927734375, 386.2147521972656], [1045.684814453125, 134.3446044921875, 1105.942626953125, 314.36151123046875], [223.8951873779297, 400.6398620605469, 292.1625061035156, 599.3573608398438], [0.7473007440567017, 875.9228515625, 42.63356399536133, 1078.898681640625], [256.2227478027344, 363.4644470214844, 321.57647705078125, 586.3028564453125], [791.0947265625, 147.35655212402344, 854.4984130859375, 323.7345886230469], [544.20166015625, 146.7347869873047, 601.931884765625, 327.15301513671875], [1630.5323486328125, 260.3528747558594, 1696.7113037109375, 443.4324035644531], [273.28778076171875, 395.2207946777344, 317.6094665527344, 583.8576049804688], [876.263916015625, 127.34944915771484, 933.8866577148438, 303.1451110839844]]","[0.8310546875, 0.849609375, 0.75439453125, 0.685546875, 0.6708984375, 0.4833984375, 0.5751953125, 0.60498046875, 0.7373046875, 0.53515625, 0.431396484375, 0.407958984375, 0.3671875, 0.30419921875, 0.326171875]","[[142.2021484375, 796.1319580078125], [413.6216125488281, 648.84228515625], [1143.6237182617188, 1079.6827392578125], [1769.9239501953125, 668.2943115234375], [1396.0307006835938, 795.22705078125], [1116.6218872070312, 386.2147521972656], [1075.813720703125, 314.36151123046875], [258.02884674072266, 599.3573608398438], [21.690432369709015, 1078.898681640625], [288.8996124267578, 586.3028564453125], [822.7965698242188, 323.7345886230469], [573.0667724609375, 327.15301513671875], [1663.621826171875, 443.4324035644531], [295.44862365722656, 583.8576049804688], [905.0752868652344, 303.1451110839844]]",420806656,406323200,420806656,576,yolo26s_576_ncnn_model,MOT17-04
5,,16,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 14]","[[101.87955474853516, 547.406494140625, 182.4207305908203, 797.1552124023438], [372.85284423828125, 409.0499572753906, 456.3786926269531, 646.82177734375], [1109.0689697265625, 976.7102661132812, 1183.994140625, 1079.886474609375], [1731.2938232421875, 454.676025390625, 1803.5950927734375, 670.4887084960938], [1359.1490478515625, 571.9769287109375, 1433.738525390625, 794.689697265625], [1080.22900390625, 207.24493408203125, 1140.4061279296875, 385.5546875], [1046.7869873046875, 134.9785614013672, 1105.99169921875, 310.9986877441406], [224.13375854492188, 401.3087463378906, 292.2662658691406, 598.4884643554688], [1.0620924234390259, 874.7251586914062, 43.273014068603516, 1078.7720947265625], [254.44302368164062, 360.8802795410156, 318.8357238769531, 580.079345703125], [790.5770874023438, 147.42649841308594, 855.0820922851562, 326.53826904296875], [543.1593017578125, 147.14614868164062, 600.671630859375, 327.5628662109375], [1629.6436767578125, 260.03961181640625, 1695.346435546875, 442.3036193847656], [271.15032958984375, 393.50390625, 315.5322265625, 581.6486206054688], [877.2682495117188, 126.55245971679688, 935.0802001953125, 303.97796630859375], [497.63421630859375, 135.2234649658203, 554.10302734375, 303.17816162109375]]","[0.82861328125, 0.8583984375, 0.75146484375, 0.71923828125, 0.66650390625, 0.55517578125, 0.447509765625, 0.64892578125, 0.74755859375, 0.4697265625, 0.44287109375, 0.452392578125, 0.388427734375, 0.3154296875, 0.382568359375, 0.310546875]","[[142.15014266967773, 797.1552124023438], [414.6157684326172, 646.82177734375], [1146.5315551757812, 1079.886474609375], [1767.4444580078125, 670.4887084960938], [1396.4437866210938, 794.689697265625], [1110.3175659179688, 385.5546875], [1076.3893432617188, 310.9986877441406], [258.20001220703125, 598.4884643554688], [22.16755324602127, 1078.7720947265625], [286.6393737792969, 580.079345703125], [822.82958984375, 326.53826904296875], [571.9154663085938, 327.5628662109375], [1662.4950561523438, 442.3036193847656], [293.3412780761719, 581.6486206054688], [906.1742248535156, 303.97796630859375], [525.8686218261719, 303.17816162109375]]",420806656,406323200,420806656,576,yolo26s_576_ncnn_model,MOT17-04
6,,16,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 14]","[[102.019287109375, 547.1801147460938, 182.38182067871094, 796.6013793945312], [373.9274597167969, 408.0515441894531, 457.4114990234375, 645.6878051757812], [1112.2364501953125, 976.2314453125, 1187.2838134765625, 1079.96044921875], [1730.4403076171875, 455.8699951171875, 1802.8455810546875, 671.0086059570312], [1359.318115234375, 572.1432495117188, 1433.864990234375, 794.5233764648438], [1075.545166015625, 208.15927124023438, 1136.3743896484375, 383.81597900390625], [1048.4034423828125, 135.4248809814453, 1103.558837890625, 297.509765625], [224.19442749023438, 400.3525695800781, 292.7043762207031, 597.0226440429688], [1.1140518188476562, 873.767578125, 43.74504852294922, 1079.326416015625], [254.48733520507812, 359.7560119628906, 318.37896728515625, 577.1417846679688], [790.3054809570312, 147.72702026367188, 855.3939208984375, 328.3779296875], [542.8082885742188, 148.1776123046875, 600.3002319335938, 329.1903381347656], [1628.4569091796875, 258.6028747558594, 1694.700927734375, 443.2357177734375], [268.9337463378906, 392.2077331542969, 314.4162292480469, 584.0478515625], [877.717041015625, 126.27071380615234, 935.3607788085938, 304.21014404296875], [497.4625549316406, 137.87515258789062, 553.4863891601562, 304.2244567871094]]","[0.81982421875, 0.82373046875, 0.748046875, 0.7041015625, 0.66943359375, 0.59423828125, 0.43212890625, 0.60546875, 0.71435546875, 0.440673828125, 0.413818359375, 0.465576171875, 0.3642578125, 0.302490234375, 0.31494140625, 0.317138671875]","[[142.20055389404297, 796.6013793945312], [415.6694793701172, 645.6878051757812], [1149.7601318359375, 1079.96044921875], [1766.6429443359375, 671.0086059570312], [1396.591552734375, 794.5233764648438], [1105.9597778320312, 383.81597900390625], [1075.9811401367188, 297.509765625], [258.44940185546875, 597.0226440429688], [22.429550170898438, 1079.326416015625], [286.4331512451172, 577.1417846679688], [822.8497009277344, 328.3779296875], [571.5542602539062, 329.1903381347656], [1661.5789184570312, 443.2357177734375], [291.67498779296875, 584.0478515625], [906.5389099121094, 304.21014404296875], [525.4744720458984, 304.2244567871094]]",420806656,406323200,420806656,576,yolo26s_576_ncnn_model,MOT17-04
7,,16,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 14]","[[102.32952880859375, 547.1005249023438, 182.53627014160156, 796.392822265625], [374.8526306152344, 406.5695495605469, 458.3230285644531, 644.1494140625], [1115.748779296875, 975.7980346679688, 1190.4298095703125, 1079.407470703125], [1729.21533203125, 455.4518127441406, 1801.2593994140625, 668.616943359375], [1358.6981201171875, 571.3081665039062, 1433.42041015625, 794.1883544921875], [1069.753662109375, 206.7128448486328, 1133.68798828125, 384.9806213378906], [1048.5255126953125, 139.4864044189453, 1100.7103271484375, 290.328369140625], [223.6941375732422, 397.5386962890625, 293.42364501953125, 595.5203247070312], [1.2545013427734375, 871.154541015625, 44.68650436401367, 1079.81396484375], [251.9858856201172, 357.07769775390625, 315.6224365234375, 572.7177734375], [790.350830078125, 147.67076110839844, 855.3765258789062, 327.9878234863281], [542.1908569335938, 148.96658325195312, 600.1434936523438, 332.2247314453125], [1626.0828857421875, 259.2751159667969, 1691.8992919921875, 443.55096435546875], [265.0539245605469, 376.7088928222656, 314.3724060058594, 584.6123657226562], [878.4527587890625, 126.00875854492188, 936.051513671875, 304.9783020019531], [497.16162109375, 137.0917510986328, 554.1365966796875, 306.1723937988281]]","[0.82861328125, 0.8310546875, 0.744140625, 0.708984375, 0.6826171875, 0.57080078125, 0.3759765625, 0.5830078125, 0.68359375, 0.48388671875, 0.407958984375, 0.4638671875, 0.364990234375, 0.281494140625, 0.282470703125, 0.33447265625]","[[142.43289947509766, 796.392822265625], [416.58782958984375, 644.1494140625], [1153.0892944335938, 1079.407470703125], [1765.2373657226562, 668.616943359375], [1396.0592651367188, 794.1883544921875], [1101.7208251953125, 384.9806213378906], [1074.617919921875, 290.328369140625], [258.5588912963867, 595.5203247070312], [22.970502853393555, 1079.81396484375], [283.80416107177734, 572.7177734375], [822.8636779785156, 327.9878234863281], [571.1671752929688, 332.2247314453125], [1658.9910888671875, 443.55096435546875], [289.7131652832031, 584.6123657226562], [907.2521362304688, 304.9783020019531], [525.6491088867188, 306.1723937988281]]",420806656,406323200,420806656,576,yolo26s_576_ncnn_model,MOT17-04
8,,15,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 14]","[[102.47753143310547, 546.7867431640625, 182.69036865234375, 796.6002197265625], [375.2784423828125, 404.3520812988281, 459.058837890625, 643.0549926757812], [1118.9273681640625, 975.0935668945312, 1193.9681396484375, 1079.78125], [1727.7724609375, 453.8751525878906, 1799.474853515625, 664.6260375976562], [1358.5057373046875, 570.712646484375, 1433.2359619140625, 793.2197875976562], [1067.3428955078125, 206.34593200683594, 1133.43505859375, 384.1122131347656], [1047.7083740234375, 138.91749572753906, 1099.4444580078125, 286.4301452636719], [222.740234375, 397.7036437988281, 292.1879577636719, 592.726318359375], [1.4767345190048218, 870.254638671875, 45.27402114868164, 1079.7020263671875], [250.10951232910156, 355.7579650878906, 312.89544677734375, 567.0768432617188], [789.935791015625, 147.63426208496094, 855.2383422851562, 328.3858337402344], [540.6129760742188, 150.66131591796875, 598.6392211914062, 335.2845764160156], [1625.28564453125, 259.1131896972656, 1690.9326171875, 443.505126953125], [266.66259765625, 378.3915100097656, 312.853271484375, 572.1117553710938], [496.79644775390625, 138.6534423828125, 554.0695190429688, 308.41461181640625]]","[0.822265625, 0.8310546875, 0.7421875, 0.7509765625, 0.6806640625, 0.5859375, 0.369140625, 0.5810546875, 0.68994140625, 0.35400390625, 0.3662109375, 0.45556640625, 0.385498046875, 0.288818359375, 0.260498046875]","[[142.5839500427246, 796.6002197265625], [417.16864013671875, 643.0549926757812], [1156.44775390625, 1079.78125], [1763.6236572265625, 664.6260375976562], [1395.870849609375, 793.2197875976562], [1100.3889770507812, 384.1122131347656], [1073.576416015625, 286.4301452636719], [257.46409606933594, 592.726318359375], [23.37537783384323, 1079.7020263671875], [281.50247955322266, 567.0768432617188], [822.5870666503906, 328.3858337402344], [569.6260986328125, 335.2845764160156], [1658.109130859375, 443.505126953125], [289.7579345703125, 572.1117553710938], [525.4329833984375, 308.41461181640625]]",420806656,406323200,420806656,576,yolo26s_576_ncnn_model,MOT17-04
9,,14,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 16]","[[102.4247817993164, 546.3914184570312, 182.70143127441406, 796.9564819335938], [375.8083190917969, 402.16973876953125, 459.4513244628906, 640.7078857421875], [1121.8287353515625, 974.8577880859375, 1196.6595458984375, 1079.9210205078125], [1727.05419921875, 453.03936767578125, 1799.12353515625, 663.5299072265625], [1358.6246337890625, 571.0634155273438, 1432.9901123046875, 792.313232421875], [1064.8306884765625, 207.7828826904297, 1133.09765625, 384.5086975097656], [221.50885009765625, 394.5130920410156, 291.2162170410156, 588.1778564453125], [1.0698820352554321, 868.005615234375, 45.367958068847656, 1079.3721923828125], [246.74781799316406, 354.7831115722656, 311.8984680175781, 572.685791015625], [789.628662109375, 146.90139770507812, 855.3522338867188, 328.6498718261719], [539.7838745117188, 152.53445434570312, 597.8222045898438, 337.9161682128906], [1624.444580078125, 259.6333312988281, 1688.985107421875, 441.7735900878906], [496.2948913574219, 138.77952575683594, 554.4296875, 311.90130615234375], [885.2288818359375, 131.38006591796875, 942.0733032226562, 305.883544921875]]","[0.8310546875, 0.8359375, 0.75830078125, 0.78369140625, 0.673828125, 0.61376953125, 0.53515625, 0.6630859375, 0.315185546875, 0.374755859375, 0.51220703125, 0.46044921875, 0.283203125, 0.281982421875]","[[142.56310653686523, 796.9564819335938], [417.62982177734375, 640.7078857421875], [1159.244140625, 1079.9210205078125], [1763.0888671875, 663.5299072265625], [1395.807373046875, 792.313232421875], [1098.9641723632812, 384.5086975097656], [256.36253356933594, 588.1778564453125], [23.218920052051544, 1079.3721923828125], [279.3231430053711, 572.685791015625], [822.4904479980469, 328.6498718261719], [568.8030395507812, 337.9161682128906], [1656.71484375, 441.7735900878906], [525.3622894287109, 311.90130615234375], [913.6510925292969, 305.883544921875]]",420806656,406323200,420806656,576,yolo26s_576_ncnn_model,MOT17-04
10,,15,"[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 16, 15]","[[102.62372589111328, 546.8130493164062, 182.47763061523438, 796.5208740234375], [376.10675048828125, 401.2747497558594, 459.4273986816406, 638.895263671875], [1124.6444091796875, 974.7936401367188, 1199.0238037109375, 1079.9739990234375], [1725.875732421875, 455.3097839355469, 1797.7369384765625, 664.0480346679688], [1358.3984375, 570.9110717773438, 1433.1805419921875, 793.4144897460938], [1061.3731689453125, 208.31771850585938, 1132.4453125, 384.663330078125], [218.97909545898438, 394.8037109375, 288.1621398925781, 585.1682739257812], [0.7869202494621277, 866.3838500976562, 45.595191955566406, 1079.8048095703125], [243.97125244140625, 353.63592529296875, 309.30645751953125, 569.9928588867188], [789.0332641601562, 146.7641143798828, 854.7631225585938, 328.5862121582031], [539.8032836914062, 154.32192993164062, 597.254638671875, 337.7121276855469], [1623.4873046875, 258.70611572265625, 1687.9056396484375, 441.1223449707031], [495.8068542480469, 139.50071716308594, 554.321044921875, 314.1240539550781], [886.9679565429688, 129.43759155273438, 945.28955078125, 306.6891784667969], [266.6834716796875, 385.9986572265625, 310.8090515136719, 570.5675659179688]]","[0.83447265625, 0.8388671875, 0.74951171875, 0.78466796875, 0.681640625, 0.6328125, 0.56787109375, 0.6806640625, 0.30078125, 0.390869140625, 0.52197265625, 0.45263671875, 0.267333984375, 0.264404296875, 0.26953125]","[[142.55067825317383, 796.5208740234375], [417.76707458496094, 638.895263671875], [1161.8341064453125, 1079.9739990234375], [1761.8063354492188, 664.0480346679688], [1395.7894897460938, 793.4144897460938], [1096.9092407226562, 384.663330078125], [253.57061767578125, 585.1682739257812], [23.191056102514267, 1079.8048095703125], [276.63885498046875, 569.9928588867188], [821.898193359375, 328.5862121582031], [568.5289611816406, 337.7121276855469], [1655.6964721679688, 441.1223449707031], [525.0639495849609, 314.1240539550781], [916.1287536621094, 306.6891784667969], [288.7462615966797, 570.5675659179688]]",420806656,406323200,420806656,576,yolo26s_576_ncnn_model,MOT17-04
