frame_id,inference_ms,n_detections,track_ids,bboxes_xyxy,confs,footpoints,mem_total_bytes,mem_delta_bytes,mem_bytes,imgsz,model,seq
1,,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[[1337.5, 416.45831298828125, 1509.1666259765625, 791.8749389648438], [582.9166259765625, 444.5833435058594, 672.9166259765625, 705.4166259765625], [1446.25, 434.16668701171875, 1600.4166259765625, 765.8333740234375], [443.12493896484375, 441.6666259765625, 550.208251953125, 721.6666259765625], [731.875, 476.66668701171875, 764.7916259765625, 568.3333740234375], [1256.6666259765625, 443.75, 1291.6666259765625, 546.25], [937.0833740234375, 433.75, 972.9166870117188, 516.25], [1017.4998779296875, 432.2916259765625, 1059.16650390625, 529.375], [651.0416259765625, 453.3333435058594, 705.625, 646.6666259765625], [1697.9166259765625, 429.16668701171875, 1785.4166259765625, 585.8333740234375]]","[0.88427734375, 0.86181640625, 0.82958984375, 0.80126953125, 0.54443359375, 0.53857421875, 0.4658203125, 0.42041015625, 0.3505859375, 0.25341796875]","[[1423.3333129882812, 791.8749389648438], [627.9166259765625, 705.4166259765625], [1523.3333129882812, 765.8333740234375], [496.6665954589844, 721.6666259765625], [748.3333129882812, 568.3333740234375], [1274.1666259765625, 546.25], [955.0000305175781, 516.25], [1038.3331909179688, 529.375], [678.3333129882812, 646.6666259765625], [1741.6666259765625, 585.8333740234375]]",420790272,406274048,420790272,576,yolo26m_576_ncnn_model,MOT17-02
2,,9,"[1, 2, 3, 4, 5, 6, 7, 8, 9]","[[1342.743896484375, 420.6163635253906, 1512.600341796875, 792.0557250976562], [583.2455444335938, 444.5833435058594, 673.3109130859375, 705.4166259765625], [1448.22216796875, 431.99725341796875, 1604.2296142578125, 768.0027465820312], [444.1647644042969, 441.6666259765625, 551.3379516601562, 721.6666259765625], [731.5827026367188, 472.3277893066406, 766.5302124023438, 569.7796020507812], [1257.27734375, 443.3883972167969, 1292.5023193359375, 546.6115112304688], [937.0833129882812, 433.75, 972.9166870117188, 516.25], [1015.8179931640625, 431.7492980957031, 1057.9560546875, 529.9173583984375], [652.5263671875, 453.69488525390625, 707.0328369140625, 646.3051147460938]]","[0.8798828125, 0.857421875, 0.8447265625, 0.8115234375, 0.59765625, 0.54833984375, 0.491455078125, 0.5361328125, 0.370361328125]","[[1427.672119140625, 792.0557250976562], [628.2782287597656, 705.4166259765625], [1526.2258911132812, 768.0027465820312], [497.75135803222656, 721.6666259765625], [749.0564575195312, 569.7796020507812], [1274.8898315429688, 546.6115112304688], [955.0, 516.25], [1036.8870239257812, 529.9173583984375], [679.7796020507812, 646.3051147460938]]",420790272,406274048,420790272,576,yolo26m_576_ncnn_model,MOT17-02
3,,9,"[1, 2, 3, 4, 5, 6, 7, 8, 9]","[[1348.39453125, 425.89508056640625, 1517.5689697265625, 795.3493041992188], [583.4893188476562, 444.90814208984375, 673.8406372070312, 706.39111328125], [1453.310791015625, 430.33270263671875, 1610.4708251953125, 769.6671752929688], [444.97906494140625, 441.0169982910156, 552.8441162109375, 722.3162841796875], [732.2680053710938, 471.2607727050781, 767.360595703125, 569.0807495117188], [1257.5023193359375, 443.6502685546875, 1292.5252685546875, 546.3497314453125], [937.0952758789062, 433.75, 972.9046020507812, 516.25], [1015.1008911132812, 431.3329162597656, 1058.1767578125, 531.6268310546875], [653.455810546875, 453.1061096191406, 707.8997802734375, 644.291259765625]]","[0.875, 0.86279296875, 0.81591796875, 0.8203125, 0.6298828125, 0.53515625, 0.48291015625, 0.548828125, 0.306884765625]","[[1432.9817504882812, 795.3493041992188], [628.6649780273438, 706.39111328125], [1531.8908081054688, 769.6671752929688], [498.9115905761719, 722.3162841796875], [749.8143005371094, 569.0807495117188], [1275.0137939453125, 546.3497314453125], [954.9999389648438, 516.25], [1036.6388244628906, 531.6268310546875], [680.6777954101562, 644.291259765625]]",420790272,406274048,420790272,576,yolo26m_576_ncnn_model,MOT17-02
4,,9,"[1, 2, 3, 4, 5, 6, 7, 8, 9]","[[1351.3111572265625, 420.7440185546875, 1524.1705322265625, 797.962646484375], [584.0608520507812, 444.0572509765625, 674.7691650390625, 706.3793334960938], [1458.82861328125, 428.2628479003906, 1616.038818359375, 769.2116088867188], [448.8677673339844, 441.44757080078125, 557.259033203125, 723.1547241210938], [732.7218017578125, 471.623046875, 767.3865966796875, 568.1856689453125], [1257.572998046875, 443.7399597167969, 1292.50537109375, 546.260009765625], [937.2261352539062, 434.0680236816406, 972.7738037109375, 515.9320068359375], [1014.6017456054688, 428.0708312988281, 1058.5673828125, 530.279541015625], [651.8742065429688, 454.83245849609375, 706.1541137695312, 644.3087768554688]]","[0.88134765625, 0.8642578125, 0.7890625, 0.80419921875, 0.6640625, 0.576171875, 0.472412109375, 0.54248046875, 0.452392578125]","[[1437.7408447265625, 797.962646484375], [629.4150085449219, 706.3793334960938], [1537.4337158203125, 769.2116088867188], [503.0634002685547, 723.1547241210938], [750.05419921875, 568.1856689453125], [1275.0391845703125, 546.260009765625], [954.9999694824219, 515.9320068359375], [1036.5845642089844, 530.279541015625], [679.01416015625, 644.3087768554688]]",420790272,406274048,420790272,576,yolo26m_576_ncnn_model,MOT17-02
5,,9,"[1, 2, 3, 4, 5, 6, 7, 8, 9]","[[1355.4609375, 418.9771423339844, 1530.0794677734375, 799.9425048828125], [584.6935424804688, 444.38958740234375, 675.2077026367188, 705.739013671875], [1468.446533203125, 427.0355529785156, 1625.5989990234375, 769.6156616210938], [449.7531433105469, 442.8294982910156, 557.7479858398438, 722.1817626953125], [732.836669921875, 471.8099060058594, 767.3765258789062, 567.8965454101562], [1257.59814453125, 443.7652587890625, 1292.47900390625, 546.2347412109375], [937.5513305664062, 435.4041748046875, 972.4486694335938, 515.8302001953125], [1014.5369262695312, 428.36676025390625, 1058.6312255859375, 530.847900390625], [650.35986328125, 454.15216064453125, 705.3114624023438, 645.6038208007812]]","[0.89111328125, 0.86328125, 0.84326171875, 0.81005859375, 0.6787109375, 0.5400390625, 0.5, 0.52978515625, 0.4921875]","[[1442.7702026367188, 799.9425048828125], [629.9506225585938, 705.739013671875], [1547.0227661132812, 769.6156616210938], [503.7505645751953, 722.1817626953125], [750.1065979003906, 567.8965454101562], [1275.03857421875, 546.2347412109375], [955.0, 515.8302001953125], [1036.5840759277344, 530.847900390625], [677.8356628417969, 645.6038208007812]]",420790272,406274048,420790272,576,yolo26m_576_ncnn_model,MOT17-02
6,,9,"[1, 2, 3, 4, 5, 6, 7, 8, 9]","[[1359.3067626953125, 416.89483642578125, 1535.22509765625, 800.8198852539062], [584.1527709960938, 444.8104553222656, 674.8721313476562, 706.4063720703125], [1476.7579345703125, 425.9468994140625, 1634.0743408203125, 770.4691162109375], [447.9310607910156, 441.19903564453125, 557.4382934570312, 722.7285766601562], [732.5552368164062, 470.40924072265625, 767.6590576171875, 568.1151123046875], [1257.61328125, 443.77032470703125, 1292.4527587890625, 546.2296752929688], [937.3799438476562, 434.6343078613281, 972.6200561523438, 515.8025512695312], [1014.4351806640625, 427.20855712890625, 1058.7567138671875, 530.0068359375], [649.4409790039062, 454.503662109375, 704.283447265625, 645.4580078125]]","[0.89453125, 0.86328125, 0.83056640625, 0.84765625, 0.63671875, 0.58447265625, 0.521484375, 0.5732421875, 0.30908203125]","[[1447.2659301757812, 800.8198852539062], [629.512451171875, 706.4063720703125], [1555.4161376953125, 770.4691162109375], [502.68467712402344, 722.7285766601562], [750.1071472167969, 568.1151123046875], [1275.0330200195312, 546.2296752929688], [955.0, 515.8025512695312], [1036.595947265625, 530.0068359375], [676.8622131347656, 645.4580078125]]",420790272,406274048,420790272,576,yolo26m_576_ncnn_model,MOT17-02
7,,9,"[1, 2, 3, 4, 5, 6, 7, 8, 9]","[[1364.9681396484375, 414.73760986328125, 1540.4681396484375, 800.1724243164062], [583.854736328125, 444.95855712890625, 674.82763671875, 706.6365356445312], [1483.38818359375, 425.191650390625, 1639.792236328125, 768.861572265625], [447.26824951171875, 440.9153137207031, 558.4061889648438, 724.9505615234375], [731.9591674804688, 471.9642333984375, 767.078125, 569.6487426757812], [1256.837158203125, 443.1855163574219, 1292.0498046875, 546.8145141601562], [937.0316162109375, 434.9407043457031, 971.8005981445312, 515.2135009765625], [1015.5021362304688, 427.130126953125, 1060.02880859375, 530.570068359375], [650.150146484375, 453.7419128417969, 705.2814331054688, 645.1170043945312]]","[0.8935546875, 0.8701171875, 0.8525390625, 0.85986328125, 0.623046875, 0.5537109375, 0.491455078125, 0.5185546875, 0.4169921875]","[[1452.7181396484375, 800.1724243164062], [629.3411865234375, 706.6365356445312], [1561.5902099609375, 768.861572265625], [502.83721923828125, 724.9505615234375], [749.5186462402344, 569.6487426757812], [1274.4434814453125, 546.8145141601562], [954.4161071777344, 515.2135009765625], [1037.7654724121094, 530.570068359375], [677.7157897949219, 645.1170043945312]]",420790272,406274048,420790272,576,yolo26m_576_ncnn_model,MOT17-02
8,,9,"[1, 2, 3, 4, 5, 6, 7, 8, 9]","[[1372.037353515625, 413.427734375, 1546.095703125, 800.4343872070312], [584.0537109375, 445.8704528808594, 675.0596923828125, 706.9984130859375], [1488.37451171875, 427.8450012207031, 1643.2645263671875, 769.9750366210938], [446.8916320800781, 441.3896789550781, 558.8106079101562, 725.1654052734375], [732.3007202148438, 472.55810546875, 767.4332275390625, 570.2152709960938], [1256.743408203125, 443.5481262207031, 1291.720703125, 546.451904296875], [935.6607666015625, 434.75225830078125, 970.4400024414062, 515.296875], [1016.006591796875, 427.8540954589844, 1060.3773193359375, 531.20166015625], [651.9159545898438, 452.3142395019531, 707.6201171875, 644.9990234375]]","[0.8720703125, 0.86181640625, 0.83544921875, 0.86181640625, 0.63232421875, 0.54248046875, 0.50244140625, 0.40869140625, 0.41162109375]","[[1459.0665283203125, 800.4343872070312], [629.5567016601562, 706.9984130859375], [1565.8195190429688, 769.9750366210938], [502.8511199951172, 725.1654052734375], [749.8669738769531, 570.2152709960938], [1274.2320556640625, 546.451904296875], [953.0503845214844, 515.296875], [1038.1919555664062, 531.20166015625], [679.7680358886719, 644.9990234375]]",420790272,406274048,420790272,576,yolo26m_576_ncnn_model,MOT17-02
9,,9,"[1, 2, 3, 4, 5, 6, 7, 8, 9]","[[1382.944091796875, 411.0201416015625, 1555.269287109375, 800.1956176757812], [584.3751220703125, 446.1977844238281, 675.4491577148438, 707.121826171875], [1495.7630615234375, 426.023193359375, 1652.037109375, 770.94140625], [446.54156494140625, 441.8529052734375, 559.0982055664062, 724.9336547851562], [731.971435546875, 472.4996643066406, 766.8781127929688, 569.5663452148438], [1256.0831298828125, 443.40045166015625, 1291.0948486328125, 546.5995483398438], [934.5278930664062, 434.96197509765625, 969.4688720703125, 516.1884155273438], [1015.01806640625, 427.4485168457031, 1059.4075927734375, 531.0064086914062], [652.873291015625, 452.36407470703125, 709.8731689453125, 647.79443359375]]","[0.875, 0.861328125, 0.845703125, 0.84228515625, 0.6728515625, 0.5263671875, 0.487548828125, 0.501953125, 0.423828125]","[[1469.106689453125, 800.1956176757812], [629.9121398925781, 707.121826171875], [1573.9000854492188, 770.94140625], [502.81988525390625, 724.9336547851562], [749.4247741699219, 569.5663452148438], [1273.5889892578125, 546.5995483398438], [951.9983825683594, 516.1884155273438], [1037.2128295898438, 531.0064086914062], [681.3732299804688, 647.79443359375]]",420790272,406274048,420790272,576,yolo26m_576_ncnn_model,MOT17-02
10,,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 14]","[[1392.7401123046875, 410.03778076171875, 1561.4658203125, 800.2039184570312], [584.84228515625, 445.4622802734375, 676.3558349609375, 706.8761596679688], [1495.07275390625, 422.8533935546875, 1649.212646484375, 771.5631103515625], [446.80743408203125, 441.7425537109375, 560.4431762695312, 725.1078491210938], [731.4592895507812, 471.9168701171875, 767.05517578125, 571.0101318359375], [1255.8057861328125, 443.34674072265625, 1290.9107666015625, 546.6531982421875], [933.9209594726562, 435.03326416015625, 969.335693359375, 517.6448364257812], [1015.1109008789062, 428.8625183105469, 1058.5780029296875, 530.5067138671875], [653.5531005859375, 453.2310791015625, 710.92431640625, 649.105224609375], [1375.02734375, 434.4166564941406, 1426.9725341796875, 560.9166870117188]]","[0.85400390625, 0.84765625, 0.669921875, 0.861328125, 0.666015625, 0.52197265625, 0.44482421875, 0.464111328125, 0.3984375, 0.402099609375]","[[1477.1029663085938, 800.2039184570312], [630.5990600585938, 706.8761596679688], [1572.1427001953125, 771.5631103515625], [503.62530517578125, 725.1078491210938], [749.2572326660156, 571.0101318359375], [1273.3582763671875, 546.6531982421875], [951.6283264160156, 517.6448364257812], [1036.8444519042969, 530.5067138671875], [682.2387084960938, 649.105224609375], [1400.9999389648438, 560.9166870117188]]",420790272,406274048,420790272,576,yolo26m_576_ncnn_model,MOT17-02
