frame_id,inference_ms,n_detections,track_ids,bboxes_xyxy,confs,footpoints,mem_total_bytes,mem_delta_bytes,mem_bytes,imgsz,model,seq
1,,9,"[1, 2, 3, 4, 5, 6, 7, 8, 9]","[[1695.5811767578125, 388.4070129394531, 1868.276611328125, 728.59814453125], [0.364593505859375, 341.5042724609375, 113.87354278564453, 904.1595458984375], [1255.4642333984375, 534.6728515625, 1315.3048095703125, 655.0917358398438], [248.56704711914062, 454.2600402832031, 355.5978698730469, 703.818359375], [119.28266143798828, 505.2693786621094, 212.1942138671875, 742.5589599609375], [1885.382568359375, 388.9549560546875, 1918.9678955078125, 571.2398071289062], [1288.508544921875, 476.01873779296875, 1358.03369140625, 654.0555419921875], [50.4625244140625, 517.1652221679688, 112.26522827148438, 747.5441284179688], [1288.06103515625, 466.5791931152344, 1357.9227294921875, 657.2852783203125]]","[0.9016187191009521, 0.8945171236991882, 0.7517720460891724, 0.738951563835144, 0.5868726968765259, 0.5687075257301331, 0.5554085969924927, 0.35871052742004395, 0.2844826281070709]","[[1781.9288940429688, 728.59814453125], [57.11906814575195, 904.1595458984375], [1285.384521484375, 655.0917358398438], [302.08245849609375, 703.818359375], [165.7384376525879, 742.5589599609375], [1902.1752319335938, 571.2398071289062], [1323.2711181640625, 654.0555419921875], [81.36387634277344, 747.5441284179688], [1322.9918823242188, 657.2852783203125]]",896532480,881467392,896532480,512,yolo26m.pt,MOT17-09
2,,7,"[1, 2, 3, 4, 5, 6, 9]","[[1689.7313232421875, 387.912109375, 1862.720947265625, 728.7570190429688], [1.4706968069076538, 337.1534729003906, 115.65705108642578, 902.9730224609375], [1256.8466796875, 533.5335083007812, 1317.7633056640625, 656.2137451171875], [255.98922729492188, 456.3982849121094, 362.2431335449219, 704.681396484375], [115.35188293457031, 507.6347961425781, 207.61488342285156, 743.4822387695312], [1883.257080078125, 385.2160949707031, 1917.3770751953125, 570.0025024414062], [1287.830078125, 463.89190673828125, 1358.41162109375, 656.78857421875]]","[0.886796772480011, 0.8723993897438049, 0.7868947982788086, 0.7135037779808044, 0.43961551785469055, 0.48778656125068665, 0.7515376210212708]","[[1776.2261352539062, 728.7570190429688], [58.56387394666672, 902.9730224609375], [1287.3049926757812, 656.2137451171875], [309.1161804199219, 704.681396484375], [161.48338317871094, 743.4822387695312], [1900.3170776367188, 570.0025024414062], [1323.120849609375, 656.78857421875]]",896532480,881467392,896532480,512,yolo26m.pt,MOT17-09
3,,7,"[1, 2, 3, 4, 5, 6, 9]","[[1684.971435546875, 387.2507629394531, 1858.2451171875, 728.973388671875], [2.967550039291382, 325.05352783203125, 119.87767791748047, 903.5894165039062], [1257.345947265625, 531.789306640625, 1319.1912841796875, 656.7408447265625], [259.4128112792969, 456.92108154296875, 364.5802917480469, 703.6214599609375], [115.6598129272461, 503.2425842285156, 209.75393676757812, 743.7925415039062], [1882.3133544921875, 383.7763671875, 1916.67822265625, 569.120361328125], [1289.617431640625, 462.012939453125, 1360.8011474609375, 657.4702758789062]]","[0.8976168036460876, 0.8783326148986816, 0.783993124961853, 0.6889033317565918, 0.5874263644218445, 0.5198507905006409, 0.7972018122673035]","[[1771.6082763671875, 728.973388671875], [61.422613978385925, 903.5894165039062], [1288.2686157226562, 656.7408447265625], [311.9965515136719, 703.6214599609375], [162.7068748474121, 743.7925415039062], [1899.4957885742188, 569.120361328125], [1325.2092895507812, 657.4702758789062]]",896532480,881467392,896532480,512,yolo26m.pt,MOT17-09
4,,7,"[1, 2, 3, 4, 5, 6, 9]","[[1678.6552734375, 386.5949401855469, 1852.2308349609375, 730.0804443359375], [0.08133478462696075, 277.693359375, 126.24979400634766, 902.6943359375], [1258.9410400390625, 535.114013671875, 1318.955322265625, 656.9515991210938], [259.79461669921875, 456.5244445800781, 364.4606018066406, 703.1742553710938], [116.75169372558594, 502.3398132324219, 211.23362731933594, 744.121826171875], [1881.12109375, 380.8115234375, 1916.3460693359375, 569.7317504882812], [1290.6475830078125, 461.1279296875, 1361.992431640625, 658.0501708984375]]","[0.8833205103874207, 0.8760508894920349, 0.7189275026321411, 0.7207114100456238, 0.7033823132514954, 0.5540618896484375, 0.8138032555580139]","[[1765.4430541992188, 730.0804443359375], [63.16556439548731, 902.6943359375], [1288.9481811523438, 656.9515991210938], [312.1276092529297, 703.1742553710938], [163.99266052246094, 744.121826171875], [1898.7335815429688, 569.7317504882812], [1326.3200073242188, 658.0501708984375]]",896532480,881467392,896532480,512,yolo26m.pt,MOT17-09
5,,7,"[1, 2, 3, 4, 5, 6, 9]","[[1676.521240234375, 387.14886474609375, 1850.0283203125, 732.6762084960938], [4.770029067993164, 250.64639282226562, 137.0705108642578, 902.9253540039062], [1261.7535400390625, 537.5715942382812, 1319.69580078125, 656.2656860351562], [261.0222473144531, 457.34185791015625, 364.751708984375, 703.2636108398438], [117.88020324707031, 501.39801025390625, 212.5518341064453, 744.2423706054688], [1880.407958984375, 378.7505798339844, 1916.30615234375, 569.9891357421875], [1293.359619140625, 459.2530822753906, 1364.57568359375, 657.637451171875]]","[0.8760561347007751, 0.8732515573501587, 0.6213482022285461, 0.6954382061958313, 0.6661010980606079, 0.5068591237068176, 0.7512707710266113]","[[1763.2747802734375, 732.6762084960938], [70.92026996612549, 902.9253540039062], [1290.7246704101562, 656.2656860351562], [312.88697814941406, 703.2636108398438], [165.2160186767578, 744.2423706054688], [1898.3570556640625, 569.9891357421875], [1328.9676513671875, 657.637451171875]]",896532480,881467392,896532480,512,yolo26m.pt,MOT17-09
6,,7,"[1, 2, 3, 4, 5, 6, 9]","[[1674.689697265625, 387.6383972167969, 1847.697998046875, 734.7971801757812], [4.971220016479492, 237.6876983642578, 140.44749450683594, 903.2566528320312], [1265.4610595703125, 538.5464477539062, 1322.0628662109375, 655.9426879882812], [261.9785461425781, 457.51202392578125, 365.05584716796875, 703.6373291015625], [117.48396301269531, 503.3619384765625, 211.25083923339844, 744.7471313476562], [1879.644287109375, 377.01715087890625, 1916.4884033203125, 571.9376220703125], [1296.4019775390625, 457.5200500488281, 1367.7310791015625, 658.1550903320312]]","[0.8804457783699036, 0.8855153322219849, 0.6687087416648865, 0.7620395421981812, 0.5257523655891418, 0.5425146818161011, 0.8149795532226562]","[[1761.19384765625, 734.7971801757812], [72.70935726165771, 903.2566528320312], [1293.761962890625, 655.9426879882812], [313.51719665527344, 703.6373291015625], [164.36740112304688, 744.7471313476562], [1898.0663452148438, 571.9376220703125], [1332.0665283203125, 658.1550903320312]]",896532480,881467392,896532480,512,yolo26m.pt,MOT17-09
7,,7,"[1, 2, 3, 4, 5, 6, 9]","[[1674.1710205078125, 388.6781921386719, 1845.8526611328125, 737.1429443359375], [8.305087089538574, 231.213134765625, 145.98377990722656, 902.094970703125], [1269.3587646484375, 537.7915649414062, 1326.2750244140625, 657.3609619140625], [264.62322998046875, 457.168212890625, 366.3211364746094, 702.7708129882812], [115.29280853271484, 506.31201171875, 207.36009216308594, 744.180908203125], [1877.7069091796875, 373.73736572265625, 1916.4356689453125, 576.9590454101562], [1299.1268310546875, 456.88482666015625, 1369.720458984375, 657.6918334960938]]","[0.8801785111427307, 0.9204384088516235, 0.6752787828445435, 0.7376350164413452, 0.5534873604774475, 0.6599532961845398, 0.6211085319519043]","[[1760.0118408203125, 737.1429443359375], [77.14443349838257, 902.094970703125], [1297.81689453125, 657.3609619140625], [315.47218322753906, 702.7708129882812], [161.3264503479004, 744.180908203125], [1897.0712890625, 576.9590454101562], [1334.4236450195312, 657.6918334960938]]",896532480,881467392,896532480,512,yolo26m.pt,MOT17-09
8,,7,"[1, 2, 3, 4, 5, 6, 9]","[[1675.0330810546875, 389.4220886230469, 1844.9627685546875, 738.6493530273438], [8.652820587158203, 226.6484832763672, 148.32684326171875, 902.31494140625], [1270.373046875, 537.4733276367188, 1326.5321044921875, 657.7334594726562], [266.7807922363281, 456.6866455078125, 367.40924072265625, 702.9593505859375], [115.52780151367188, 506.6866149902344, 206.88421630859375, 744.005859375], [1876.08740234375, 374.03216552734375, 1916.166748046875, 582.2062377929688], [1302.8353271484375, 458.369140625, 1372.640380859375, 657.794921875]]","[0.8675029873847961, 0.9156335592269897, 0.7452423572540283, 0.7604779005050659, 0.5756192207336426, 0.6845921874046326, 0.6348509192466736]","[[1759.9979248046875, 738.6493530273438], [78.48983192443848, 902.31494140625], [1298.4525756835938, 657.7334594726562], [317.0950164794922, 702.9593505859375], [161.2060089111328, 744.005859375], [1896.1270751953125, 582.2062377929688], [1337.7378540039062, 657.794921875]]",896532480,881467392,896532480,512,yolo26m.pt,MOT17-09
9,,7,"[1, 2, 3, 4, 5, 6, 9]","[[1675.23046875, 389.9924621582031, 1843.3270263671875, 739.6744995117188], [9.871607780456543, 225.22254943847656, 151.15699768066406, 901.9254150390625], [1271.9678955078125, 537.6759033203125, 1327.4593505859375, 658.9640502929688], [269.42083740234375, 456.8338928222656, 368.3730773925781, 702.8414916992188], [115.34270477294922, 506.6736145019531, 205.7557830810547, 743.6026000976562], [1874.57470703125, 372.8325500488281, 1916.316162109375, 587.635009765625], [1307.724365234375, 457.6787109375, 1377.86572265625, 657.7188110351562]]","[0.8727944493293762, 0.9327321648597717, 0.7124287486076355, 0.7163612246513367, 0.5178330540657043, 0.5329630970954895, 0.681460440158844]","[[1759.2787475585938, 739.6744995117188], [80.5143027305603, 901.9254150390625], [1299.713623046875, 658.9640502929688], [318.89695739746094, 702.8414916992188], [160.54924392700195, 743.6026000976562], [1895.4454345703125, 587.635009765625], [1342.7950439453125, 657.7188110351562]]",896532480,881467392,896532480,512,yolo26m.pt,MOT17-09
10,,6,"[1, 2, 3, 4, 5, 9]","[[1670.8135986328125, 390.5202331542969, 1836.5792236328125, 741.5299682617188], [13.86705207824707, 227.09555053710938, 157.5126953125, 903.3917236328125], [1274.583740234375, 538.1508178710938, 1329.150390625, 659.8909912109375], [272.058349609375, 456.292236328125, 369.2066345214844, 702.38720703125], [116.43636322021484, 521.3896484375, 200.3540802001953, 743.2305297851562], [1311.3841552734375, 458.95941162109375, 1381.8712158203125, 658.5457763671875]]","[0.8889796137809753, 0.9300445318222046, 0.5671578645706177, 0.7166666984558105, 0.415205180644989, 0.8086329698562622]","[[1753.6964111328125, 741.5299682617188], [85.68987369537354, 903.3917236328125], [1301.8670654296875, 659.8909912109375], [320.6324920654297, 702.38720703125], [158.39522171020508, 743.2305297851562], [1346.627685546875, 658.5457763671875]]",896532480,881467392,896532480,512,yolo26m.pt,MOT17-09
11,,7,"[1, 2, 3, 4, 5, 9, 6]","[[1670.2301025390625, 389.9164733886719, 1834.1461181640625, 742.6004638671875], [14.871484756469727, 229.29672241210938, 160.64234924316406, 904.0780639648438], [1276.775634765625, 538.7152099609375, 1330.2879638671875, 660.1969604492188], [273.9312744140625, 456.0093078613281, 369.42333984375, 702.798583984375], [118.06634521484375, 512.562744140625, 205.1064910888672, 743.85009765625], [1313.713623046875, 459.5909729003906, 1384.6053466796875, 658.80517578125], [1870.8018798828125, 369.8416442871094, 1916.0767822265625, 600.150390625]]","[0.8862331509590149, 0.9407536387443542, 0.7050549387931824, 0.7323473691940308, 0.5859547257423401, 0.7547725439071655, 0.643268883228302]","[[1752.1881103515625, 742.6004638671875], [87.7569169998169, 904.0780639648438], [1303.5317993164062, 660.1969604492188], [321.67730712890625, 702.798583984375], [161.58641815185547, 743.85009765625], [1349.1594848632812, 658.80517578125], [1893.4393310546875, 600.150390625]]",896532480,881467392,896532480,512,yolo26m.pt,MOT17-09
12,,7,"[1, 2, 3, 4, 5, 9, 6]","[[1669.3765869140625, 389.12188720703125, 1832.1212158203125, 742.9497680664062], [15.91120433807373, 230.55709838867188, 164.2755889892578, 904.7284545898438], [1278.4744873046875, 538.98388671875, 1331.0653076171875, 660.5770263671875], [276.25103759765625, 455.4657287597656, 369.81488037109375, 702.6744995117188], [118.50381469726562, 504.8287658691406, 207.9640350341797, 743.915283203125], [1315.546630859375, 460.5511169433594, 1386.946044921875, 659.5025634765625], [1868.790771484375, 368.7208557128906, 1916.64501953125, 610.3572998046875]]","[0.8873389959335327, 0.9428967237472534, 0.6833916306495667, 0.6773441433906555, 0.667239785194397, 0.7640426754951477, 0.7619210481643677]","[[1750.7489013671875, 742.9497680664062], [90.09339666366577, 904.7284545898438], [1304.7698974609375, 660.5770263671875], [323.032958984375, 702.6744995117188], [163.23392486572266, 743.915283203125], [1351.246337890625, 659.5025634765625], [1892.7178955078125, 610.3572998046875]]",896532480,881467392,896532480,512,yolo26m.pt,MOT17-09
13,,8,"[1, 2, 3, 4, 5, 9, 6, 12]","[[1668.919921875, 387.206298828125, 1830.6788330078125, 742.580078125], [16.578445434570312, 232.24508666992188, 170.86135864257812, 920.3157958984375], [1279.5955810546875, 538.6566162109375, 1331.5941162109375, 661.1544799804688], [279.140625, 455.4568176269531, 370.72430419921875, 702.8525390625], [116.16840362548828, 498.54638671875, 207.65985107421875, 744.0399780273438], [1317.758056640625, 461.27606201171875, 1389.8319091796875, 660.1954345703125], [1866.2066650390625, 361.1144714355469, 1917.8734130859375, 621.7164306640625], [1316.5311279296875, 472.09796142578125, 1391.7520751953125, 658.5689086914062]]","[0.8900502324104309, 0.9383636713027954, 0.7120349407196045, 0.6389704346656799, 0.6196351051330566, 0.7720850706100464, 0.8261094093322754, 0.36957457661628723]","[[1749.7993774414062, 742.580078125], [93.71990203857422, 920.3157958984375], [1305.5948486328125, 661.1544799804688], [324.9324645996094, 702.8525390625], [161.91412734985352, 744.0399780273438], [1353.7949829101562, 660.1954345703125], [1892.0400390625, 621.7164306640625], [1354.1416015625, 658.5689086914062]]",896532480,881467392,896532480,512,yolo26m.pt,MOT17-09
14,,6,"[1, 2, 3, 4, 9, 6]","[[1669.245849609375, 384.89996337890625, 1830.5596923828125, 742.6238403320312], [16.86437225341797, 232.57493591308594, 175.52523803710938, 926.6930541992188], [1281.3521728515625, 538.1467895507812, 1332.5166015625, 661.1669921875], [284.5769348144531, 456.74481201171875, 373.8745422363281, 703.2510375976562], [1318.565673828125, 461.511962890625, 1391.1336669921875, 660.28955078125], [1864.4161376953125, 361.34869384765625, 1918.7039794921875, 635.4580078125]]","[0.897446870803833, 0.9470596313476562, 0.7378659844398499, 0.45937004685401917, 0.7912712097167969, 0.8439165949821472]","[[1749.9027709960938, 742.6238403320312], [96.19480514526367, 926.6930541992188], [1306.9343872070312, 661.1669921875], [329.2257385253906, 703.2510375976562], [1354.8496704101562, 660.28955078125], [1891.56005859375, 635.4580078125]]",896532480,881467392,896532480,512,yolo26m.pt,MOT17-09
15,,8,"[1, 2, 3, 4, 9, 6, 13, 5]","[[1666.584228515625, 383.07220458984375, 1827.3336181640625, 743.0509033203125], [17.769920349121094, 233.94358825683594, 179.08331298828125, 924.8819580078125], [1283.9173583984375, 537.9737548828125, 1334.19970703125, 660.9065551757812], [290.2584228515625, 459.1711730957031, 377.9264831542969, 703.2684326171875], [1319.935791015625, 461.8078918457031, 1392.729248046875, 660.57568359375], [1861.116455078125, 356.16302490234375, 1920.0, 655.4692993164062], [1807.5164794921875, 440.39202880859375, 1864.0302734375, 617.786376953125], [116.30846405029297, 525.2904052734375, 196.84078979492188, 743.4280395507812]]","[0.8401272296905518, 0.9485989212989807, 0.6429408192634583, 0.5624783039093018, 0.7123256325721741, 0.8439916968345642, 0.5283566117286682, 0.5164027810096741]","[[1746.9589233398438, 743.0509033203125], [98.42661666870117, 924.8819580078125], [1309.0585327148438, 660.9065551757812], [334.0924530029297, 703.2684326171875], [1356.33251953125, 660.57568359375], [1890.5582275390625, 655.4692993164062], [1835.7733764648438, 617.786376953125], [156.57462692260742, 743.4280395507812]]",896532480,881467392,896532480,512,yolo26m.pt,MOT17-09
16,,9,"[1, 2, 3, 4, 9, 6, 13, 15, 5]","[[1665.8411865234375, 381.9234619140625, 1825.75634765625, 742.8560180664062], [18.5443058013916, 234.0415802001953, 182.8197021484375, 922.2935791015625], [1285.89306640625, 538.1154174804688, 1335.312744140625, 660.781982421875], [294.6007080078125, 460.1684875488281, 381.9596252441406, 702.9097900390625], [1319.964111328125, 461.9649353027344, 1393.140380859375, 660.5684204101562], [1859.2764892578125, 348.3943176269531, 1920.0, 663.4760131835938], [1810.44287109375, 441.1738586425781, 1866.2545166015625, 616.2171630859375], [1315.9222412109375, 471.12298583984375, 1394.249267578125, 659.2669067382812], [117.47916412353516, 532.7213745117188, 194.69924926757812, 743.6370239257812]]","[0.8357730507850647, 0.9434059262275696, 0.6173931956291199, 0.6256170272827148, 0.702433168888092, 0.860151469707489, 0.6137177348136902, 0.4554961323738098, 0.4302441477775574]","[[1745.7987670898438, 742.8560180664062], [100.68200397491455, 922.2935791015625], [1310.6029052734375, 660.781982421875], [338.28016662597656, 702.9097900390625], [1356.55224609375, 660.5684204101562], [1889.6382446289062, 663.4760131835938], [1838.3486938476562, 616.2171630859375], [1355.0857543945312, 659.2669067382812], [156.08920669555664, 743.6370239257812]]",896532480,881467392,896532480,512,yolo26m.pt,MOT17-09
