frame_id,inference_ms,n_detections,track_ids,bboxes_xyxy,confs,footpoints,mem_total_bytes,mem_delta_bytes,mem_bytes,imgsz,model,seq
1,,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[[1359.028564453125, 570.1044921875, 1443.959228515625, 799.4874877929688], [101.76443481445312, 548.708251953125, 181.97378540039062, 796.4262084960938], [369.8712158203125, 410.6239013671875, 452.46722412109375, 649.412841796875], [1098.00048828125, 979.885986328125, 1169.2008056640625, 1079.13623046875], [0.18478775024414062, 879.8885498046875, 43.05903625488281, 1079.88671875], [1044.533203125, 132.93411254882812, 1109.6524658203125, 312.14312744140625], [1733.3228759765625, 458.280517578125, 1806.3477783203125, 675.0869140625], [1635.8460693359375, 263.72344970703125, 1696.6881103515625, 442.57391357421875], [63.199092864990234, 1061.720947265625, 102.87332153320312, 1079.13671875], [544.9354248046875, 147.18807983398438, 602.5586547851562, 327.0511779785156]]","[0.7603529095649719, 0.7576621770858765, 0.7031317353248596, 0.6607645153999329, 0.4648633599281311, 0.4353233575820923, 0.3592330813407898, 0.3561439514160156, 0.3146600127220154, 0.30733102560043335]","[[1401.493896484375, 799.4874877929688], [141.86911010742188, 796.4262084960938], [411.1692199707031, 649.412841796875], [1133.6006469726562, 1079.13623046875], [21.621912002563477, 1079.88671875], [1077.0928344726562, 312.14312744140625], [1769.8353271484375, 675.0869140625], [1666.26708984375, 442.57391357421875], [83.03620719909668, 1079.13671875], [573.7470397949219, 327.0511779785156]]",896491520,881315840,896491520,512,yolo26m.pt,MOT17-04
2,,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]","[[1359.1712646484375, 569.921142578125, 1443.9432373046875, 798.874267578125], [101.7923355102539, 548.7124633789062, 181.96778869628906, 796.3392333984375], [371.54571533203125, 410.31024169921875, 454.2062072753906, 649.2647705078125], [1101.5528564453125, 978.7722778320312, 1173.5582275390625, 1079.2264404296875], [0.1409454345703125, 877.189697265625, 43.454891204833984, 1079.249755859375], [1045.025390625, 133.06103515625, 1110.0213623046875, 312.0363464355469], [1733.416259765625, 457.8629455566406, 1807.6236572265625, 678.2011108398438], [1634.4061279296875, 262.96673583984375, 1696.0015869140625, 444.0121765136719], [544.2080688476562, 147.6814727783203, 601.7606811523438, 327.3068542480469]]","[0.7596157193183899, 0.7585740089416504, 0.7223225831985474, 0.6928294897079468, 0.48790639638900757, 0.4039493203163147, 0.43453067541122437, 0.3617420792579651, 0.26963067054748535]","[[1401.5572509765625, 798.874267578125], [141.88006210327148, 796.3392333984375], [412.87596130371094, 649.2647705078125], [1137.5555419921875, 1079.2264404296875], [21.79791831970215, 1079.249755859375], [1077.5233764648438, 312.0363464355469], [1770.5199584960938, 678.2011108398438], [1665.203857421875, 444.0121765136719], [572.984375, 327.3068542480469]]",896491520,881315840,896491520,512,yolo26m.pt,MOT17-04
3,,10,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11]","[[1358.950439453125, 569.9710083007812, 1443.8638916015625, 799.3842163085938], [101.6467056274414, 548.7040405273438, 181.79248046875, 796.2752685546875], [372.74127197265625, 409.7483215332031, 455.6285095214844, 649.3502197265625], [1104.1488037109375, 977.7645874023438, 1176.841064453125, 1079.2916259765625], [0.0, 875.6773681640625, 43.37681579589844, 1079.2293701171875], [1044.5677490234375, 133.73228454589844, 1107.9949951171875, 308.4943542480469], [1732.1546630859375, 458.1975402832031, 1804.3909912109375, 672.5043334960938], [1633.4276123046875, 262.2281799316406, 1695.261962890625, 443.931396484375], [544.1828002929688, 148.14352416992188, 601.7236938476562, 327.6941833496094], [1091.1798095703125, 208.14895629882812, 1151.081787109375, 386.9969787597656]]","[0.767228901386261, 0.7921084761619568, 0.745098888874054, 0.677619457244873, 0.4786459505558014, 0.43985193967819214, 0.36649560928344727, 0.3320675194263458, 0.2757781744003296, 0.5047372579574585]","[[1401.4071655273438, 799.3842163085938], [141.7195930480957, 796.2752685546875], [414.1848907470703, 649.3502197265625], [1140.4949340820312, 1079.2916259765625], [21.68840789794922, 1079.2293701171875], [1076.2813720703125, 308.4943542480469], [1768.2728271484375, 672.5043334960938], [1664.3447875976562, 443.931396484375], [572.9532470703125, 327.6941833496094], [1121.1307983398438, 386.9969787597656]]",896491520,881315840,896491520,512,yolo26m.pt,MOT17-04
4,,9,"[1, 2, 3, 4, 5, 6, 8, 11, 15]","[[1359.0164794921875, 570.1082763671875, 1444.064697265625, 799.7874755859375], [101.76512145996094, 548.5859985351562, 181.8463134765625, 795.9799194335938], [373.362060546875, 408.8955383300781, 456.3453063964844, 648.73779296875], [1107.533935546875, 977.2999877929688, 1180.492431640625, 1079.350830078125], [0.0, 873.52587890625, 43.720333099365234, 1079.2508544921875], [1043.6849365234375, 133.82354736328125, 1106.6226806640625, 307.19854736328125], [1631.366943359375, 261.43310546875, 1693.56396484375, 444.1462097167969], [1086.653076171875, 207.45091247558594, 1147.1085205078125, 387.25018310546875], [1440.505615234375, 247.0122528076172, 1499.44677734375, 417.0084533691406]]","[0.7794535160064697, 0.7718695402145386, 0.657511830329895, 0.682442307472229, 0.5037552714347839, 0.34199783205986023, 0.3902568221092224, 0.42715680599212646, 0.3535912334918976]","[[1401.5405883789062, 799.7874755859375], [141.80571746826172, 795.9799194335938], [414.8536834716797, 648.73779296875], [1144.01318359375, 1079.350830078125], [21.860166549682617, 1079.2508544921875], [1075.15380859375, 307.19854736328125], [1662.4654541015625, 444.1462097167969], [1116.8807983398438, 387.25018310546875], [1469.9761962890625, 417.0084533691406]]",896491520,881315840,896491520,512,yolo26m.pt,MOT17-04
5,,11,"[1, 2, 3, 4, 5, 6, 8, 11, 15, 7, 10]","[[1359.2491455078125, 570.2503051757812, 1443.9805908203125, 799.0093994140625], [101.8573989868164, 548.7279663085938, 181.88018798828125, 796.0227661132812], [374.0926818847656, 407.9470520019531, 456.79742431640625, 646.9630737304688], [1110.782470703125, 976.6666259765625, 1183.92041015625, 1079.1904296875], [0.0, 872.0960693359375, 44.107017517089844, 1079.4310302734375], [1043.927490234375, 134.16802978515625, 1105.0784912109375, 302.15740966796875], [1630.25634765625, 261.6112060546875, 1692.3150634765625, 443.7776184082031], [1080.817138671875, 207.0568389892578, 1141.8739013671875, 386.8639221191406], [1439.741455078125, 246.5543975830078, 1498.9766845703125, 417.3719482421875], [1729.009521484375, 457.774169921875, 1801.9927978515625, 674.130859375], [543.3536376953125, 150.40765380859375, 600.60791015625, 328.8195495605469]]","[0.7706790566444397, 0.7836515307426453, 0.7424322962760925, 0.7146278023719788, 0.5407417416572571, 0.3239845037460327, 0.338148832321167, 0.51547771692276, 0.2969193756580353, 0.48396021127700806, 0.25746577978134155]","[[1401.6148681640625, 799.0093994140625], [141.86879348754883, 796.0227661132812], [415.44505310058594, 646.9630737304688], [1147.3514404296875, 1079.1904296875], [22.053508758544922, 1079.4310302734375], [1074.5029907226562, 302.15740966796875], [1661.2857055664062, 443.7776184082031], [1111.3455200195312, 386.8639221191406], [1469.3590698242188, 417.3719482421875], [1765.5011596679688, 674.130859375], [571.9807739257812, 328.8195495605469]]",896491520,881315840,896491520,512,yolo26m.pt,MOT17-04
6,,10,"[1, 2, 3, 4, 5, 6, 8, 11, 15, 7]","[[1359.300537109375, 569.8740234375, 1444.1927490234375, 798.9146118164062], [101.87684631347656, 548.4700317382812, 181.9238739013672, 795.9542846679688], [375.08892822265625, 406.7115478515625, 457.79278564453125, 645.6472778320312], [1113.0887451171875, 975.5347290039062, 1186.780517578125, 1079.1844482421875], [0.0, 871.04052734375, 44.318458557128906, 1079.389892578125], [1044.877197265625, 134.95236206054688, 1104.077392578125, 296.95013427734375], [1629.093994140625, 260.2469787597656, 1691.207275390625, 442.5967102050781], [1076.002197265625, 207.16726684570312, 1137.9964599609375, 386.73980712890625], [1438.278564453125, 246.1483154296875, 1498.3912353515625, 419.7107238769531], [1727.2034912109375, 458.0207824707031, 1800.3758544921875, 674.4891967773438]]","[0.7714580297470093, 0.7860658764839172, 0.7733860611915588, 0.6829754710197449, 0.5405925512313843, 0.27381306886672974, 0.32963383197784424, 0.4248449206352234, 0.26521217823028564, 0.30347007513046265]","[[1401.7466430664062, 798.9146118164062], [141.90036010742188, 795.9542846679688], [416.44085693359375, 645.6472778320312], [1149.9346313476562, 1079.1844482421875], [22.159229278564453, 1079.389892578125], [1074.477294921875, 296.95013427734375], [1660.150634765625, 442.5967102050781], [1106.9993286132812, 386.73980712890625], [1468.3348999023438, 419.7107238769531], [1763.7896728515625, 674.4891967773438]]",896491520,881315840,896491520,512,yolo26m.pt,MOT17-04
7,,8,"[1, 2, 3, 4, 5, 8, 11, 10]","[[1359.017333984375, 569.863037109375, 1444.0384521484375, 799.2188720703125], [101.94310760498047, 548.38916015625, 181.93649291992188, 795.8594970703125], [375.8745422363281, 404.73382568359375, 458.777099609375, 644.349609375], [1116.2149658203125, 975.0121459960938, 1189.8134765625, 1079.0604248046875], [0.0, 870.111083984375, 44.243690490722656, 1079.061767578125], [1627.6944580078125, 259.6349182128906, 1689.758056640625, 441.84490966796875], [1071.46533203125, 208.40371704101562, 1134.67626953125, 386.9672546386719], [541.9686279296875, 151.6110382080078, 599.9108276367188, 332.4651794433594]]","[0.7685970664024353, 0.7809028029441833, 0.7826386094093323, 0.6810058355331421, 0.4792494475841522, 0.31760334968566895, 0.4905082881450653, 0.2690258026123047]","[[1401.5278930664062, 799.2188720703125], [141.93980026245117, 795.8594970703125], [417.32582092285156, 644.349609375], [1153.0142211914062, 1079.0604248046875], [22.121845245361328, 1079.061767578125], [1658.7262573242188, 441.84490966796875], [1103.07080078125, 386.9672546386719], [570.9397277832031, 332.4651794433594]]",896491520,881315840,896491520,512,yolo26m.pt,MOT17-04
8,,9,"[1, 2, 3, 4, 5, 8, 11, 10, 6]","[[1358.933349609375, 569.9361572265625, 1443.950439453125, 799.24951171875], [102.0433120727539, 548.5518188476562, 181.97802734375, 795.967529296875], [376.15191650390625, 402.42608642578125, 459.2402038574219, 642.6001586914062], [1119.161865234375, 974.73828125, 1192.53955078125, 1078.93896484375], [0.0, 868.998779296875, 44.719966888427734, 1079.0506591796875], [1626.5413818359375, 258.605712890625, 1688.7841796875, 441.18292236328125], [1067.8109130859375, 208.50042724609375, 1132.8681640625, 386.90032958984375], [541.05712890625, 152.17181396484375, 599.5723876953125, 335.5997009277344], [1044.105224609375, 136.50694274902344, 1100.3653564453125, 288.94488525390625]]","[0.7677575349807739, 0.8034760355949402, 0.7921497821807861, 0.6989943981170654, 0.5150644183158875, 0.2856849730014801, 0.5047863125801086, 0.29119420051574707, 0.2628684341907501]","[[1401.44189453125, 799.24951171875], [142.01066970825195, 795.967529296875], [417.69606018066406, 642.6001586914062], [1155.8507080078125, 1078.93896484375], [22.359983444213867, 1079.0506591796875], [1657.6627807617188, 441.18292236328125], [1100.3395385742188, 386.90032958984375], [570.3147583007812, 335.5997009277344], [1072.2352905273438, 288.94488525390625]]",896491520,881315840,896491520,512,yolo26m.pt,MOT17-04
9,,8,"[1, 2, 3, 4, 5, 8, 11, 10]","[[1358.7650146484375, 569.9819946289062, 1443.696533203125, 799.0010375976562], [102.05265808105469, 548.4305419921875, 181.9380340576172, 795.8750610351562], [376.9284362792969, 400.91058349609375, 459.8453674316406, 640.3485717773438], [1122.6405029296875, 974.638671875, 1195.676513671875, 1078.942626953125], [0.09858676791191101, 868.1436767578125, 45.126312255859375, 1079.3360595703125], [1624.374267578125, 257.73028564453125, 1686.5687255859375, 440.6139221191406], [1065.642333984375, 208.7891082763672, 1132.43359375, 385.8700256347656], [540.896728515625, 153.22967529296875, 599.4590454101562, 337.66888427734375]]","[0.7788934707641602, 0.7884548902511597, 0.7909896373748779, 0.7397792935371399, 0.5131781697273254, 0.3467566668987274, 0.44391703605651855, 0.3239569365978241]","[[1401.2307739257812, 799.0010375976562], [141.99534606933594, 795.8750610351562], [418.38690185546875, 640.3485717773438], [1159.1585083007812, 1078.942626953125], [22.612449511885643, 1079.3360595703125], [1655.4714965820312, 440.6139221191406], [1099.0379638671875, 385.8700256347656], [570.1778869628906, 337.66888427734375]]",896491520,881315840,896491520,512,yolo26m.pt,MOT17-04
10,,8,"[1, 2, 3, 4, 5, 11, 10, 6]","[[1358.947509765625, 569.741943359375, 1443.913330078125, 798.8811645507812], [102.08354187011719, 548.644287109375, 181.85488891601562, 795.794921875], [377.32476806640625, 399.397216796875, 459.7515869140625, 637.1417846679688], [1125.7291259765625, 974.6446533203125, 1198.27783203125, 1078.9642333984375], [0.0, 867.0411376953125, 45.10226058959961, 1079.3095703125], [1062.6153564453125, 208.56455993652344, 1131.775634765625, 385.16070556640625], [540.486083984375, 154.03746032714844, 598.5714111328125, 337.5535888671875], [1042.0528564453125, 136.70477294921875, 1099.78564453125, 291.6137390136719]]","[0.7890210151672363, 0.8002480864524841, 0.8067331910133362, 0.7635411620140076, 0.5363012552261353, 0.5301816463470459, 0.34448564052581787, 0.36548787355422974]","[[1401.430419921875, 798.8811645507812], [141.9692153930664, 795.794921875], [418.5381774902344, 637.1417846679688], [1162.0034790039062, 1078.9642333984375], [22.551130294799805, 1079.3095703125], [1097.1954956054688, 385.16070556640625], [569.5287475585938, 337.5535888671875], [1070.9192504882812, 291.6137390136719]]",896491520,881315840,896491520,512,yolo26m.pt,MOT17-04
