frame_id,inference_ms,n_detections,track_ids,bboxes_xyxy,confs,footpoints,mem_total_bytes,mem_delta_bytes,mem_bytes,imgsz,model,seq
1,,6,"[1, 2, 3, 4, 5, 6]","[[1338.53955078125, 428.20379638671875, 1504.378173828125, 786.93603515625], [581.8234252929688, 442.8787841796875, 674.4942016601562, 707.1351318359375], [1455.1905517578125, 432.5096435546875, 1601.1976318359375, 768.0416259765625], [439.66705322265625, 444.9652099609375, 551.9729614257812, 720.527587890625], [1256.83837890625, 442.9874267578125, 1297.3831787109375, 546.6215209960938], [732.0804443359375, 473.712646484375, 765.0988159179688, 570.6077880859375]]","[0.9245441555976868, 0.8901817202568054, 0.8720705509185791, 0.861386239528656, 0.45395180583000183, 0.3312646448612213]","[[1421.4588623046875, 786.93603515625], [628.1588134765625, 707.1351318359375], [1528.194091796875, 768.0416259765625], [495.82000732421875, 720.527587890625], [1277.1107788085938, 546.6215209960938], [748.5896301269531, 570.6077880859375]]",871243776,856174592,871243776,448,yolo26s.pt,MOT17-02
2,,6,"[1, 2, 3, 4, 5, 6]","[[1342.397705078125, 429.9801940917969, 1509.810546875, 792.0916748046875], [582.3635864257812, 442.612548828125, 675.2120971679688, 707.2654418945312], [1459.654052734375, 441.2189636230469, 1601.8958740234375, 768.1531982421875], [440.9460754394531, 444.7132568359375, 553.5819091796875, 721.064208984375], [1256.938232421875, 442.54681396484375, 1297.67919921875, 546.7205810546875], [732.4757690429688, 474.5570373535156, 764.6619873046875, 568.8950805664062]]","[0.9192600250244141, 0.8908116817474365, 0.8713484406471252, 0.8779511451721191, 0.41699182987213135, 0.27651554346084595]","[[1426.1041259765625, 792.0916748046875], [628.787841796875, 707.2654418945312], [1530.7749633789062, 768.1531982421875], [497.2639923095703, 721.064208984375], [1277.3087158203125, 546.7205810546875], [748.5688781738281, 568.8950805664062]]",871243776,856174592,871243776,448,yolo26s.pt,MOT17-02
3,,6,"[1, 2, 3, 4, 5, 6]","[[1343.3353271484375, 423.7378234863281, 1515.4442138671875, 796.1336669921875], [582.1162109375, 442.47894287109375, 675.1976928710938, 707.7592163085938], [1462.0963134765625, 441.0699462890625, 1604.7171630859375, 769.3155517578125], [442.2703857421875, 445.0999450683594, 554.908935546875, 721.2265014648438], [1257.6112060546875, 442.5955505371094, 1298.2191162109375, 546.5178833007812], [732.7634887695312, 474.64501953125, 764.9248657226562, 568.6554565429688]]","[0.9269965887069702, 0.8926167488098145, 0.8626566529273987, 0.8737303018569946, 0.3432316780090332, 0.3116336762905121]","[[1429.3897705078125, 796.1336669921875], [628.6569519042969, 707.7592163085938], [1533.40673828125, 769.3155517578125], [498.58966064453125, 721.2265014648438], [1277.9151611328125, 546.5178833007812], [748.8441772460938, 568.6554565429688]]",871243776,856174592,871243776,448,yolo26s.pt,MOT17-02
4,,6,"[1, 2, 3, 4, 5, 6]","[[1347.321533203125, 418.1726989746094, 1523.2122802734375, 798.5940551757812], [582.32470703125, 443.2496032714844, 675.3546142578125, 708.263916015625], [1466.9869384765625, 439.5891418457031, 1610.045166015625, 770.0111083984375], [444.2878723144531, 444.1083984375, 557.7306518554688, 721.5989379882812], [1257.434814453125, 442.5619812011719, 1297.9842529296875, 546.43310546875], [732.8655395507812, 474.9525451660156, 765.292236328125, 569.4284057617188]]","[0.88934725522995, 0.8962857127189636, 0.8110030889511108, 0.876392662525177, 0.414315789937973, 0.3097997009754181]","[[1435.2669067382812, 798.5940551757812], [628.8396606445312, 708.263916015625], [1538.5160522460938, 770.0111083984375], [501.00926208496094, 721.5989379882812], [1277.7095336914062, 546.43310546875], [749.0788879394531, 569.4284057617188]]",871243776,856174592,871243776,448,yolo26s.pt,MOT17-02
5,,8,"[1, 2, 3, 4, 5, 6, 9, 11]","[[1351.00927734375, 415.86334228515625, 1528.9588623046875, 800.99951171875], [582.2153930664062, 443.4954833984375, 675.32666015625, 708.6837158203125], [1472.4542236328125, 435.046630859375, 1616.9610595703125, 770.9466552734375], [444.63153076171875, 443.9035339355469, 558.9534301757812, 722.6780395507812], [1257.23046875, 442.6436767578125, 1297.547607421875, 546.0761108398438], [732.8026733398438, 475.0766296386719, 765.4371948242188, 569.7279052734375], [1856.3734130859375, 391.17864990234375, 1919.1988525390625, 653.6787109375], [735.6281127929688, 477.81280517578125, 769.0955810546875, 567.7418212890625]]","[0.9149107336997986, 0.8967108726501465, 0.8267776370048523, 0.8812010288238525, 0.4113040864467621, 0.29155433177948, 0.3371913731098175, 0.31183990836143494]","[[1439.9840698242188, 800.99951171875], [628.7710266113281, 708.6837158203125], [1544.7076416015625, 770.9466552734375], [501.79248046875, 722.6780395507812], [1277.3890380859375, 546.0761108398438], [749.1199340820312, 569.7279052734375], [1887.7861328125, 653.6787109375], [752.3618469238281, 567.7418212890625]]",871243776,856174592,871243776,448,yolo26s.pt,MOT17-02
6,,8,"[1, 2, 3, 4, 5, 6, 9, 11]","[[1355.2904052734375, 414.30548095703125, 1533.7313232421875, 801.8504028320312], [582.2295532226562, 444.45001220703125, 674.9915771484375, 708.61279296875], [1474.44970703125, 427.81512451171875, 1620.5067138671875, 771.1492919921875], [446.0382995605469, 443.7177734375, 560.9801025390625, 722.8955078125], [1256.87060546875, 443.19537353515625, 1296.8739013671875, 546.115234375], [732.7997436523438, 474.9895324707031, 765.7973022460938, 570.4080810546875], [1856.3466796875, 390.9761047363281, 1919.11279296875, 653.252685546875], [735.6168823242188, 477.953125, 769.07763671875, 567.8974609375]]","[0.9221115112304688, 0.8922315239906311, 0.8435510993003845, 0.8749573230743408, 0.4458964169025421, 0.2528945505619049, 0.2867712080478668, 0.2954087257385254]","[[1444.5108642578125, 801.8504028320312], [628.6105651855469, 708.61279296875], [1547.4782104492188, 771.1492919921875], [503.5092010498047, 722.8955078125], [1276.8722534179688, 546.115234375], [749.2985229492188, 570.4080810546875], [1887.729736328125, 653.252685546875], [752.3472595214844, 567.8974609375]]",871243776,856174592,871243776,448,yolo26s.pt,MOT17-02
7,,6,"[1, 2, 3, 4, 5, 6]","[[1360.3887939453125, 412.9834289550781, 1538.280517578125, 802.5532836914062], [581.5776977539062, 445.0706481933594, 674.1558837890625, 708.7748413085938], [1485.080078125, 432.44622802734375, 1627.93212890625, 769.873046875], [447.65350341796875, 445.57489013671875, 562.38623046875, 723.3245239257812], [1257.1044921875, 442.552490234375, 1297.1650390625, 545.905517578125], [732.7473754882812, 473.6775207519531, 765.905517578125, 569.3338012695312]]","[0.9074382781982422, 0.8918702602386475, 0.7949344515800476, 0.8716821670532227, 0.44937682151794434, 0.34030681848526]","[[1449.3346557617188, 802.5532836914062], [627.8667907714844, 708.7748413085938], [1556.506103515625, 769.873046875], [505.0198669433594, 723.3245239257812], [1277.134765625, 545.905517578125], [749.3264465332031, 569.3338012695312]]",871243776,856174592,871243776,448,yolo26s.pt,MOT17-02
8,,6,"[1, 2, 3, 4, 5, 6]","[[1370.3995361328125, 413.2369689941406, 1545.534423828125, 802.1010131835938], [580.9935913085938, 445.6022644042969, 673.2777709960938, 708.4903564453125], [1481.8895263671875, 430.529052734375, 1623.4188232421875, 769.941650390625], [448.5926513671875, 444.78607177734375, 563.3825073242188, 722.1558837890625], [1256.5264892578125, 441.29388427734375, 1296.8323974609375, 545.6885375976562], [732.2140502929688, 471.8021545410156, 766.1923217773438, 569.6140747070312]]","[0.8567966222763062, 0.8837577104568481, 0.8101111054420471, 0.8596440553665161, 0.42052149772644043, 0.37482020258903503]","[[1457.9669799804688, 802.1010131835938], [627.1356811523438, 708.4903564453125], [1552.6541748046875, 769.941650390625], [505.9875793457031, 722.1558837890625], [1276.679443359375, 545.6885375976562], [749.2031860351562, 569.6140747070312]]",871243776,856174592,871243776,448,yolo26s.pt,MOT17-02
9,,6,"[1, 2, 3, 4, 5, 6]","[[1380.082275390625, 410.6980895996094, 1553.765625, 803.0326538085938], [580.7999877929688, 445.357421875, 673.0872192382812, 708.6641235351562], [1488.8974609375, 425.8706970214844, 1631.7935791015625, 769.9338989257812], [449.5514221191406, 445.77685546875, 564.3385620117188, 722.0556030273438], [1255.747802734375, 441.5599365234375, 1295.7540283203125, 545.5651245117188], [731.5050659179688, 470.4254455566406, 766.8399658203125, 572.1951293945312]]","[0.9128301739692688, 0.8929413557052612, 0.661941647529602, 0.8600790500640869, 0.43240323662757874, 0.38467147946357727]","[[1466.9239501953125, 803.0326538085938], [626.943603515625, 708.6641235351562], [1560.3455200195312, 769.9338989257812], [506.9449920654297, 722.0556030273438], [1275.7509155273438, 545.5651245117188], [749.1725158691406, 572.1951293945312]]",871243776,856174592,871243776,448,yolo26s.pt,MOT17-02
10,,6,"[1, 2, 3, 4, 5, 6]","[[1390.6943359375, 407.03277587890625, 1561.710205078125, 802.1212158203125], [581.4176025390625, 445.1301574707031, 673.708984375, 708.7349243164062], [1492.114990234375, 421.8399963378906, 1634.2366943359375, 772.10595703125], [449.4488830566406, 445.9693908691406, 564.8511962890625, 722.2438354492188], [1255.980224609375, 441.5545959472656, 1296.027099609375, 545.6735229492188], [731.46533203125, 468.9683837890625, 767.1300659179688, 571.7443237304688]]","[0.8935244083404541, 0.9001021385192871, 0.8304072618484497, 0.8853428959846497, 0.4809819459915161, 0.37819036841392517]","[[1476.2022705078125, 802.1212158203125], [627.5632934570312, 708.7349243164062], [1563.1758422851562, 772.10595703125], [507.15003967285156, 722.2438354492188], [1276.003662109375, 545.6735229492188], [749.2976989746094, 571.7443237304688]]",871243776,856174592,871243776,448,yolo26s.pt,MOT17-02
