frame_id,inference_ms,n_detections,track_ids,bboxes_xyxy,confs,footpoints,mem_total_bytes,mem_delta_bytes,mem_bytes,imgsz,model,seq
1,,6,"[1, 2, 3, 4, 5, 6]","[[1337.344970703125, 434.0755615234375, 1508.386474609375, 792.0244140625], [1440.041748046875, 434.32464599609375, 1603.8114013671875, 767.5402221679688], [581.8360595703125, 444.34344482421875, 673.0484619140625, 707.0750122070312], [441.24267578125, 444.74603271484375, 550.91845703125, 721.307373046875], [656.593017578125, 450.2003173828125, 717.0764770507812, 640.7755126953125], [733.845458984375, 474.13311767578125, 763.2565307617188, 562.8159790039062]]","[0.8886377811431885, 0.8529424667358398, 0.8513317704200745, 0.8341097831726074, 0.41776227951049805, 0.34615567326545715]","[[1422.86572265625, 792.0244140625], [1521.9265747070312, 767.5402221679688], [627.4422607421875, 707.0750122070312], [496.08056640625, 721.307373046875], [686.8347473144531, 640.7755126953125], [748.5509948730469, 562.8159790039062]]",918421504,903356416,918421504,320,yolo26l.pt,MOT17-02
2,,6,"[1, 2, 3, 4, 5, 6]","[[1344.1912841796875, 439.8663635253906, 1515.0675048828125, 797.2313232421875], [1443.65625, 434.9701232910156, 1607.839599609375, 769.2847900390625], [581.7836303710938, 443.62554931640625, 673.4037475585938, 707.4984130859375], [441.95025634765625, 445.9421081542969, 551.5612182617188, 722.2492065429688], [657.3618774414062, 448.5618896484375, 718.4781494140625, 640.5950317382812], [733.178466796875, 471.3425598144531, 764.3521728515625, 565.4793090820312]]","[0.8802337050437927, 0.8299471735954285, 0.8536434173583984, 0.8476901650428772, 0.5663396716117859, 0.32088157534599304]","[[1429.62939453125, 797.2313232421875], [1525.7479248046875, 769.2847900390625], [627.5936889648438, 707.4984130859375], [496.7557373046875, 722.2492065429688], [687.9200134277344, 640.5950317382812], [748.7653198242188, 565.4793090820312]]",918421504,903356416,918421504,320,yolo26l.pt,MOT17-02
3,,6,"[1, 2, 3, 4, 5, 6]","[[1346.905517578125, 433.0792236328125, 1521.0986328125, 797.3902587890625], [1453.8829345703125, 435.7626647949219, 1617.0592041015625, 769.1183471679688], [582.3827514648438, 443.9588928222656, 673.96435546875, 707.57275390625], [440.9005432128906, 445.955322265625, 550.9268798828125, 722.8687744140625], [657.6124877929688, 449.4647216796875, 718.719970703125, 640.8093872070312], [734.0540161132812, 471.5273742675781, 765.871826171875, 567.6681518554688]]","[0.8523237705230713, 0.3809393048286438, 0.8436222076416016, 0.8581205606460571, 0.575626015663147, 0.41960519552230835]","[[1434.0020751953125, 797.3902587890625], [1535.4710693359375, 769.1183471679688], [628.1735534667969, 707.57275390625], [495.91371154785156, 722.8687744140625], [688.1662292480469, 640.8093872070312], [749.9629211425781, 567.6681518554688]]",918421504,903356416,918421504,320,yolo26l.pt,MOT17-02
4,,6,"[1, 2, 3, 4, 5, 6]","[[1348.40625, 424.1068115234375, 1526.6146240234375, 796.8932495117188], [1460.177978515625, 430.1392517089844, 1625.7637939453125, 770.8206787109375], [582.9060668945312, 443.7024841308594, 674.7111206054688, 707.6488647460938], [442.2956237792969, 444.8177490234375, 553.3273315429688, 723.6011352539062], [658.5966796875, 448.8150939941406, 720.0563354492188, 640.1920776367188], [734.6829223632812, 471.072021484375, 767.1156616210938, 568.9581909179688]]","[0.8779557347297668, 0.8049123883247375, 0.8404433727264404, 0.8687731027603149, 0.44161444902420044, 0.4225563108921051]","[[1437.5104370117188, 796.8932495117188], [1542.9708862304688, 770.8206787109375], [628.80859375, 707.6488647460938], [497.8114776611328, 723.6011352539062], [689.3265075683594, 640.1920776367188], [750.8992919921875, 568.9581909179688]]",918421504,903356416,918421504,320,yolo26l.pt,MOT17-02
5,,6,"[1, 2, 3, 4, 5, 6]","[[1352.6953125, 418.4933776855469, 1534.1956787109375, 798.0220947265625], [1464.19970703125, 426.0326843261719, 1629.9102783203125, 770.6123657226562], [583.0902099609375, 442.7091979980469, 675.3739624023438, 707.515380859375], [443.6844177246094, 444.952392578125, 554.979736328125, 723.4930419921875], [659.1770629882812, 449.6634216308594, 720.7802124023438, 640.4287109375], [735.0759887695312, 471.2255859375, 767.7619018554688, 569.7562866210938]]","[0.8658526539802551, 0.8154137134552002, 0.8491557836532593, 0.8647677898406982, 0.3943541944026947, 0.37339887022972107]","[[1443.4454956054688, 798.0220947265625], [1547.0549926757812, 770.6123657226562], [629.2320861816406, 707.515380859375], [499.3320770263672, 723.4930419921875], [689.9786376953125, 640.4287109375], [751.4189453125, 569.7562866210938]]",918421504,903356416,918421504,320,yolo26l.pt,MOT17-02
6,,6,"[1, 2, 3, 4, 5, 6]","[[1356.46630859375, 415.90966796875, 1538.434326171875, 797.8953247070312], [1471.916748046875, 426.9773254394531, 1635.1402587890625, 771.8119506835938], [582.4669189453125, 441.78717041015625, 675.2791748046875, 707.6957397460938], [444.8164367675781, 445.7191162109375, 556.6203002929688, 724.2245483398438], [657.1231079101562, 451.4031066894531, 718.8532104492188, 641.4922485351562], [734.9232788085938, 472.0350341796875, 767.5620727539062, 570.1944580078125]]","[0.8957899808883667, 0.8098841905593872, 0.8478109836578369, 0.8628171682357788, 0.4623488485813141, 0.3988666832447052]","[[1447.4503173828125, 797.8953247070312], [1553.5285034179688, 771.8119506835938], [628.873046875, 707.6957397460938], [500.71836853027344, 724.2245483398438], [687.9881591796875, 641.4922485351562], [751.24267578125, 570.1944580078125]]",918421504,903356416,918421504,320,yolo26l.pt,MOT17-02
7,,6,"[1, 2, 3, 4, 5, 6]","[[1361.673095703125, 411.7190856933594, 1544.020751953125, 797.6097412109375], [1479.4820556640625, 427.7573547363281, 1640.080078125, 771.1576538085938], [582.00390625, 439.6910705566406, 675.6817626953125, 707.6998291015625], [444.6552429199219, 445.1371154785156, 558.4357299804688, 726.949462890625], [662.319091796875, 478.3584899902344, 716.22705078125, 642.2941284179688], [734.916259765625, 472.25836181640625, 767.5906982421875, 570.1590576171875]]","[0.8910068869590759, 0.7844536304473877, 0.8448537588119507, 0.8695944547653198, 0.2720889449119568, 0.3817395865917206]","[[1452.846923828125, 797.6097412109375], [1559.7810668945312, 771.1576538085938], [628.8428344726562, 707.6998291015625], [501.5454864501953, 726.949462890625], [689.2730712890625, 642.2941284179688], [751.2534790039062, 570.1590576171875]]",918421504,903356416,918421504,320,yolo26l.pt,MOT17-02
8,,6,"[1, 2, 3, 4, 5, 6]","[[1370.7117919921875, 422.0311279296875, 1545.66650390625, 797.1841430664062], [1478.5933837890625, 428.8142395019531, 1635.1973876953125, 770.7481689453125], [581.6843872070312, 438.038330078125, 676.2096557617188, 708.0377807617188], [445.2655334472656, 443.0789794921875, 561.2919311523438, 728.0968017578125], [658.259765625, 457.3302307128906, 719.7713012695312, 643.3561401367188], [734.8963623046875, 474.05181884765625, 766.0634765625, 566.7008666992188]]","[0.8538789749145508, 0.8040568232536316, 0.8403333425521851, 0.8761274814605713, 0.3455658257007599, 0.29554176330566406]","[[1458.1891479492188, 797.1841430664062], [1556.8953857421875, 770.7481689453125], [628.947021484375, 708.0377807617188], [503.2787322998047, 728.0968017578125], [689.0155334472656, 643.3561401367188], [750.4799194335938, 566.7008666992188]]",918421504,903356416,918421504,320,yolo26l.pt,MOT17-02
9,,5,"[1, 2, 3, 4, 6]","[[1377.9180908203125, 411.4137878417969, 1555.123779296875, 798.9747924804688], [1478.753662109375, 422.05853271484375, 1635.7528076171875, 771.7146606445312], [580.9696655273438, 437.3101806640625, 675.7415771484375, 708.0935668945312], [445.6651611328125, 444.5442199707031, 562.179443359375, 728.2463989257812], [734.4085693359375, 476.2119140625, 764.2372436523438, 564.1919555664062]]","[0.8731399178504944, 0.6637271046638489, 0.8469122052192688, 0.8878465890884399, 0.32737717032432556]","[[1466.5209350585938, 798.9747924804688], [1557.2532348632812, 771.7146606445312], [628.3556213378906, 708.0935668945312], [503.92230224609375, 728.2463989257812], [749.3229064941406, 564.1919555664062]]",918421504,903356416,918421504,320,yolo26l.pt,MOT17-02
10,,6,"[1, 2, 3, 4, 6, 5]","[[1389.905517578125, 408.58294677734375, 1564.1968994140625, 798.9973754882812], [1484.69921875, 419.0733947753906, 1640.578369140625, 774.8640747070312], [581.9983520507812, 437.9383239746094, 676.6691284179688, 708.0354614257812], [446.8631591796875, 444.74224853515625, 563.9185791015625, 727.6521606445312], [734.23681640625, 477.9725646972656, 764.0390625, 565.377197265625], [660.7444458007812, 452.2686767578125, 723.784912109375, 643.024658203125]]","[0.8458737730979919, 0.8002339601516724, 0.8542854189872742, 0.8855903744697571, 0.40587568283081055, 0.2734355032444]","[[1477.0512084960938, 798.9973754882812], [1562.6387939453125, 774.8640747070312], [629.333740234375, 708.0354614257812], [505.390869140625, 727.6521606445312], [749.137939453125, 565.377197265625], [692.2646789550781, 643.024658203125]]",918421504,903356416,918421504,320,yolo26l.pt,MOT17-02
