frame_id,inference_ms,n_detections,track_ids,bboxes_xyxy,confs,footpoints,mem_total_bytes,mem_delta_bytes,mem_bytes,imgsz,model,seq
1,,15,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[[370.11395263671875, 410.3731384277344, 453.5362243652344, 648.4478759765625], [103.08078002929688, 548.5869140625, 180.37136840820312, 797.21630859375], [0.09609603881835938, 881.0670166015625, 43.83540725708008, 1078.525146484375], [1359.441650390625, 572.290771484375, 1439.1829833984375, 793.51171875], [1042.1810302734375, 132.87957763671875, 1109.1871337890625, 315.3831787109375], [1103.1025390625, 209.85174560546875, 1159.803955078125, 388.6510009765625], [1098.48681640625, 979.4131469726562, 1170.694091796875, 1080.0], [227.0986785888672, 398.85406494140625, 290.31536865234375, 602.3280029296875], [266.4453125, 367.34649658203125, 325.6041259765625, 585.5040283203125], [1636.4453125, 261.911376953125, 1697.7752685546875, 442.9845275878906], [1733.89990234375, 456.1905517578125, 1806.5159912109375, 671.93701171875], [1790.5126953125, 204.83489990234375, 1845.9326171875, 389.8863525390625], [791.3997802734375, 146.4873046875, 855.0224609375, 323.8067626953125], [1445.905029296875, 246.37484741210938, 1504.7099609375, 417.01434326171875], [547.208251953125, 146.47055053710938, 603.3335571289062, 326.71685791015625]]","[0.9093640446662903, 0.8366038203239441, 0.7891356348991394, 0.7671146392822266, 0.7570358514785767, 0.7419764995574951, 0.7057986855506897, 0.6553448438644409, 0.6152309775352478, 0.5405662655830383, 0.515403151512146, 0.3484441637992859, 0.3343060612678528, 0.2948928773403168, 0.25289130210876465]","[[411.82508850097656, 648.4478759765625], [141.72607421875, 797.21630859375], [21.96575164794922, 1078.525146484375], [1399.3123168945312, 793.51171875], [1075.68408203125, 315.3831787109375], [1131.4532470703125, 388.6510009765625], [1134.5904541015625, 1080.0], [258.70702362060547, 602.3280029296875], [296.02471923828125, 585.5040283203125], [1667.1102905273438, 442.9845275878906], [1770.2079467773438, 671.93701171875], [1818.22265625, 389.8863525390625], [823.2111206054688, 323.8067626953125], [1475.3074951171875, 417.01434326171875], [575.2709045410156, 326.71685791015625]]",871501824,856444928,871501824,640,yolo26s.pt,MOT17-04
2,,14,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[[371.4378356933594, 410.4286193847656, 454.77923583984375, 648.2846069335938], [103.0661849975586, 549.1300659179688, 180.14601135253906, 797.065673828125], [0.15047644078731537, 878.9213256835938, 44.3806037902832, 1078.5927734375], [1358.523193359375, 572.160400390625, 1438.037841796875, 792.8849487304688], [1042.516845703125, 132.51292419433594, 1109.9041748046875, 316.13092041015625], [1098.50830078125, 209.0373077392578, 1155.3724365234375, 388.1725769042969], [1101.0164794921875, 978.8429565429688, 1173.5811767578125, 1080.0], [226.9057159423828, 399.69287109375, 289.4140930175781, 600.7488403320312], [264.9618835449219, 366.08599853515625, 324.7291564941406, 586.624755859375], [1635.040771484375, 260.8826599121094, 1697.22021484375, 444.4500732421875], [1733.938720703125, 456.6303405761719, 1806.407470703125, 671.8734741210938], [1792.3631591796875, 205.12747192382812, 1847.8121337890625, 390.27130126953125], [791.12841796875, 145.9676055908203, 854.757080078125, 323.2601318359375], [1442.86962890625, 245.40367126464844, 1502.1668701171875, 417.2762145996094]]","[0.9066792130470276, 0.8388674259185791, 0.7719313502311707, 0.7501533031463623, 0.7081668376922607, 0.762106716632843, 0.7349687814712524, 0.5630733966827393, 0.5048564672470093, 0.4641282856464386, 0.6201732754707336, 0.33214473724365234, 0.322751522064209, 0.2774291932582855]","[[413.10853576660156, 648.2846069335938], [141.60609817504883, 797.065673828125], [22.26554011553526, 1078.5927734375], [1398.280517578125, 792.8849487304688], [1076.2105102539062, 316.13092041015625], [1126.9403686523438, 388.1725769042969], [1137.298828125, 1080.0], [258.15990447998047, 600.7488403320312], [294.84552001953125, 586.624755859375], [1666.1304931640625, 444.4500732421875], [1770.173095703125, 671.8734741210938], [1820.087646484375, 390.27130126953125], [822.9427490234375, 323.2601318359375], [1472.5182495117188, 417.2762145996094]]",871501824,856444928,871501824,640,yolo26s.pt,MOT17-04
3,,14,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[[372.25921630859375, 410.07110595703125, 455.8078308105469, 648.6293334960938], [103.20281219482422, 549.1717529296875, 180.24786376953125, 796.973876953125], [0.0, 877.7967529296875, 44.288516998291016, 1078.5460205078125], [1359.317626953125, 572.2978515625, 1438.3756103515625, 791.7862548828125], [1043.306884765625, 132.83184814453125, 1109.678955078125, 313.91796875], [1091.5850830078125, 209.2084197998047, 1148.819091796875, 388.27862548828125], [1104.2615966796875, 978.6556396484375, 1176.89990234375, 1080.0], [229.10116577148438, 397.8417053222656, 292.3019104003906, 600.1182250976562], [262.2322998046875, 364.9444274902344, 322.06787109375, 585.2823486328125], [1633.0279541015625, 260.09844970703125, 1696.450439453125, 447.4301452636719], [1731.798828125, 456.30767822265625, 1804.8701171875, 673.3507690429688], [1793.953369140625, 204.7838134765625, 1849.413330078125, 389.7920837402344], [791.487060546875, 146.14402770996094, 854.3255615234375, 321.17333984375], [1442.907958984375, 245.83230590820312, 1502.1580810546875, 417.54229736328125]]","[0.9092096090316772, 0.8436392545700073, 0.7976488471031189, 0.7641122937202454, 0.7352839112281799, 0.6973505020141602, 0.7635044455528259, 0.4740828573703766, 0.5473858714103699, 0.500023365020752, 0.7411733865737915, 0.2580815553665161, 0.3502427339553833, 0.30405035614967346]","[[414.0335235595703, 648.6293334960938], [141.72533798217773, 796.973876953125], [22.144258499145508, 1078.5460205078125], [1398.8466186523438, 791.7862548828125], [1076.492919921875, 313.91796875], [1120.2020874023438, 388.27862548828125], [1140.5807495117188, 1080.0], [260.7015380859375, 600.1182250976562], [292.15008544921875, 585.2823486328125], [1664.7391967773438, 447.4301452636719], [1768.33447265625, 673.3507690429688], [1821.683349609375, 389.7920837402344], [822.9063110351562, 321.17333984375], [1472.5330200195312, 417.54229736328125]]",871501824,856444928,871501824,640,yolo26s.pt,MOT17-04
4,,14,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[[372.4025573730469, 409.6324462890625, 456.12744140625, 648.822998046875], [103.1376724243164, 548.8782958984375, 180.306884765625, 796.9995727539062], [0.0, 876.3657836914062, 44.263465881347656, 1078.51904296875], [1360.0496826171875, 572.6370239257812, 1439.4254150390625, 792.8189086914062], [1042.7686767578125, 133.02029418945312, 1109.6220703125, 315.7115478515625], [1086.764892578125, 209.44610595703125, 1144.466796875, 388.0738830566406], [1107.291748046875, 978.3316650390625, 1180.07080078125, 1079.9801025390625], [229.8927001953125, 389.7848815917969, 295.9847717285156, 599.6803588867188], [260.7755432128906, 364.1820983886719, 319.9840087890625, 581.5098266601562], [1631.933837890625, 259.5057678222656, 1694.86083984375, 445.4573059082031], [1730.3621826171875, 456.42779541015625, 1802.4661865234375, 670.3432006835938], [1797.4927978515625, 205.01513671875, 1852.96484375, 390.05426025390625], [790.939208984375, 145.8379669189453, 854.5182495117188, 322.77801513671875], [1440.554443359375, 244.529541015625, 1500.5648193359375, 418.4498291015625]]","[0.9173394441604614, 0.8582819104194641, 0.7785677313804626, 0.7892811298370361, 0.6666837334632874, 0.6930878758430481, 0.7396713495254517, 0.48603305220603943, 0.4948723018169403, 0.5438826680183411, 0.7440817952156067, 0.3271854519844055, 0.35196641087532043, 0.2763911783695221]","[[414.26499938964844, 648.822998046875], [141.7222785949707, 796.9995727539062], [22.131732940673828, 1078.51904296875], [1399.737548828125, 792.8189086914062], [1076.1953735351562, 315.7115478515625], [1115.6158447265625, 388.0738830566406], [1143.6812744140625, 1079.9801025390625], [262.93873596191406, 599.6803588867188], [290.37977600097656, 581.5098266601562], [1663.3973388671875, 445.4573059082031], [1766.4141845703125, 670.3432006835938], [1825.2288208007812, 390.05426025390625], [822.7287292480469, 322.77801513671875], [1470.5596313476562, 418.4498291015625]]",871501824,856444928,871501824,640,yolo26s.pt,MOT17-04
5,,14,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[[373.31292724609375, 409.3017272949219, 456.6548767089844, 647.4775390625], [103.25142669677734, 548.6370849609375, 180.52760314941406, 797.04150390625], [0.0, 874.350830078125, 44.63954544067383, 1078.234130859375], [1360.11083984375, 572.3607177734375, 1439.11328125, 791.3468017578125], [1043.6363525390625, 133.55201721191406, 1107.9019775390625, 308.9565124511719], [1080.528564453125, 209.59251403808594, 1139.17138671875, 387.4258728027344], [1110.15673828125, 977.2318115234375, 1183.3983154296875, 1079.805908203125], [228.87713623046875, 388.1982116699219, 295.9349365234375, 599.1248779296875], [259.5482177734375, 362.6918029785156, 318.4183349609375, 578.125244140625], [1630.42529296875, 259.4193115234375, 1692.890869140625, 444.1942138671875], [1729.4603271484375, 456.1617736816406, 1801.835693359375, 670.6905517578125], [1798.6412353515625, 204.7861328125, 1854.319091796875, 390.39080810546875], [791.159912109375, 146.13221740722656, 854.5263671875, 322.0701904296875], [1440.448486328125, 244.2682342529297, 1500.2808837890625, 418.1377258300781]]","[0.912140429019928, 0.8405610918998718, 0.7898368239402771, 0.7985742688179016, 0.5833354592323303, 0.757269561290741, 0.7373576760292053, 0.47286105155944824, 0.5233856439590454, 0.514309287071228, 0.7558174729347229, 0.41358357667922974, 0.36555489897727966, 0.29617154598236084]","[[414.98390197753906, 647.4775390625], [141.8895149230957, 797.04150390625], [22.319772720336914, 1078.234130859375], [1399.612060546875, 791.3468017578125], [1075.7691650390625, 308.9565124511719], [1109.8499755859375, 387.4258728027344], [1146.7775268554688, 1079.805908203125], [262.4060363769531, 599.1248779296875], [288.9832763671875, 578.125244140625], [1661.6580810546875, 444.1942138671875], [1765.6480102539062, 670.6905517578125], [1826.4801635742188, 390.39080810546875], [822.8431396484375, 322.0701904296875], [1470.3646850585938, 418.1377258300781]]",871501824,856444928,871501824,640,yolo26s.pt,MOT17-04
6,,14,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[[374.2185363769531, 408.2332458496094, 457.3653564453125, 645.9703369140625], [103.28784942626953, 548.6815795898438, 180.53211975097656, 796.9488525390625], [0.0, 872.15380859375, 45.055084228515625, 1078.042236328125], [1360.1390380859375, 572.3779907226562, 1439.47705078125, 792.0693969726562], [1042.968017578125, 133.9762725830078, 1106.688232421875, 307.7570495605469], [1076.1390380859375, 208.98887634277344, 1136.7576904296875, 388.08740234375], [1112.561767578125, 976.460693359375, 1186.239501953125, 1079.9287109375], [227.15293884277344, 392.2965393066406, 293.3475036621094, 597.6263427734375], [258.0957946777344, 361.4191589355469, 315.6983337402344, 571.1737060546875], [1629.403564453125, 259.1070251464844, 1691.7664794921875, 443.837890625], [1727.9080810546875, 456.33563232421875, 1800.3560791015625, 670.6350708007812], [1799.5245361328125, 204.9045867919922, 1855.385986328125, 390.9593200683594], [790.7112426757812, 146.10708618164062, 854.112060546875, 322.01849365234375], [1439.46142578125, 245.29100036621094, 1498.89453125, 418.72406005859375]]","[0.9075053930282593, 0.8367234468460083, 0.7860975861549377, 0.7834285497665405, 0.4714142978191376, 0.7413901686668396, 0.628888726234436, 0.5582340955734253, 0.4874739646911621, 0.4582729637622833, 0.7471076250076294, 0.38598474860191345, 0.34987521171569824, 0.28626665472984314]","[[415.7919464111328, 645.9703369140625], [141.90998458862305, 796.9488525390625], [22.527542114257812, 1078.042236328125], [1399.8080444335938, 792.0693969726562], [1074.828125, 307.7570495605469], [1106.4483642578125, 388.08740234375], [1149.400634765625, 1079.9287109375], [260.2502212524414, 597.6263427734375], [286.8970642089844, 571.1737060546875], [1660.5850219726562, 443.837890625], [1764.132080078125, 670.6350708007812], [1827.4552612304688, 390.9593200683594], [822.4116516113281, 322.01849365234375], [1469.177978515625, 418.72406005859375]]",871501824,856444928,871501824,640,yolo26s.pt,MOT17-04
7,,14,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15]","[[375.2221374511719, 406.6007080078125, 458.33856201171875, 644.4655151367188], [103.39775085449219, 548.6373291015625, 180.69296264648438, 796.8421020507812], [0.0, 870.6025390625, 45.69416427612305, 1078.2823486328125], [1360.1610107421875, 572.1676025390625, 1439.5408935546875, 791.5458984375], [1043.002685546875, 135.0895538330078, 1104.5601806640625, 302.3966064453125], [1071.306884765625, 208.61495971679688, 1134.269775390625, 388.1692810058594], [1116.195556640625, 976.3170166015625, 1189.7322998046875, 1079.9742431640625], [224.95713806152344, 396.15826416015625, 290.0715026855469, 595.515625], [254.29827880859375, 359.15167236328125, 312.1908874511719, 567.7664184570312], [1628.261474609375, 258.72161865234375, 1690.361083984375, 442.8121337890625], [1727.6507568359375, 456.41815185546875, 1799.8843994140625, 669.4869384765625], [1800.3309326171875, 205.79046630859375, 1856.2203369140625, 391.3687744140625], [790.6351318359375, 146.27279663085938, 854.2753295898438, 322.7066650390625], [542.1223754882812, 146.75369262695312, 599.1419677734375, 330.6094055175781]]","[0.9028329253196716, 0.8349451422691345, 0.7738521695137024, 0.7841522097587585, 0.4769905209541321, 0.7260996699333191, 0.7121000289916992, 0.5127629041671753, 0.4895516335964203, 0.44383183121681213, 0.7267791032791138, 0.4553546905517578, 0.3510933220386505, 0.33642834424972534]","[[416.7803497314453, 644.4655151367188], [142.04535675048828, 796.8421020507812], [22.847082138061523, 1078.2823486328125], [1399.8509521484375, 791.5458984375], [1073.7814331054688, 302.3966064453125], [1102.788330078125, 388.1692810058594], [1152.9639282226562, 1079.9742431640625], [257.51432037353516, 595.515625], [283.2445831298828, 567.7664184570312], [1659.311279296875, 442.8121337890625], [1763.767578125, 669.4869384765625], [1828.275634765625, 391.3687744140625], [822.4552307128906, 322.7066650390625], [570.6321716308594, 330.6094055175781]]",871501824,856444928,871501824,640,yolo26s.pt,MOT17-04
8,,14,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15]","[[375.8384094238281, 404.30810546875, 458.82830810546875, 642.1792602539062], [103.43224334716797, 548.6613159179688, 180.7312774658203, 796.7619018554688], [0.04039629176259041, 868.3856811523438, 46.33491897583008, 1078.2652587890625], [1360.162841796875, 572.2865600585938, 1439.865234375, 792.57421875], [1043.196533203125, 136.0556182861328, 1102.9539794921875, 297.5061340332031], [1068.4044189453125, 208.99107360839844, 1133.614990234375, 387.9945373535156], [1119.937744140625, 976.313232421875, 1193.0784912109375, 1079.9912109375], [222.7895050048828, 388.91387939453125, 290.5174255371094, 593.5274658203125], [254.45639038085938, 357.8005065917969, 311.77239990234375, 563.07080078125], [1627.159912109375, 258.2556457519531, 1689.208740234375, 442.1567077636719], [1726.9871826171875, 456.1961975097656, 1798.8026123046875, 667.429931640625], [1801.0430908203125, 206.93875122070312, 1857.1331787109375, 392.658447265625], [790.824462890625, 146.50209045410156, 854.334228515625, 322.53985595703125], [541.4806518554688, 146.89588928222656, 599.1117553710938, 333.6587219238281]]","[0.8989942669868469, 0.8328422904014587, 0.7850816249847412, 0.7595296502113342, 0.46690231561660767, 0.6939643621444702, 0.7455161809921265, 0.4908238649368286, 0.41214606165885925, 0.4193548858165741, 0.7387160062789917, 0.435237318277359, 0.32737255096435547, 0.4216074049472809]","[[417.33335876464844, 642.1792602539062], [142.08176040649414, 796.7619018554688], [23.187657633796334, 1078.2652587890625], [1400.0140380859375, 792.57421875], [1073.0752563476562, 297.5061340332031], [1101.0097045898438, 387.9945373535156], [1156.5081176757812, 1079.9912109375], [256.6534652709961, 593.5274658203125], [283.11439514160156, 563.07080078125], [1658.184326171875, 442.1567077636719], [1762.8948974609375, 667.429931640625], [1829.088134765625, 392.658447265625], [822.579345703125, 322.53985595703125], [570.2962036132812, 333.6587219238281]]",871501824,856444928,871501824,640,yolo26s.pt,MOT17-04
9,,13,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 15]","[[376.7781982421875, 402.67901611328125, 459.6161193847656, 640.2477416992188], [103.28590393066406, 548.6200561523438, 180.7007293701172, 796.9442138671875], [0.0, 866.4379272460938, 46.705562591552734, 1078.4005126953125], [1359.4166259765625, 572.1785278320312, 1439.2625732421875, 792.4549560546875], [1042.3154296875, 136.57794189453125, 1102.2818603515625, 297.75421142578125], [1065.9525146484375, 209.30734252929688, 1133.4127197265625, 386.9872131347656], [1122.992431640625, 975.9205932617188, 1195.99072265625, 1079.99755859375], [221.31954956054688, 389.0782165527344, 288.974609375, 590.5595703125], [1625.4632568359375, 257.52618408203125, 1687.38037109375, 441.2234191894531], [1726.22265625, 455.96649169921875, 1798.232421875, 667.135986328125], [1801.3333740234375, 208.53079223632812, 1857.90625, 395.28118896484375], [791.4415893554688, 146.79229736328125, 854.77880859375, 322.221923828125], [541.0004272460938, 148.5778045654297, 598.26953125, 335.114990234375]]","[0.8991144299507141, 0.8374853730201721, 0.8083081841468811, 0.7992050647735596, 0.476828008890152, 0.7161610722541809, 0.7317394018173218, 0.5864236354827881, 0.43527618050575256, 0.7782754898071289, 0.4994642436504364, 0.3562989830970764, 0.4074980318546295]","[[418.19715881347656, 640.2477416992188], [141.99331665039062, 796.9442138671875], [23.352781295776367, 1078.4005126953125], [1399.339599609375, 792.4549560546875], [1072.2986450195312, 297.75421142578125], [1099.6826171875, 386.9872131347656], [1159.4915771484375, 1079.99755859375], [255.14707946777344, 590.5595703125], [1656.4218139648438, 441.2234191894531], [1762.2275390625, 667.135986328125], [1829.6198120117188, 395.28118896484375], [823.1101989746094, 322.221923828125], [569.6349792480469, 335.114990234375]]",871501824,856444928,871501824,640,yolo26s.pt,MOT17-04
10,,14,"[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 15, 18]","[[377.788818359375, 401.1246643066406, 460.3142395019531, 637.55712890625], [103.3519515991211, 548.81982421875, 180.69393920898438, 796.8489990234375], [0.0, 864.1685180664062, 47.021446228027344, 1078.465087890625], [1359.4375, 572.2210693359375, 1439.3623046875, 792.3013916015625], [1039.8419189453125, 137.4649658203125, 1102.0780029296875, 304.45916748046875], [1063.0360107421875, 209.36981201171875, 1133.1739501953125, 386.6397399902344], [1126.18408203125, 975.8113403320312, 1198.6923828125, 1079.999755859375], [219.99314880371094, 389.6673889160156, 287.3890380859375, 587.1765747070312], [1624.398193359375, 256.8377990722656, 1686.335693359375, 440.3096923828125], [1725.7313232421875, 456.3050842285156, 1797.6854248046875, 666.835693359375], [1801.8309326171875, 210.65789794921875, 1858.6202392578125, 397.18121337890625], [790.5425415039062, 146.7240753173828, 854.386962890625, 323.730712890625], [540.208251953125, 149.46826171875, 597.8662109375, 338.2432861328125], [882.6087036132812, 130.9144287109375, 961.8502807617188, 306.9525146484375]]","[0.898021399974823, 0.834607720375061, 0.7968699932098389, 0.8263440728187561, 0.41095367074012756, 0.7167472839355469, 0.7665019631385803, 0.5708044767379761, 0.5294313430786133, 0.8089404106140137, 0.46325287222862244, 0.3547772765159607, 0.4014439582824707, 0.38411495089530945]","[[419.05152893066406, 637.55712890625], [142.02294540405273, 796.8489990234375], [23.510723114013672, 1078.465087890625], [1399.39990234375, 792.3013916015625], [1070.9599609375, 304.45916748046875], [1098.10498046875, 386.6397399902344], [1162.438232421875, 1079.999755859375], [253.69109344482422, 587.1765747070312], [1655.366943359375, 440.3096923828125], [1761.7083740234375, 666.835693359375], [1830.2255859375, 397.18121337890625], [822.4647521972656, 323.730712890625], [569.0372314453125, 338.2432861328125], [922.2294921875, 306.9525146484375]]",871501824,856444928,871501824,640,yolo26s.pt,MOT17-04
